cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227,elem_228,elem_229,elem_230,elem_231,elem_232,elem_233,elem_234,elem_235,elem_236,elem_237,elem_238,elem_239,elem_240,elem_241,elem_242,elem_243,elem_244,elem_245,elem_246,elem_247,elem_248,elem_249,elem_250,elem_251,elem_252,elem_253,elem_254,elem_255,elem_256,elem_257,elem_258,elem_259,elem_260,elem_261,elem_262,elem_263,elem_264,elem_265,elem_266,elem_267,elem_268,elem_269,elem_270,elem_271,elem_272,elem_273,elem_274,elem_275,elem_276,elem_277,elem_278,elem_279,elem_280,elem_281,elem_282,elem_283,elem_284,elem_285,elem_286,elem_287,elem_288,elem_289,elem_290,elem_291,elem_292,elem_293,elem_294,elem_295,elem_296,elem_297,elem_298,elem_299,elem_300,elem_301,elem_302,elem_303,elem_304,elem_305,elem_306,elem_307,elem_308,elem_309,elem_310,elem_311,elem_312,elem_313,elem_314,elem_315,elem_316,elem_317,elem_318,elem_319,elem_320,elem_321,elem_322,elem_323,elem_324,elem_325,elem_326,elem_327,elem_328,elem_329,elem_330,elem_331,elem_332,elem_333,elem_334,elem_335,elem_336,elem_337,elem_338,elem_339,elem_340,elem_341,elem_342,elem_343,elem_344,elem_345,elem_346,elem_347,elem_348,elem_349,elem_350,elem_351,elem_352,elem_353,elem_354,elem_355,elem_356,elem_357,elem_358,elem_359,elem_360,elem_361,elem_362,elem_363,elem_364,elem_365,elem_366,elem_367,elem_368,elem_369,elem_370,elem_371,elem_372,elem_373,elem_374,elem_375,elem_376,elem_377,elem_378,elem_379,elem_380,elem_381,elem_382,elem_383,elem_384,elem_385,elem_386,elem_387,elem_388,elem_389,elem_390,elem_391,elem_392,elem_393,elem_394,elem_395,elem_396,elem_397,elem_398,elem_399,elem_400,elem_401,elem_402,elem_403,elem_404,elem_405,elem_406,elem_407,elem_408,elem_409,elem_410,elem_411,elem_412,elem_413,elem_414,elem_415
-1,manuela,rue Feydeau,Tre Monasteri,Simplon,Communal,Sols,opiennriiaaoiai-ioeaitioe,- Renonce,sculple,BOL0GNINI,appa-]-Bt,n5ineidinais,es-,Eternel,Naturellement,Besoin,dillicilo,Peuple,lui1,vnioneseneiuiisrmo,A]g,nimosamnis,gonesse,Cimaros,trne,auberge du Cygne,mienne i-de A,Eden,hino carmelo  our hommes,lhtel,germanico-gallique,tyhee gare-Gagne-,chezla,iIa,Ma-,Hollandais,laborde,mer de Francesca,Saint-Honore,liennes,"E-----g-
maLaGA],.;.",osaka,]- Ohl,isiG,Be-annon,labb,Sicilienne,de l'Est,MIa-,visconti,Wyiriciinie dirig,mepriseras:- Ble,esder,Femme,Napolitain,Medilerranee,Partemental,texas,septiemeiour,gie,rue de Ne-,Bayeux,h letiquette creek,Montemnisselle,Chais,Besacon,Lons-le-Seul-,Tympan,caleche Francesca `divinemiint,etablis,giitantBesangan,is,singuliere,Frappent,Mfadr,pognie,Desenchanfe-,Asilotinsie,eeere us he,BiEnville1,Gii,Honore,Experience,Comite-Boucher,Ivre,Gigogne,etiiarei.iei.vian5,Iai,Gouvernement,Virginie,Shyloek,Abbesse,Granet,Barcelone,aGaiGrGGi,pitie67,CC,popre,le caire,Gramont,aceomhpee,Alhel,Desir,sg]ie,A0,bapaume,naivemenl Francesca,Bugey,"E]::;,;--
ge",traijusqu,auteuil,lannes,succomha,io ae tier,National,ne-,laquais,Tes,.Nous,GR,"g.leeggegg,,g,-,g,]L",Lu-,Caroline,Ia,elendie,lac de ] ture,aelaon,da,Fran-,tour dujardin,nesiue,cetto,Lenain,Chalon-,colere,reputalionsee,Aii,Spleen,reserve,maison Janrenaud,NeIGE.3,reunion,Savarus,dAnegeliue,com-],Rable,del des bornes,E,CE1a,Avez,Bagage,Mon cher,Chaulieu,grands Unies,hesiter,st l petit,B,sv,--Je,Hoffmann,zee g-,Marseille,cGGEiiiGG,ai reni ii,FEnG',Berlin,Rupt,ivartisseent,"en,-';;g",Lettes,P,Jardin des Plantes,Jamais,l1,Alert lla,Lh,lejeune,.:,la Comtoise,rue du Perron,Watleville,gPs,Madinier,conflee,tr6s,Rh,intrigue2,st sa,R MIcuB,adji 'i  hiiiii ra i,A,Bit-,yvggntsuee,tamino,Gandolphini,"ge,;g",Irlande,subjugues,l'9e,"gende-
des monceaux",Ro-,soudan,E:;:e,"yeu
e narais wanais cru",h Iedm-,annemasse,Jura,neeitaii,Beatrix,Chantonnay,folio,Vierge,nii di a inpenare,Magistrature,serino,rohe de chambre de merinos,Belzebulh,beacoup,Redorer,Genese,O,sortileges,ouv-nt,la Havane,riviberes,gand,"Fe-
Ln confidenee faito",Barbe-Bleue,LVE,oiecproeneni,Gloria,.'f,Pendants,XI,Francesca,Coulis-,relaient  Rodolpheles,moselle de Watteville,General,rue Saint-Lazare,Suppo-,Fantaisie,D,gtt,parlerei duhaut,Grandlieu,"au-
Contes",olle,Tris-,maniPre,Ayg,J',Arraiolos,la paulo,aa over,"g2,-.g",GiGGiiiridf,Pareille,s6,lesracines,douzibeme annee,Phi-,riis,peul-el,patti,emneieshonmesi,gteleygee,Bux-Vives,lez-vo il y0r,comnime pet,missouri,toile de Ilollandel,Chlthbre,"g;,eee].GGa",Gersau,--Gina,cuduie,palo,.L,De la Grande-Chartreuse,yens,quelque-general poir viser ia suis,uno mobilit feb ile,vire,sur-33,Pilonnage,Iir,"g:,eeg1",Interets,"aa-inieooseeseese 1.%,,lg",lumieressur,moselle,Philo-,"La  e et
meuse heritiere de Besancon",iiisi,W,Mn,Tuileries,moselle Savarus,"gAgn,;;;eevee e",bandenne,Le-,Massol,pn,gniono o sor io nr con gri n in-NE FILLE DE,Route,abb Giroud,Quotidienne,media-Frangaise,e,damas,fl,g2le.eliii-iGC,L SIecLE,fus-e muette,Wiland,Secou-,suceederun,Orsini,Sainte-Alliance,Influen,legr,D5,Florence,enfant.-,egypte,Impartial,N,Trivualio,"Paris d
Bilan",Sainte-Helene,Iimniiie,Monvel,apon,Saint des Saints.-Il,pingeuieues,vine-mile,Montcornet,louna,Sous-che,HOtel-de Ville,decoloree,asie-ee,Versailles,CoMpte,Gymnase,Desormais,Lune,"pensa-t-
- Poterol",bir,EL.E2E,agrafees,Pilogue,Brabant,"larmes,,et",.m',etle,Mairie,sur-le-champ,S,A g ly,gs e,greves,Grande Chartreuse,porte du boudoir,thurins,Lesprit,toulon,atGG7-lE:2,Granville,eiec,Lombardie,got,Deia,alienee,Talma,Combien,Naurais-ie,Revue,cachemire,oommiine aee,I,io vex pretrs,Savais,Comdie Iuaine,Tances,lIndustrie,sausaiianta,garons,st aigle,- Retournez,ave 1 Ville,Ceinre,abeir,Felix,barreales,Amedee,t0,Pouvoir,iran,rini etait marie,uo,Chilienne,Beauffremont,Moyen-Age,Rubens,Mousson,Epictele at Spar-,Boheme,Sicile,Salins,Republique,IL A h0pital,grosses,sIGGIl.iGiaGiGi,tpoosuie
0,Quels,I::ELLE,nelle,l4elle,Iaqellela,Telle,Quelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Watteville,Motteville,deWatteville,watteville,"Pr-
Watteville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,maison Wattoville,maison Watteville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,seville,neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ville,Coalville,Villes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lille,ille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Juillet,Billet,Tillet,Gentillet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Walteville,do Walteville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,comtesse de Granville-,La comtesse de Granville,comtesse de Granville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
