cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227,elem_228,elem_229,elem_230,elem_231,elem_232,elem_233,elem_234,elem_235,elem_236,elem_237,elem_238,elem_239,elem_240,elem_241,elem_242,elem_243,elem_244,elem_245,elem_246,elem_247,elem_248,elem_249,elem_250,elem_251,elem_252,elem_253,elem_254,elem_255,elem_256,elem_257,elem_258,elem_259,elem_260,elem_261,elem_262,elem_263,elem_264,elem_265,elem_266,elem_267,elem_268,elem_269
-1,Tre Monasteri,hôtel du Marais,—- Non,Théâtre—Français,litté—,En',du Japon,dﬁci,embarca-lère,agiotagc,Charité s’,Aumilieude,tourmen—,Montemisselle,Lejeune,Çome‘die,Hôtel—de Ville,front attrislé,Sels,Eden,Mathurins,dépen—,a‘mbitldi‘l',l830,Vilardwetæ,made-—,Afrique-,chui—,Wàtteville,Hummel,hypothè—,"dan—
ger",alors‘lejeune Chavoncourt,alençon,ravis‘sait,sont—,m’hôtel de Bupt,Egypan,obser—,lac des Bouxey,Oimèl,maitre‘sse—ﬁelle,Lecon—,Rliigi,endor—,Serais,des B1est,élec—,Mont—Cenis,ltalien—,Virginie,Réveillon,dispu—,conju—,cachaicnt,constdéra—,impatroni,Tinti,An-daise muette,Ursiui,ychbré,Léonarde,VlMERGATI,Bugey,Où,Vande—,applaudisse—,abbe,timcns,imaginétionsde,Euge‘nie,Qual'pianto,ma1‘ital,"dans_,lesquellesgdevait",ambassa—,Clichy,arcades sour—,mons,"pleurait,4mais",cohé—,Lu-,uouoiuui—,ﬁ c,faut—,Moyen-,Bixiou,obéis—,lille,Ghapitre,profon—,Est Juste,malpropre—,Sardaigne,lysaitl,Vandene‘sse,—- JérAme,justicehumaine,C‘étaitjouer,jardi—,Moutonsdans,heures‘e‘soirée,incapabled’,nl,Famjtié,siégeaît,et’ai senti,eûtadou—,Saint des Saints—Il,Sicitienne,Normandie,Marseille,trouverait—,Wattevitlv,ar‘ménieunes,que]Abbé,Jardin des Plantes,pne—ﬁlledîscrèie,Arrêtons,renseignemens,Trllet,N_Btsonltns,t‘ût,A,marco,cela—,col-—,"puis—
sance des relations sociales",bt‘l\’étièle,Souvenirs,blan—,Cimarosa,Walteville,®,Yuma,Wattevillc,"maison,-je",espa—,char—,Mail,frognèes,de—,Framäâca,calom—,rendez—,Clermont—Mont—Saint—Jean,Vierge,nonchalani—,l‘on,"embrassa—
saint",Wattevilleimagina,plusle,Bouirienne,Jérémie,A l’hôpital,souleVer,Épaule,cQ‘lÀ$,Veille-l)îodali,chat—-,Amoureux,rencon—,nevoulaitpas,Fantaisie,tromperqu’,"drame—
vandeville",Cha—,Àlil,Venise,rue Saint—Lazare,disaitRaoul,Wat—,la Ville,Itàlienne,Autriche,auberge du Gy@gne,Vivre,Borromécs,j’ai Lñi' Et‘iit,s‘a‘handonna‘it,Pérou,Clermont,Vdioi,Grawille,contraste_que,Gesanciens,n—,inﬂexiblë;;.—,soixante—,mansardes,Mamer—,Rhône,Van-—,torrens,précipitam—,fév_rter,srÈctn,puis—,Haüysséæ,ParDon-oﬁ‘et de la volonté paternelle,Genève,Retournez,atteville;éæièntr‘emplis,Wattevilie,singulière—,ah‘e,Soutas,pardonne—,la cohési0n,Religion,piste des intl—,médie—Française,éner—,Bèlglrate,m’,protoco—,préliminai—,Monvel,interroga—,uneonseil,Famille,Vaudille,déraison—,Bossuct,Les.partraits,fripoh,Trîvulzio,terre des Rouxey,Mairie,moispassé,maison Watteville,serpens,éldgmtt,Euphrasie,lise,thçon,Granville,profund mienne,immen—,Genevois,Brunet,tefeuille,Wattcville,Wattnvillc,enga—,commis—,BeSañçaﬁ.,Àlbért,Brièresdﬁ,Paris.—aiMer,regar—,Briinnen,Naturellement1l,La Mole-,s834,Marsay,Marais,Mouy—,meil—,condot—,géné—,d—,Rivarol lisant Florian,Salins,Chav0,aspira—,cloî—,bouﬁ‘0nnerie,S-,Chambre,Couture
0,i’,<,M,N5,J,-,Sûr,N,S,s«=,jç,I,t823,l.,j—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,jüry,E,.,N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Même,Bohême,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,j’,J’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,M0—,50—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Europe,Européen,l’Europe,l'Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Argaiolo,ARGAIOLO,aio:;t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,hé-,Hé-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,vingt—sept,S',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
