text,cluster,cluster_corrected
Lovelacc,0,
Lovelace,0,
"lac
’",0,
Love-,0,
vieux Lovelacc,0,
Romains,1,
Les‘Romains,1,
Mathurins,1,
roma—,1,
mainle—,1,
Etats romains,1,
Versailles,2,
Nevers,2,
broassailles,2,
de Versailles,2,
S,2,
conversa—,2,
Gcrsau,2,
lac des Quatre—Can—,3,
Quatre—Can—,3,
lac des Quatre—Cantons,3,
ET,4,
T_1tlet,4,
etlïu—,4,
guet—,4,
Etc,4,
Etat,4,
Elschoet,4,
riuet,4,
j’ai Lñi' Et‘iit,4,
Blçndet,4,
peti—,4,
Napolitain,5,
politi—,5,
taid,5,
napoléo—,5,
Rubens,6,
Tiens,6,
®,6,
l.,6,
torrens,6,
niens,6,
timcns,6,
Eh Bien,6,
peut—,7,
Peut—,7,
faut—,7,
Peuple,7,
peuvent—,7,
Hasard,8,
sardo—,8,
Sardaigne,8,
Balthasar,8,
mansardes,8,
Neufchâtol,9,
le Pont-Neuf,9,
Neufchâtel,9,
Rodol—,10,
Rodophe,10,
Bbdolphd,10,
broda,10,
Rodolpheles,10,
Rodol-,10,
l—,10,
l830,11,
s834,11,
préten—,12,
présen—,12,
éten—,12,
"A BELGIBA‘I‘E,— Lac Majeur",13,
lac Majeur,13,
L’,14,
l’,14,
Il’,14,
l‘en,15,
ah‘e,15,
j‘en,15,
athlète—,16,
tente—,16,
exacte—,16,
mainte—,16,
salëte,16,
délicate—,16,
dente—,16,
soixante—,16,
entendi—,16,
intel—,16,
répétâ,17,
répu—,17,
régu—,17,
puyé,17,
dispu—,17,
N1,18,
momens,18,
Décidément,18,
momentané—,18,
condimens,18,
"d’autres
momens",18,
commandémens,18,
Çome‘die,18,
renseignemens,18,
de Besançon,19,
cathédrale de Besançon,19,
"com-
merce de Besançon",19,
A Besançr.t,19,
expliquerBesançon,19,
Besançr.t,19,
alençon,19,
Besançon,19,
Champes,20,
Ghampfort,20,
Champmeslé,20,
Champs-Élysées,20,
cham—,20,
Champagne,20,
natu—,21,
mﬁtu—,21,
Datum,21,
Atheriallu,22,
Atheriallu-olmroher,22,
allu—,22,
- - .,23,
"- —
A",23,
- -.-,23,
"- - -
Rudolph",23,
Sûr,24,
M0—,24,
50—,24,
oui—,25,
uouoiuui—,25,
Oui,25,
chui—,25,
celui—,25,
produi—,25,
ambitieuk,26,
a‘mbitldi‘l',26,
L’AMBITIEUX,26,
Famjtié,26,
ambi—,26,
Suisses,27,
-,27,
Suisse,27,
J,27,
Russes,27,
reve—,28,
Revue,28,
Eve,28,
parve—,28,
pauvrevgrund,28,
I,28,
Nobles,29,
jbl1es,29,
Obl,29,
Grenoble,29,
Noblesse,29,
obligéde,29,
Marre,30,
interroga—,30,
terre,30,
Angleterre,30,
verras,30,
Terme,30,
fév_rter,30,
Méditerranée,30,
"lac
'arec‘uuè pierre au cou !",30,
Tre Monasteri,30,
M=‘ils,31,
vo‘ilS.,31,
l‘Ile,31,
Cé,32,
Forcée,32,
Cérès,32,
mada—,33,
MADAME,33,
Madre,33,
enter—,34,
éter—,34,
mater—,34,
"appor—
ter",34,
lanter—,34,
Besancon,35,
Besan—,35,
BeSañçaﬁ.,35,
Besan-,35,
liesancon,35,
Gesanciens,35,
I',36,
L‘i',36,
efi',36,
vous‘consumez,37,
consi—,37,
Si—,37,
N,37,
circons—,37,
visi—,37,
consis—,37,
constdéra—,37,
consulta—,37,
A l’hôpital,38,
Italien,38,
hell(= llalienn(=,38,
italie,38,
ltalien—,38,
eu Italie,38,
ma1‘ital,38,
Folie,38,
Italienne,38,
Ilalien,38,
"italienne,,et",38,
Où,38,
"italienne,,et s’",38,
Italiens,38,
Italie,38,
Italiennes,38,
l’Italie,38,
ITALIE,38,
Seules,39,
Les.partraits,39,
Les,39,
l‘été.- Les,39,
Nﬁlles,39,
Dôle,39,
Nutle,39,
plusle,39,
