text,cluster,cluster_corrected
Marie—Angélique,0,
N,0,
MarieAngélique,0,
Rouxey,1,
Les Rouxey,1,
lac des Bouxey,1,
terre des Rouxey,1,
Bouxey,1,
s«=,1,
Ilouxey,1,
Rooney,1,
Rouxeyi,1,
Sicile,2,
Céciles,2,
facile—,2,
Hésilé,2,
-—— Ici,2,
moiNs’,3,
instru—,3,
ﬁ Du Moins,3,
moiNs’octobre 1834,3,
hoinms,3,
Bisonlins,4,
Glisinbre-,4,
Salins,4,
N_Btsonltns,4,
Bisou,4,
Aquilina,4,
Bisontins,4,
Son,4,
Laissons,4,
Basse—du—Rempart,5,
rue Basse—du—Rempart,5,
passe—port,5,
.,5,
éner—,6,
ner,6,
Énergie,6,
Saverne,6,
Ferney,6,
auberge du Gy@gne,6,
|omène,6,
Lucerne,6,
Berne,6,
événe—,6,
Schinner,6,
Nevers,6,
Ne—,6,
mﬁtu—,7,
natu—,7,
L'rê—,7,
costu—,7,
Nantua,7,
Datum,7,
rose—,8,
Chose,8,
t‘rose',8,
se—,8,
ﬁ,8,
ti—,9,
politi—,9,
habi—,9,
justi—,9,
anti—,9,
senti—,9,
Famjtié,9,
parti—,9,
Bi—,9,
peti—,9,
chui—,9,
NÉE VlMERGATI,9,
capi—,9,
"lac de
Genève",10,
Genève,10,
"parisien,,le lac de
Genève",10,
lac de Genève,10,
allu—,11,
alle,11,
Spéciale,11,
Allemand,11,
salëte,11,
Nﬁlles,11,
Salle,11,
Al_—,11,
l’Allemand,11,
alençon,11,
Malgré,11,
Atheriallu,11,
molle—,11,
Allez,11,
égale—,11,
Veille-l)îodali,11,
éduca—,12,
a—,12,
mada—,12,
créa—,12,
ambassa—,12,
ba—,12,
méca—,12,
désagréa—,12,
aléa—,12,
colla—,12,
crea—,12,
appa—,12,
la.candida—,12,
situa—,12,
enga—,12,
occa—,12,
écla—,12,
de Neufchâtel,13,
Neufchâtel,13,
"vieuX château des
Colonna",13,
cachât,13,
Neufchâtol,13,
Dix—neufans,13,
extraor—,14,
Extrait,14,
extraordi—,14,
rape—,15,
drame—,15,
rappe—,15,
laPeyre—,15,
admirable—,15,
rapi—,15,
Chavoncourt,16,
Ghav‘oncourt,16,
Çhavoncom‘t,16,
Ghavoncourt,16,
Chavou-,16,
Chavon,16,
courtisa—,16,
Chavoncou‘t,16,
Chavoneourt,16,
Chavouopt1rt,16,
Chavoucourt,16,
Sidonie de Chavoncourt,16,
Chavohcourt,16,
Çhavonoourt,16,
Eh‘lesl,17,
Lons—leSaul—,17,
Les Saules,17,
Épaule,17,
iles dudu,17,
Naples,17,
artset leslettres,17,
Saintes—Céciles,17,
Seules,17,
Saules,17,
Espard,18,
ESpagne,18,
L’Espagne,18,
Gy@gne,18,
espa—,18,
Espagnols,18,
lorgnetles,18,
Champagne,18,
Piémont,19,
Gramont,19,
Mont—,19,
Clermont,19,
Mont—Saint—Jean,19,
Mont—Cenis,19,
t823,19,
montrez-Ynoi,19,
sont—,19,
saint—simoniennes,19,
mo‘n',19,
Montcornet,19,
boule—,20,
Boule,20,
vOulez,20,
Soulas,20,
souleVer,20,
Voulez,20,
aio:;t,21,
Sais,21,
Sais-tu,21,
lais—,21,
hais—,21,
caissier,21,
Renaissance,21,
tu”sav‘ais,21,
Sardaigne,21,
Fantaisie,21,
repous‘sais,21,
Palais,21,
taid,21,
momentané—,22,
né—,22,
hébé—,22,
cohé—,22,
dessiné—,22,
géné—,22,
fréné—,22,
vleillards,23,
Ville,23,
lille,23,
tx‘dŸäille,23,
Versailles,23,
