text,cluster,cluster_corrected
Tiens,0,
Allons,0,
Conviens,0,
miens,0,
Tixier,0,
provins,0,
Crois-tu,1,
Crois,1,
Dis-,1,
crois-tu,1,
Sois,1,
Vois,1,
Prends,2,
Attends,2,
Apprenez,2,
Prévôt,2,
J',3,
Aidez,4,
Regardez,4,
garniront,4,
brune,5,
lune,5,
Périnnerie,6,
Tréchauderie,6,
Bordinerie,6,
Afrique,6,
la Périnnerie,6,
Oui,7,
Écoutez,7,
Coupez,7,
Voulez,7,
occupez,7,
Berry,8,
Saint-Pierre,8,
Saint-Jean,8,
Isaure,8,
Sylvain,8,
Pierres-Folles,8,
la Saint-Pierre,8,
buis,9,
Grise,9,
la Grise,9,
Paris,9,
Estimez,10,
Mesdemoiselles,10,
Te,10,
Tes,10,
veines,10,
Hautes-Roches,10,
champ de Jeanne,11,
JEANNE VEUVE,11,
Sais-tu,12,
aimais,12,
aimais-tu,12,
ferme des Ormeaux,13,
faraud,13,
Ormeaux,13,
ressens-tu,14,
As-tu,14,
Es-tu assez habile,14,
Es-tu,14,
Payez-les-moi,14,
rougeur,15,
Jugez,15,
beurrée,15,
Incurables d'Issoudun,16,
Issoudun,16,
Poudre,16,
sèvrerai,17,
le soleil,17,
sèvre-le tout,17,
bâle,17,
Pas,18,
Chétif,18,
Chétif-Bail,18,
Grand Bail,19,
Durand,19,
Jusserand,19,
Le Grand-Bail,19,
Grand-Bail,19,
Petite Jeanne,20,
Nannette,20,
nankin,20,
Mettez,20,
petite Nannette,20,
Embrasse,21,
Laisse,21,
valais,21,
hôpital de Bourges,22,
Bourges,22,
Solange,23,
A,23,
sainte-Solange,23,
Sainte-Solange,23,
Vatan,24,
Meunet,24,
Meunet-sur-Vatan,24,
Maman,25,
vendange,25,
Normandie,25,
Mange,25,
de France,26,
la somme,26,
la Blanche,26,
la France,26,
huche,27,
Merci,27,
SERVICE,27,
Achetez,27,
département du Cher,27,
Cher,27,
Voyez,28,
Savez,28,
Avez,28,
