text,cluster,cluster_corrected
Hospitalier,-1,
sur-le-champ,-1,
dEmanda,-1,
enfaNt',-1,
IMt,-1,
Angelus,-1,
Mademoiselle.6,-1,
e,-1,
La creole,-1,
MArie-anne,-1,
"sous-prefectureln
Est",-1,
Grillon,-1,
"maitres,-",-1,
N-,-1,
premierln,-1,
Accoude,-1,
les Debuts,-1,
La Bete,-1,
S,-1,
Pres-Saint-Gervais,-1,
Crusoe,-1,
Cevennes,-1,
Sar-,-1,
Bhagiratha,-1,
benl,-1,
MI,-1,
asphyxie les etrangle,-1,
Saint-Theophile,-1,
Cecilia,-1,
ronfla,-1,
AInsi-Dan,-1,
precipite,-1,
trompe-la-mort,-1,
bouteille debouchee,-1,
"CHIOSE
A",-1,
Champenoise,-1,
Fanfan-la-Italie,-1,
Prés,-1,
Chutl,-1,
veloursl,-1,
Rio,-1,
"Chosel
Or",-1,
Bernerette,-1,
celebres,-1,
"16 J
as4 -
L",-1,
assis,-1,
les86,-1,
Colombine,-1,
Tes,-1,
Port-au-Prince,-1,
echantillon,-1,
Pas,-1,
1E.,-1,
N,-1,
l1'Odeon,-1,
Couru-Blanc,-1,
Lamartine d'Elvire,-1,
flte,-1,
tete empanachee,-1,
Boucoyran,-1,
Tiens,-1,
a6,-1,
Lombards,-1,
"Es-tu betel
Si la tete te tourne",-1,
desert,-1,
"J

-'
1
x
1",-1,
cheminee,-1,
4,-1,
ceda,-1,
F,-1,
rY,-1,
Infortunes,-1,
C(.%,-1,
Micou,-1,
Retourne,-1,
f,-1,
magnifiquel,-1,
joufflus de douze,-1,
faubourg Saint-Germain,-1,
Muse badine,-1,
.`2,-1,
Cunocepa,-1,
Saint-Emilion,-1,
Entrezl,-1,
melopee,-1,
"Musc
severe",-1,
du Nord,-1,
L7sLL- L-L-L3,-1,
larmcs,-1,
laLE ROMIAN,-1,
palotte,-1,
Mlle,-1,
tempete,-1,
Vois,-1,
Iardin,-1,
boue de Paris,-1,
"pAs eNcore
rencontree",-1,
Soudain,-1,
Palerme,-1,
frenesie,-1,
Cudra,-1,
Paques,-1,
croirais-tu poete,-1,
par-dessus,-1,
equerres,-1,
jE,-1,
vicille fee,-1,
"I


-' Et
y",-1,
reponse,-1,
Tribou,-1,
"L-N

A
f",-1,
BeteI74,-1,
tristel...,-1,
Boulons,-1,
MASoN,-1,
Vatel,-1,
L.R,-1,
humilie,-1,
Eux,-1,
weldon,-1,
passerelle,-1,
Saint-Petesbourg,-1,
caraibe,-1,
Chauve-Souris,-1,
rue Lanterne,-1,
D,0,
1N,0,
"I,5",0,
.,0,
E,0,
I,0,
r8,0,
5I,0,
A,0,
I59,1,
I54,1,
x=-,2,
t.t,2,
Tolocototignan,3,
tolocototignan,3,
I99,4,
O,4,
II,5,
saluerentIIIRIAR,5,
P,6,
3C-,6,
C-,6,
Y,7,
.L,7,
.l,7,
Turc,8,
"IX
TU",8,
"T
E",9,
"AI
t
I",9,
mERci,10,
merl Le ciel,10,
"E
Or
A",11,
"3z-E
E
Or
A",11,
SAUMON,12,
Saumon,12,
Eh,13,
Prairie,13,
la Prairie,13,
kakatoes,14,
aTout,14,
Bambanl,15,
Bamban,15,
Bandit,16,
Dit,16,
Alsace,17,
grace,17,
continua1'Alsacien,17,
Alsacien,17,
Ohl,18,
- Oh,18,
".G

-

'",18,
I47,19,
Ma-,19,
I49,19,
noms.r6z,19,
I45,19,
Batignolleslo,20,
"Bati-
gnolles",20,
gnol,20,
egayer,20,
devouee,21,
Que Voulez,21,
pyramide d'Egypte,22,
Egypte,22,
dejeuna,23,
Deja,23,
secrdtaire dejeune,23,
deplume,24,
deplaft,24,
Langlumeau,25,
Languedoc,25,
"Wsa
-",26,
"A
-.",26,
-.s,26,
Faust,27,
Danielln,27,
Daniel,27,
Danielo,27,
l1'Epitome,28,
depit,28,
Cuba,29,
pensezl,29,
miserablel,29,
lisezl,29,
Pise,29,
Nice,30,
dictce,30,
givre,31,
levre,31,
fievre,31,
fievres,31,
Sevres,31,
Genies,32,
peut6ot,32,
1R-A,33,
1R-,33,
La-haut,34,
tueras lha-haut,34,
a'-a,35,
.'-,35,
t-'-,35,
t-=,36,
F-=,36,
Revolutionl,37,
Religion,37,
rien.- A,37,
TU vENDRAS DE LA,38,
vENDRAS,38,
Vendredi,39,
Vendredil,39,
"-
-
-]",40,
"sI. -
I
-
5:
i",40,
"I

-
i",40,
"sI. -
I",40,
la manche,41,
punch,41,
ld-bas,42,
l-bas,42,
la-bas,42,
Bas,42,
L----,43,
L---,43,
"S
-
Lui
L---",43,
a----,43,
4--,43,
"J 7'
1---- I",43,
---rciseizzz--,43,
.--,43,
LA--3,43,
"S
---
e",43,
"L--
`",44,
"L--
`-",44,
aSans,45,
Expansion,45,
Marquises,46,
iles Marquises,46,
J'ai,47,
J',47,
connaft,48,
-C,48,
Cadet,48,
l1'Academie,48,
Heinl,49,
iNN,49,
Perou,50,
Jugez,50,
neud,50,
apergcu,50,
Broum-Broum,50,
eperdus,50,
Fougeroux,50,
Roberte,51,
gardes-du-corps,51,
Regardez,51,
garde-robel,51,
rEgardez,51,
vecu,52,
RBvE,52,
Figurez,53,
guipure,53,
Carmelites -,54,
Carmelites,54,
Providence,55,
credence,55,
Apres,56,
rang.- Presentez,56,
representee,56,
Or,57,
dore,57,
Pourvu,58,
Amour,58,
Pousse,59,
poussde,59,
victoria,60,
victoria de la dame,60,
consternes,61,
Consterna-,61,
aIl,62,
Raspail,62,
Gymnase,63,
Anastagille,63,
Anastasie,63,
Robinson,63,
Malgre,64,
gresil,64,
resister,64,
hesiter,64,
Petite-Cercle,65,
Grand-Cercle,65,
Grand-Orient,65,
mefie-toil,66,
mastoides,66,
Souwaroff,67,
Cristaux,67,
echope,68,
europe,68,
Rendez,69,
Inde,69,
Cap,70,
canape,70,
ca,70,
Ca,70,
toi.n,71,
I.E,71,
toitl,71,
Savez,72,
bravel,72,
Caveau,72,
savezl,72,
avenue,72,
Avez,72,
Attends,73,
Bouzanquet,73,
moitie,74,
MOI,74,
Escargots,75,
Mot,75,
got,75,
"place des
Terreaux",76,
place d'Armes,76,
Loyasse,77,
Embrasse,77,
fort Loyasse,77,
r6cI,78,
"a47
Ici",78,
ICI,78,
Cachotier,79,
Moustier,79,
bordeaux,80,
Sceaux,80,
Beaux,80,
Pruneaux,80,
Pecairel,81,
Beaucaire,81,
eclairee,82,
soiree,82,
sire-de-plaire,83,
Desir-de-plaire,83,
gachisl,84,
Bach',84,
Quartier-Latin,85,
Quartier Latin,85,
quartier,86,
Quartier,86,
Pachecon,87,
Pacheco,87,
Cherchons,88,
Mon cher,88,
du cher,88,
Perrache,88,
Cher,88,
sec.g6,89,
seche,89,
bobeches,89,
Guigne,90,
Seigneur,90,
Notre-Seigneur,90,
eteignez,90,
songeuse,91,
conge,91,
hideuse,91,
malheureusel,92,
Malheu-,92,
Malheureu-,92,
Malheureuse-,92,
le Midi,93,
MIdi-Opinion,93,
Midi,93,
M. de,94,
Foin,94,
Loin,94,
Parfaitl,95,
paRfois,95,
Boheme,96,
Helasl,96,
Ohel,96,
voirl,97,
emouvoir,97,
voila,98,
Voilh,98,
LIl,99,
lilas,99,
Chili,100,
Philistine,100,
Blanc,101,
Blancs,101,
R-L,102,
-L,102,
La Porte S,103,
Emporte,103,
Porte S,103,
La Porte,103,
oUi,104,
luil,104,
Ebloui,104,
Pilouittl,104,
Ouil,104,
Coucou-,105,
Coucou,105,
essouffle.coUcoU-BLANC,106,
Coucou-Blancl Est,106,
CoUCoU-BLANC,106,
Coucou-Blancl,106,
"Coucou-
Blanc",106,
Coucou-Blanc,106,
"T

.-1coUcoU",106,
Coucou-bBlanc,106,
"T

.-1coUcoU-BLANC",106,
Porcelaines,107,
palais de la fee Porcelaine,107,
la Bretagne,108,
Bretagne,108,
hote,109,
hotel,109,
Pilois,110,
hotel Pilois,110,
"hotel Piloisl...
Du",110,
Chateau-,111,
hate,111,
Neuf-des-Après,112,
"Chateau-
Neuf-des-Après",112,
Cassagne,113,
sagne,113,
vages,114,
exageree,114,
Bourgeoisln,115,
amisln,115,
Luxembourg,115,
d'Espagne,116,
pagna,116,
champagne,116,
Espa-,117,
aUn Espa-,117,
sUCRE,118,
Necro-,118,
execre,118,
avantl,119,
Mluse,119,
Montez,120,
Mont-,120,
mont-de-piete,120,
Soubeyrol,121,
Peyrol,121,
Pentecote,122,
violente,122,
menage,123,
menagerie,123,
Palais-Royal,124,
Palais-Mazarin,124,
Mole,125,
rOle,125,
soleil,126,
le soleil,126,
Naples,127,
baie de Naples,127,
chiffonnee,128,
Sonne,128,
Chardon,129,
Pardonne,129,
Pardonnez,129,
Pardon,129,
IMes,130,
ESt-ce,130,
Est,130,
estimez,130,
Nanterre,131,
manecanterie,131,
Angleterre,131,
Maintenant,131,
voyais,132,
Voyez,132,
Muguets,133,
Muguet,133,
etais,134,
tais5o,134,
ecoutais,134,
rue Saint-Guillaumel,135,
rue Saint-Guillaume,135,
aimais,136,
sais,136,
mAIs,136,
niais,137,
MIais,137,
Marsala,138,
Kalatala,138,
Grossiers,139,
tapissieres,139,
Touraine,140,
Maine,140,
LE Lendemain,141,
Demain-,141,
serre-fille,142,
Chenilles,142,
Les Chenilles,142,
fillesen,142,
Serrieres,143,
Serrieresl,143,
cimetieres,143,
Serrieres.n,143,
Vive,143,
Arrivee,143,
serrure,143,
arriere,143,
Dames,144,
madameln,144,
Dame,144,
rue de Lille,145,
rue des,145,
rue des Dames,145,
rue Saint-Benoft,146,
rue Saint-Benoit,146,
Saint-Benoft,146,
Parisl,147,
PAris,147,
Paris,147,
Parisiens,148,
Parisien,148,
Nizier,149,
Montmartre,149,
eglise Saint-Pierre,149,
Saint-Pierre a Montmartre,149,
Saint-Pierre,149,
dpart,150,
Parthenon,150,
depart,150,
paraft,151,
separa,151,
Saint-Nizier.n,152,
Saint-Nizierl,152,
Saint-Nizier,152,
Vienne,153,
tragedienne,153,
Comprends-tu,154,
Venez,154,
Prenez,154,
Comprenez,154,
Tenezl,155,
tenezl,155,
l'italie,156,
d'Italie,156,
l'Italie,156,
Italiens,157,
Italien,157,
italie,158,
Italie,158,
"Vieille
bete de Pierrotte",159,
"PIERROTTE
I43
Cevenole",159,
Pierrotte.n,159,
Pierrotte -,159,
"Pierrotte
Pierrotte",159,
Pierrotte,159,
Cevenol,160,
Cevenole,160,
Limoux,161,
"Limoux
Seulement",161,
Saint-Esprit,162,
Saint-,162,
Saint-Cloud,162,
clocher de Saint-Germain,163,
horloge de Saint-Germain,163,
Saint-Germain,164,
Saint-Germain-,164,
Saint-Germain-des-Prés,165,
Saint-Germain-des-,165,
Rhone,166,
Rh6ne,166,
Plantes,167,
ardin des Plantes,167,
Lyon,168,
Garçon,168,
piece,168,
Non',168,
wagon,168,
Annou,169,
annongca,169,
Inouï,169,
pele-mele,170,
meLEsS,170,
abbe,171,
Germane,171,
abbe Germane,171,
Odette,172,
Mee Eyssette,172,
AmUser,172,
Eyssette,172,
Eyssettel,172,
Musette,172,
Eyssettte,172,
Promettez,173,
Rome,173,
faiblement.z=-,174,
bleme,174,
baguettel,175,
venere Lalouette,175,
Mee Lalouette,175,
"vieux
Lalouette",175,
Lalouettel,175,
Lalouette,175,
Barbettel,176,
Barbetten,176,
Barbette,176,
Comnme,177,
Somme,177,
theatre Montparnasse,178,
h Montparnasse,178,
boulevard Montparnasse,178,
a Montparnasse,178,
Montparnasse,178,
suisse,179,
Laisse,179,
aplatisse,179,
abbe ruisselle,179,
Puis,180,
buis,180,
Comeidie,181,
Comedie,181,
Comedie-Francaise,181,
Frangais,182,
frangcais,182,
"Theatre-
Frangais",182,
Theatre-Frangais,182,
Theatre-Frangcais,182,
Theatre-Francais,182,
theatre,182,
petille,183,
cette Bastille,183,
tenonslo,184,
Allonsl,184,
Conseillez,185,
Marseille,185,
Afrique,186,
amérique,186,
eleves,187,
eleve Menalque,187,
Menalque,187,
Camillel,188,
Chinois,188,
Chine,188,
Polichinelle.n,188,
AS-tu bien,189,
Eh bien,189,
Combien,189,
menton,190,
Confusement,190,
Vraiment,190,
Bientot,190,
Vieux-College,191,
collegel,191,
Recollets,191,
College,191,
bibliotheque du college,191,
Sarlande,192,
"college modele de
Sarlandel",192,
Sarlandais,192,
LLLLLLL-LLLLLLLL-,193,
LLLLL- L,193,
Être,194,
Autre,194,
REvE,195,
RAEvE,195,
treve,195,
reveillee,196,
reveillon,196,
Pier-,197,
Mlle Pier-,197,
Hier-,197,
Iacques,198,
Jacquesl,198,
Jacques,198,
Villle,199,
Hacqueville,199,
"PAPILLON
Grimpe",200,
PAPILLON,200,
Papillon,200,
