text,cluster,cluster_corrected
Seere-,-1,
Harry,-1,
que',-1,
"and for which she
had projeeted",-1,
benefactor,-1,
The traveller,-1,
whether he be a monk in his cloister,-1,
Valparaiso,-1,
acquired without an effort,-1,
Wentworth-here',-1,
Conde and,-1,
Carthage,-1,
"neither of them making the
slightest allusion to the catastrophe",-1,
Coningsby's firiend at Eton,-1,
Hindostan,-1,
Providence,-1,
dividing very nervously some grapes,-1,
Those who were convieted of seeret Judaism,-1,
skillfiul,-1,
her arrival,-1,
"the lack-lustre
eye",-1,
time at Eton,-1,
comprised his social relations,-1,
"tected in these public declarations some in-
timation of new views",-1,
fears,-1,
"dressed ina
style of ultra fashion",-1,
Burnham,-1,
CONINGSbBY,-1,
affectionate,-1,
"The peace
of Paris found thc",-1,
and her love,-1,
"throughout the district that
surrounded Beaumanoir",-1,
tell me what,-1,
Dantesque,-1,
the Palace,-1,
war,-1,
"whatever may
have been their faults",-1,
cism,-1,
Behold,-1,
hers,-1,
They,-1,
Hahl,-1,
"and the whole of his
residue left to his issue by Lady hMonmouth",-1,
A cheese,-1,
Hertfordshire,-1,
the grassy sward,-1,
fame-all assembled in,-1,
fortunes of Coningsby,-1,
Tell him,-1,
both waiting with equal,-1,
"than a hall of
chivalry",-1,
Biron,-1,
that Sidonia,-1,
pervaded all things,-1,
"He rallied Mr. kigby roundly, and Coningsby",-1,
"and recog-
nised an order as the order of the Nobility",-1,
and as soon,-1,
Revenues,-1,
"Medina Sidonia and Cadiz to
its dark",-1,
"and a horseman at full
speed",-1,
very rarely do they occasion one,-1,
quaffed,-1,
"'' said
Coningsby",-1,
rub their hands,-1,
I ever knew,-1,
"and a good number of
boys in lounging",-1,
"its opposite bank
the boundary of",-1,
speech,-1,
and the clamour,-1,
Sinai,-1,
Nowhere,-1,
which he opened,-1,
The Liver-,-1,
Banie,-1,
Pasta or,-1,
Married,-1,
coIGsBY,-1,
distant and splendid city,-1,
There ran through,-1,
which in a few,-1,
One too polished for his,-1,
may be corrupt,-1,
nic power,-1,
knowing,-1,
"Nor did he do their opponents
less justice",-1,
Brisk,-1,
Corporals,-1,
Finally,-1,
perplexing,-1,
and national greatness,-1,
Coningsby Castle,-1,
Clause,-1,
silver-sounding,-1,
privilege of an author,-1,
case fairly,-1,
without their illus-,-1,
noisy,-1,
"least injured
you",-1,
"will come
and see you every",-1,
temperance,-1,
which were of course merely,-1,
every place is,-1,
curly-headed urchins with demure looks,-1,
pese,-1,
Circumstances,-1,
I,-1,
Phenix,-1,
"just and relentless in an open jury of their
countrymen",-1,
those lowery,-1,
"abounding in all the qualities
of the",-1,
tinued until within three fields of home,-1,
Czar,-1,
"and Rowland Hill the devisor of the
cheap postage",-1,
carly reached Eton,-1,
Ravenna,-1,
Luxury,-1,
