cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227,elem_228,elem_229,elem_230,elem_231,elem_232,elem_233,elem_234,elem_235,elem_236,elem_237,elem_238,elem_239,elem_240,elem_241,elem_242,elem_243,elem_244,elem_245,elem_246,elem_247,elem_248,elem_249,elem_250,elem_251,elem_252,elem_253,elem_254,elem_255,elem_256,elem_257,elem_258,elem_259,elem_260,elem_261,elem_262,elem_263,elem_264,elem_265,elem_266,elem_267,elem_268,elem_269,elem_270,elem_271,elem_272,elem_273,elem_274,elem_275,elem_276,elem_277,elem_278,elem_279,elem_280,elem_281,elem_282,elem_283,elem_284,elem_285,elem_286,elem_287,elem_288,elem_289,elem_290
-1,Miguel,There,Marques,tomara,Estados-Unidos,"Clara de Rezadeira,--coitada!--mal",Tigre,Title,rôxos,ahi,Tonito,Quasi,Geitoso,dornas,visinho,Manoel,fóra,Barba Azul,Imaginava,Maricas,lôrpas,alongavam-se:--este,Olha,Conseguira,Anda,--«Tem,computer virus,Produced,Desatou,Olhava,Lili,"cost and with
almost",Gertrudes Zarôlha,Dahi,mamã sabe!,Fôra,chapéo,aquella casa,Infias,Angelus,Veja-lhe,Clara,Anninhas,proxima,valôr,Typographia França Amado,Decerto,grande chapéo,Abraçava,Additional,cantarinha,cadete,rapazelho,Revoltar-se,cemiterio público,Farta,However,vianda,Iria,Aconselhava-a,Conselhos,Desprender,espójar,Havana,delle,Saltava,Vergonhas,Convento das Bernardas,Continuará,Maleitas,rétidão,santa casa,nella,Tavares Cardoso,tragedia,gôto,bemaventurança,equilibrio,seminario,Terezinha da Zéfa do Padre,"Ama-Rita,--",damasco,Aberta,insensibilisa,Chamou-a,bom-senso,Pôs,cosinha,"Soror
Gertrudes","Soror
Manoela",suor,álacres,crescidinha,palreiras,aquella calúnia,Soror Gertrudes--Manoela,Maria do Próspero,aféto,herdaste,casa dos Carneiros,hipocrisia,Redistribution,roca,Hontem,Paulino de Oliveira,Christina,Many,lages,Podia,Madre Angelica,"vera pessôa
do bom padre Zé",vêr-me,!,monomaníaco,Nosso Senhor,Claudea,Ama-Rita,álêm,Salvador,Paraizo,amimalhado,Candia,Dispensariam,Próspera,Dizia-me,Sorria,gárrulas,Tejo,lua,Madrid,Inglaterra,--«Perdão,Esquecia-me,condessinha,Importa-me,ceremonia,miserias!--tão,Cacilda,Rezadeira,opulencia,proprio Diabo,desconfiança,Sahi,Vêr,dôce,Senhora do Castelo,"Terezinha,--continuava convencedora",nossa velha igreja,"Luisa da
Roda",silvas,Santas,Diabo,purpuras,Senhora dos Verdes,praça louco de furia,trambulhando,Tenho,santos,Pobre Madre Claudea,Sèvres,Surrateiramente,Chico,Soror Manoela,enregelava,Tambem,U.S.,táboa,Esposas,Mêses,mamã,volta delle,této,Invejara,Esquecia,FEITICEIRA,plumeiras,escandalo da familia,saude,aquella santa casa,Camborço,Eduarda,granadeiro,America,Compreendia,Estremoz,nevada,"Madre
Claudea",Serra da Estrella,elle,terra,Estive,Martinho,Maud,lha,sofredôra,Contos,Africa,"work
with the phrase",Superiora,Escrevia,Salt Lake City,Some states do not allow disclaimers of certain,saüdades,Resignada,familia,Animais,Zarôlha,céo azul,Project Gutenberg-tm,montão,bom do padre,mana,Paris,lagrimas,Soror Gertrudes,Trocaram-ma,UT,bôas,Devia-lhes,caldeirinha magica,bôamente,Eulalia,pavôr,Crédo,causticar,Brazil,desmantelos,Alemtejo,Manoela,visinho cemiterio,hade sahir,flôr,Entroncamento,Lisbôa,lamentassem,assim:--Ó Gertrudes,pé delle,vasia,Chamavam-no,milagre do Senhor,Espanha,understand,Cederia,véos,cemiterio,capoeira!?--e,insónia,Aninhei-me,"Gertrudes
Zarôlha,--«corro",prescrutar,Lembro-me,Chinas,Fitava-a,pranto:--era,Mariquinhas,Endireitei-me,Soror,Ordem,Miguelsinho,Vou,materialisar,Hãode,Baixa,Soror Angelica,Thus,by U.S. federal laws,V,Vinha,Senhora Condessa,Terezinha,braza,Peniche,tisica,Socegasse,Córei,nelle,Teresita,aquella sineta,transigencia,Ama,Christo,nova morgada,Maria Augusta,camponia,Zéfinha da horta,Presentimentos,aquella grande,"Fôra
aquelle patife",normalisou,--«Eu heide,Donations
0,Madre-Superiora,"Madre
Superiora",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,santo Deus,Santo Deus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,alegre,Alegre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Coimbra,COIMBRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Aquella,Aquellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Choravam,Chorava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Naquelle,naquelle,aquelle,daquelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,em Portugal,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"Clara do
Rezadeira",Clara do Rezadeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
