text,cluster,cluster_corrected
Vois,0.0,
Sois,0.0,
"-

— Vois-tu",0.0,
Anatolie,1.0,
Jolie,1.0,
Mélancolie,1.0,
Tolède,1.0,
"4

 
 
 
 
 
 
 
 
 
 
 

 

 
 AH 

LA",2.0,
"ou-

 

 AH",2.0,
"AH 

LA",2.0,
Pour-,3.0,
Journées,3.0,
Tournon,3.0,
Courbée,3.0,
"NOUVELLE ESPÉRANCE

li",4.0,
A NOUVELLE,4.0,
"NOUVELLE ESPÉRANCE

‘espagne",4.0,
"L
 AH 

 iL avaiT l

LA NOUVELLE ESPÉRANCE 139

témoignée le soir de ses larmes",4.0,
Quelque,5.0,
Quelqu,5.0,
Quelquefois,5.0,
Jean-Jacques,5.0,
Chantez,6.0,
mettant,6.0,
Quittez,6.0,
fêchait,6.0,
chamt,6.0,
Florence,7.0,
Penché,7.0,
Existence,7.0,
Âlors,7.0,
Laisse,8.0,
Suisse,8.0,
Jouissait,8.0,
hôtel de Ferney,9.0,
Ferney,9.0,
Ferney qu’,9.0,
mule,9.0,
ellE,10.0,
Kouvelle,10.0,
demandaitelle,10.0,
suelle,10.0,
Hérelle,10.0,
Appelle,10.0,
après-midi-elle,10.0,
Elle,10.0,
Ellé,10.0,
perse,11.0,
tersps,11.0,
joiie,12.0,
Joie,12.0,
Eiie,12.0,
Rouen,13.0,
Rous-,13.0,
Cordoue,13.0,
boue,13.0,
ouest-de-ange,13.0,
Certes-,14.0,
cerTes-,14.0,
manche,15.0,
Manuscrits,15.0,
la manche,15.0,
Assise,16.0,
Messine,16.0,
massif de myosotis,16.0,
Lise,16.0,
barcarolle,17.0,
Hollande,17.0,
Tyrol,17.0,
térieux,18.0,
Curieuse,18.0,
Veux-,18.0,
ladieu,18.0,
Cpélérinage,18.0,
Pas,19.0,
Passy,19.0,
curinie,20.0,
Dominique,20.0,
afrique,20.0,
Fais,21.0,
Aise,21.0,
Tais,21.0,
Anglais,21.0,
voudrais,21.0,
jais,21.0,
Marsan,22.0,
Lausanne,22.0,
mar-,22.0,
Seine,23.0,
"la
Seine bleue",23.0,
la Seine,23.0,
Vienne,24.0,
Est Bien,24.0,
TU Penses Bien,24.0,
l'Espagne,25.0,
Espagne,25.0,
vigne,25.0,
rue de,26.0,
ensembie de,26.0,
rue de Tournon,26.0,
rue n’,26.0,
rue de l'Ancienne-Comédié,26.0,
Qu’'y,27.0,
jusqu’,27.0,
qu’,27.0,
Mont-Valérien,28.0,
Remontée,28.0,
Montez,28.0,
Pomone,28.0,
jalousie,29.0,
gesie,29.0,
Cousin,29.0,
Saint-Cloud,29.0,
bouscula,29.0,
maine,30.0,
Touraine,30.0,
Aurait:>u,30.0,
crainie,30.0,
Tourainé,30.0,
du Louvre,31.0,
Louvre,31.0,
mouvanies,31.0,
Menacée,32.0,
nacre,32.0,
Grenade,32.0,
Cetie,33.0,
cetle,33.0,
"AH 
 X",34.0,
"AH 
 X 

 
 
 

 J 
      

94",34.0,
"AH 
 X 
 

 

 X",34.0,
Philippeun,35.0,
Philippé,35.0,
Philivpe,35.0,
sälon,36.0,
Salon,36.0,
concre,37.0,
conñu,37.0,
Ancre,37.0,
Buiné,38.0,
Dauphiné,38.0,
Phi-,38.0,
Trocadéro,39.0,
Madémoisèlle,39.0,
Madäime,39.0,
S“cherchait,40.0,
| cher,40.0,
fächerie,40.0,
cher,40.0,
Los Rs,41.0,
Rome,41.0,
"—-
Elle promit de prendre ses repas",41.0,
lapre,41.0,
de Saxe,41.0,
Collège de Frar,42.0,
la France,42.0,
de France,42.0,
Agrigente,43.0,
Fonvent,43.0,
Régent,43.0,
Noagrnr,43.0,
Genève,43.0,
Élle,44.0,
élle,44.0,
"vinigt-trois

2",45.0,
Bois,45.0,
Bois de Boulogne,45.0,
Pologne,45.0,
AVez,46.0,
aVez,46.0,
aVetses-,46.0,
Partez,47.0,
Wurtemberg,47.0,
Berlin,47.0,
colombes,47.0,
Naples,48.0,
Les,48.0,
lesoir,48.0,
jEune,49.0,
jéune,49.0,
lune,49.0,
Peffort,50.0,
Forbier,50.0,
"rue madame
Forbier",50.0,
feuillage du Luxembourg,51.0,
Luxembourg,51.0,
Bourgogne,51.0,
Clichy,52.0,
moüstache,52.0,
Michelet,52.0,
deFontenay,53.0,
Fon,53.0,
Ponte,53.0,
Fontenaÿ,53.0,
Fonteray,53.0,
tenaÿy,53.0,
Fontenay,53.0,
talle,54.0,
aller-,54.0,
Ælle,54.0,
Allez,54.0,
Pallée,54.0,
Allemagne,54.0,
alluma,54.0,
Rorée,55.0,
"CRÉEr 
e

266",55.0,
Rentrée,55.0,
Parme,56.0,
État,56.0,
Paris,56.0,
Paris végétal,56.0,
corime,57.0,
coinpacte corime,57.0,
Corinthe,57.0,
jardin de l’aventuRe’,58.0,
Indes,58.0,
jardin des Vosges,58.0,
Vosges,58.0,
Puis-,59.0,
Dépuis,59.0,
dEpuis,59.0,
Ans,60.0,
dedans,60.0,
la pierre,61.0,
Piérre,61.0,
EsT814,62.0,
Ileest,62.0,
Lucile,62.0,
Cest,62.0,
Re Îles,63.0,
Île,63.0,
Îles jours,63.0,
Îles,63.0,
eSPOIr,64.0,
Espère,64.0,
point voluptueuse,64.0,
Säbine,65.0,
Sabiné,65.0,
sabine,65.0,
mul oreiller,66.0,
Versailles,66.0,
‘aiguille,66.0,
Séville,66.0,
hiVer,67.0,
aimais,67.0,
jAmais,67.0,
m'’aimais,67.0,
Jemais,67.0,
affirmait}.,67.0,
Mossoul,68.0,
s’assoupir,68.0,
Soupirs,68.0,
Gravures,69.0,
Gênes,69.0,
Adresse-,69.0,
arbRes-,69.0,
Suresnes,69.0,
Obstinée,70.0,
Latin,70.0,
Italien,71.0,
l'Italie,71.0,
d'Italie,71.0,
Roïée,72.0,
Voyez,73.0,
voyäge,73.0,
froïd,74.0,
théètre,75.0,
Fheauté,75.0,
Autrefois,75.0,
Autre,75.0,
mole,76.0,
Tsolée,76.0,
le soleil,76.0,
soleil,76.0,
bruni,77.0,
château des Bruyères,77.0,
Bruyères,77.0,
Docteur,78.0,
Leurs,78.0,
candidsture,78.0,
Pheure,78.0,
Asie Mineure,78.0,
sirE,79.0,
siRE,79.0,
Loire,79.0,
Ë,,
t’,,
Où,,
wagon,,
Es,,
J’,,
Alsace,,
F,,
ia,,
bah,,
.:+,,
I,,
LE,,
m’,,
Di,,
m-,,
IL,,
sion,,
Mèke,,
Bohême,,
n’,,
Ü,,
Égypte,,
He,,
L,,
E Henri,,
Fa,,
mMéna-,,
l’,,
A1,,
Grèce,,
ef,,
sca,,
"Fe

 X",,
L’,,
Rose,,
Rozée,,
et’,,
fiévr2,,
l.,,
AH,,
S|,,
d’,,
Au-,,
Ïl,,
Bengale,,
N.,,
gènés,,
Atlas,,
"F
 

 

238",,
J'ai,,
LC,,
S,,
lüi,,
II,,
A,,
Eh,,
Be,,
fût|,,
BR,,
ES,,
Œ,,
æ Où,,
s’,,
Rs,,
j’,,
ceiffé,,
Is,,
J,,
"J 

M",,
Pun,,
D,,
Jui,,
|,,
L|,,
VI,,
Dété,,
Anzin,,
ñn’,,
È,,
rs,,
kB,,
au’,,
E,,
Br,,
J',,
