text,cluster,cluster_corrected
Oho,-1,
seattle,-1,
England,-1,
gre2,-1,
Butts,-1,
quad-,-1,
Lockwood,-1,
Goa,-1,
sum~-,-1,
Liverpool,-1,
"Pensioner
Crags",-1,
T.G.,-1,
1’i,-1,
Miss.,-1,
Mr,-1,
wy,-1,
Desert,-1,
ababa,-1,
i’m,-1,
us,-1,
North,0,
fort,0,
’ york,1,
Yorkshire,1,
Him,2,
Hindley,2,
inn,2,
west wind,2,
wi,2,
China,2,
france,3,
Iran,3,
Grange,4,
Range,4,
Thrushcross Grange,5,
Thrushcross,5,
Thrushcross park,5,
n’t,6,
on’t,6,
mun’n’t,6,
Blackphone,7,
Black Art,7,
B7ZAw,8,
Earrshaw,8,
CAVENDISH Sq,9,
Christendom,9,
tennessee,9,
Harcton,10,
Hareton,10,
Ill,11,
Zillah,11,
dallas,11,
IL,11,
sicily,11,
Lascar,11,
Atlantic,12,
Titan,12,
santa,12,
Satan,12,
Continent,12,
Heathcliff,13,
Linton Heathcliff,13,
Linton,13,
a Slough of Despond,14,
Sough,14,
London,15,
LONDON,15,
Immersion,16,
Immersion kirkland,16,
kirkland,17,
Kirkland,17,
erie,18,
America,18,
merced,18,
Hercules,18,
Catherine,19,
WUTHERING HEIGHTS,19,
Heights,19,
Wuthering Heights,19,
"Wuthering

Heights",19,
"Wuthering
Heights",19,
Phenix,20,
he'd,20,
You’ll,21,
He’ll,21,
