text,cluster,cluster_corrected
Ill,0,
He’ll,0,
You’ll,0,
Zillah,0,
dallas,0,
IL,0,
sicily,0,
China,1,
Him,1,
Hindley,1,
T.G.,1,
inn,1,
America,2,
Lascar,2,
Immersion,2,
merced,2,
erie,2,
fort,3,
North,3,
Desert,3,
’ york,3,
west wind,4,
wi,4,
"Pensioner
Crags",5,
London,5,
a Slough of Despond,5,
LONDON,5,
Lockwood,5,
n’t,6,
on’t,6,
mun’n’t,6,
ababa,7,
B7ZAw,7,
Continent,8,
Linton Heathcliff,8,
Liverpool,8,
Heathcliff,8,
Linton,8,
Goa,9,
quad-,9,
Christendom,10,
tennessee,10,
CAVENDISH Sq,10,
france,11,
Range,11,
Grange,11,
Iran,11,
Catherine,12,
WUTHERING HEIGHTS,12,
he'd,12,
Phenix,12,
Hercules,12,
"Wuthering

Heights",12,
Butts,12,
Heights,12,
Sough,12,
Wuthering Heights,12,
"Wuthering
Heights",12,
Immersion kirkland,13,
sum~-,13,
England,13,
Kirkland,13,
Yorkshire,13,
kirkland,13,
1’i,14,
i’m,15,
Oho,15,
Black Art,15,
Blackphone,15,
Earrshaw,16,
gre2,16,
Hareton,16,
Harcton,16,
Thrushcross park,17,
us,17,
Thrushcross Grange,17,
Thrushcross,17,
Miss.,17,
Atlantic,18,
Titan,18,
wy,18,
seattle,18,
Mr,18,
santa,18,
Satan,18,
