text,cluster,cluster_corrected
almenira,0,
Almeida,0,
almenira luziram,0,
almcjira,0,
Meninos,0,
Largo,1,
bru larga,1,
largu,1,
lArgo,1,
Largo d'El-el,1,
Iargu,1,
largueza dos campos,1,
Largo d'El-Rei,1,
Largo do Chalariz,1,
"Largo d`Fl-
ei",1,
l.arg,1,
LArgo,1,
iMagines,2,
Imagina,2,
Inef,2,
dcclaro,3,
Est claro,3,
C1 UI1 hu Claro ma,3,
Claro-Sol,3,
dc,3,
Assembl,4,
Assembleia da cm-,4,
salpicassem,4,
Assembl da Villa,4,
Assembleia,4,
Assem-,4,
paschoal,5,
Choupal,5,
paschoal do cinto-anno,5,
Manches Lucena,6,
Manches lUcena,6,
Sanches LUcena,6,
Sanehes lUcena,6,
Lucena,6,
padre,7,
Padre,7,
bom Padre Sueiro,7,
Madre,7,
madre Hstevani-,7,
padre Subir,7,
colpadre,7,
repellia,8,
sellim,8,
imellia,8,
sel,8,
selts,8,
d'Aellim,8,
Elim,8,
pavorosa,9,
Rosa,9,
Livros,9,
Inerosos,9,
puderosalt,9,
Ilosa,9,
Foros,9,
Pedrosa,9,
IUosa,9,
Scvcrosa,9,
ascorosa aventesma,9,
llosa,9,
Temerosa,9,
Crede,10,
acredito,10,
Maldito,10,
acredito n'esses,10,
Ing,11,
gingand,11,
Vingasse,11,
Ingl,11,
v-,11,
C0,12,
C0es,12,
C0O 0S,12,
c00,12,
Ci,13,
"L-
ci",13,
Cilude,13,
3E,13,
stci,13,
Tecidos,13,
"ci impaciente-
ia",13,
ci,13,
Cil,13,
Piedade,14,
piedade,14,
soledade,14,
Ie,14,
quietaeao,15,
uuirroquim,15,
IutIuUira,15,
marroquim,15,
IYMIIIES,16,
IIMIIIES,16,
IIYMIRH,16,
IYMIIIE,16,
RIIES,16,
IYMIIBES,16,
RAMIIIES,16,
india,17,
suspendia,17,
InDigna,17,
India,17,
d'onde pendia,17,
balburdia,17,
vindima,17,
Cundidato,17,
fundia,17,
Vendia,17,
"sa-
cudindo",17,
pu,18,
PUxou,18,
pur,18,
Iepulud,18,
"k pu-
lu",18,
puz,18,
Pulo,18,
pujan,18,
pucirala,18,
Castanhtei-,19,
Castanheiro,19,
1r,19,
Castanhciro,19,
