text,cluster,cluster_corrected
besogne,0.0,
Grognon,0.0,
Joignez,0.0,
Petit-Fort,1.0,
Fort bien,1.0,
Rapportez,1.0,
fort Rupert,1.0,
Formé,1.0,
Fort,1.0,
Que désires-tu de moi,2.0,
Es-tu fou,2.0,
Que veux-tu dire,2.0,
As-tu faim,2.0,
Ne crains-tu pas,2.0,
es-tu venue,2.0,
loyauté,3.0,
Faut,3.0,
sauta,3.0,
pyramides de Cholula,4.0,
torches de bois-chandelle,4.0,
Cholula,4.0,
fuyez,5.0,
Fuyez,5.0,
ayez,5.0,
Appuyez,5.0,
créances,6.0,
Créole,6.0,
Séance,6.0,
Créateur,6.0,
Venez,7.0,
Tenez,7.0,
Venise,7.0,
Encouragés,8.0,
jura,8.0,
Ours-Gris,8.0,
Dinwidie,9.0,
Dieppe,9.0,
Manonghahela,10.0,
Manongahela,10.0,
Manongohela,10.0,
Manongahéla,10.0,
Manangahela,10.0,
Jan-Pol le Proscrit,11.0,
Jean-Pol,11.0,
Jan-Pol,11.0,
Proscrit,11.0,
Nouvelle-France,12.0,
Nouvelle-Orléans,12.0,
Nouvelle-Hollande,12.0,
vivais,13.0,
Ouais,13.0,
J'avais,13.0,
Européens,14.0,
l'Europe,14.0,
Europe,14.0,
Observez,15.0,
Avez,15.0,
Penserez,15.0,
désert !,15.0,
Croyez,16.0,
croyez-le bien,16.0,
Soyez,16.0,
Karnac,17.0,
tournai,17.0,
Poitou,17.0,
Êtes,18.0,
Faites,18.0,
Abandonnez-les,19.0,
Pardonne,19.0,
Pardonnez,19.0,
Sonne,19.0,
Don Juan,19.0,
Laisse,20.0,
Anglais,20.0,
Laissons,20.0,
Indien Belaware,21.0,
Indien,21.0,
Indiens,21.0,
Les Indiens,21.0,
Indiennes,21.0,
Terre Sainte,22.0,
Interrogez,22.0,
Où logez,22.0,
Aucun,23.0,
Aucune,23.0,
Pittsbourg,24.0,
escarboucles,24.0,
bourrelé,24.0,
monts Alleghanys,25.0,
Alleghanys,25.0,
Montréal,25.0,
Cherche,26.0,
Cher,26.0,
Cherchez,26.0,
sachet,26.0,
Riche,26.0,
Séchez,26.0,
balles,27.0,
Telles,27.0,
Tels,27.0,
Drôles,27.0,
Sont-elles bonnes,27.0,
Quelles,27.0,
Peaux-Rouges,28.0,
Bordeaux,28.0,
Peau-Rouge,28.0,
Nord,29.0,
l'Amérique du Nord,29.0,
Amérique du Nord,29.0,
du Nord,29.0,
l'Amérique,29.0,
Amérique,29.0,
Américains,29.0,
Beauregard,30.0,
Regardez,30.0,
gardez-la,30.0,
Niagara,30.0,
regardez,30.0,
Caudebec,31.0,
Mille,31.0,
Castille,31.0,
Jumonville,31.0,
Menneville,31.0,
Le Renard-Bleu,32.0,
Le Renard-,32.0,
Le Renard,32.0,
Renard-Bleu,32.0,
fleuve Saint-Laurent,33.0,
Le Saint-Laurent,33.0,
Soudain,33.0,
Saint-Laurent,33.0,
Ajoutez,34.0,
Anjou,34.0,
Quittez,35.0,
Précédez-moi,35.0,
remettez-le-moi,35.0,
Suis-moi,35.0,
Sauvez-le,35.0,
wigwam,35.0,
Moi-même,35.0,
de France,36.0,
la France,36.0,
France,36.0,
Vire,37.0,
Dire,37.0,
Virginie,37.0,
Canada,38.0,
Canadien,38.0,
Canadien Berger,38.0,
Canadiens,38.0,
Canadienne,38.0,
brave Bois-Brûlé,39.0,
Bois-Brûlé,39.0,
Bois-Brûlés,39.0,
bois-brûlé,39.0,
Voulez,40.0,
Que voulez-vous,40.0,
voulez,40.0,
Ponce-Pilate,41.0,
atepelt,41.0,
Pilma,41.0,
Belle-Rivière,42.0,
la Belle-Rivière,42.0,
Belle Rivière,42.0,
Rivière,42.0,
Derrière,42.0,
Restez,43.0,
Est,43.0,
Libres,43.0,
Notez,43.0,
Sans-Piste,43.0,
Paris,44.0,
Parisien,44.0,
merisier,44.0,
Berger,45.0,
Mon cher Berger,45.0,
alluma,46.0,
Déjeunons,46.0,
Kayélon,46.0,
Allons,46.0,
mons Satanas,46.0,
Ravageuse,47.0,
ravie,47.0,
Combien,48.0,
Guyenne,48.0,
mienne,48.0,
Vienne,48.0,
Finissons-en,49.0,
États-Unis,49.0,
Guérissons-,49.0,
Finissons-en !,49.0,
Reposons,49.0,
Comptez,50.0,
Acceptez,50.0,
Sept,50.0,
Prends,51.0,
Attendons-les,51.0,
Attends,51.0,
Attendez,51.0,
