text,cluster,cluster_corrected
la cohési0n,-1,
Arraiolos,-1,
héaé—,-1,
Rubens,-1,
écono—,-1,
O-,-1,
Tinti,-1,
Granville,-1,
Clermont,-1,
protocol—,-1,
souleVer,-1,
"puis—
sance des relations sociales",-1,
maitre‘sse—ﬁlle,-1,
"pleurait,4mais",-1,
Lorette,-1,
A l’hôpital,-1,
treiill’sauvæ.-,-1,
t._Si,-1,
Lenain,-1,
Gur,-1,
inaperçjours—,-1,
Grâces,-1,
exon—,-1,
eûtabou—,-1,
certesépou—,-1,
agiotagc,-1,
Yuma,-1,
Semoule,-1,
Chasseur étin—,-1,
brasàsa,-1,
"for—
tune",-1,
vaientà l’hôtel de Rupt,-1,
Deux-Cent,-1,
déla—,-1,
He,-1,
maine—,-1,
hom—,-1,
ébouriﬁ‘ante,-1,
"s’ha—
billet",-1,
s’attendantà,-1,
Cha—,-1,
denxpios,-1,
leurs‘plis raides,-1,
interrog—,-1,
Vanden‘sse,-1,
vingt—sept,-1,
Vilardwetæ,-1,
verras,-1,
fensive,-1,
Charité s’,-1,
hâiiéhs,-1,
bir,-1,
Glisinbre-h’ai—,-1,
D‘ièut,-1,
lac des Bouxey,-1,
Essaie,-1,
Lëôpbd,-1,
Théâtre—Français,-1,
Autriche,-1,
Compter,-1,
Hôtel—de Ville,-1,
involontaire—,-1,
gare de l’écharpe,-1,
Le Grâçe,-1,
Dudley,-1,
cena,-1,
Naturellement1l,-1,
malpropre—,-1,
arcades sour—,-1,
néces—,-1,
Iiasses,-1,
vien—,-1,
t‘ût,-1,
Euphrasie,-1,
.nommnitLoùise,-1,
Rupt,-1,
Chambre,-1,
Clichy,-1,
répon—,-1,
Sicile,-1,
Vernon,-1,
liennes,-1,
ﬁle des de Rupt,-1,
Quaïﬁi,-1,
s—,-1,
plan—,-1,
le Pont-Neuf,-1,
titeﬂ,-1,
Marais,-1,
Marsan,-1,
ambassa—,-1,
grandrenfort,-1,
Lecon—,-1,
envo—,-1,
Magistrature,-1,
bois rustiqueé,-1,
"dans_,lesquellesgdevait",-1,
Cimarosa,-1,
Pérou,-1,
beau—frère,-1,
Montemisselle,-1,
jh’,-1,
Êstillô‘n,-1,
se'trouver,-1,
ho—,-1,
Chavouoburt,-1,
Rivarol lisant Florian,-1,
Famille,-1,
La Roche Hugon,-1,
hôtel du Marais,-1,
terre des Rouxey,-1,
Rangés,-1,
au-,-1,
préliminai—,-1,
Folie,-1,
Blendet,-1,
Cercle,-1,
déraison—,-1,
admirable—,-1,
chat—-,-1,
justicehumaine,-1,
soixante—,-1,
garni—,-1,
belvèrc,-1,
Bègrante,-1,
Vaudois,-1,
extrait—,-1,
Sicilienne,-1,
Vande—,-1,
BOLOGNINI,-1,
Arrêtons,-1,
Datum,-1,
N0r',-1,
Beaut‘remont,-1,
nic—,-1,
