cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204
-1,Tre Monasteri,conqu—,hôtel du Marais,justi—,Bègrante,its,certesépou—,Graville,pantou—,Granvelle,Théâtre—Français,litté—,Peuple,V1(1la1,agiotagc,Charité s’,class—,résul—,Montemisselle,se'trouver,Rooney,extrait—,il_te,Hôtel—de Ville,"ti—
mide",Vernon,Idéal,Vanden‘sse,Vaudois,Vilardwetæ,Beaut‘remont,néces—,Bois,Hummel,vien—,no—,liennes,é1=,"dan—
ger",Sicilienne,.nommnitLoùise,décou—,régu—,ravis‘sait,Chasseur étin—,admirable—,lac des Bouxey,ho—,Lecon—,quittàt,endor—,La Roche Hugon,Juan,Voix'enfant—,Lëôpbd,Avions‘court,"petit—

 

tes",Réveillon,Gerba,dispu—,leurs‘plis raides,Bouzey,déman—,impatroni,Tinti,beau—frère,vingt—sept,Où,Vande—,Lorette,"dans_,lesquellesgdevait",LA uncnsssu,exon—,ambassa—,Clichy,titeﬂ,arcades sour—,cé;tteconformiléde,"pleurait,4mais",cohé—,interrog—,Moyen-,déla—,Bixiou,malpropre—,Glisinbre-h’ai—,involontaire—,"Fon-
taine",justicehumaine,devaitsecou—,C‘étaitjouer,Avez,Large,Francais,Normandie,Marseille,Rupt,Dudley,Arrêtons,t‘ût,mit1biden;éhausse,conte—,Quint,Deux-Cent,"puis—
sance des relations sociales",écono—,BOLOGNINI,Walteville,Cimarosa,jh’,faussementaccusè,espé—,Mail,"s’ha—
billet",l‘aime“ Spéciale de son âm,Magistrature,O-,Pbui'uni,A l’hôpital,Essaie,Andrieux,Noi,Cha—,Àlil,denxpios,telain,disaitRaoul,la Ville,Itàlienne,vaientà l’hôtel de Rupt,Autriche,Arraiolos,auberge du Gy@gne,destin—,Etat,parlait‘italien,applaudie—,Ramassée,Clermont,hâiiéhs,soixante—,inaperçjours—,facile—,N0r',ﬁde’,Retournez,vanessa1rement1mpm,bois rustiqueé,protocol—,belvèrc,Donc,Blendet,ca,vou—,unînîâdu,Ivoirienne,t._Si,Wattenﬂle,la cohési0n,Datum,respect—,piste des intl—,médie—Française,Belzébut,Cité sauts ton pien hz‘1‘euæ tc,préliminai—,Marsan,maine—,Famille,Folie,Vaudille,ﬁle des de Rupt,déraison—,écri—,long—,mouvemenshar—,terre des Rouxey,Mairie,grandrenfort,le Pont-Neuf,maitre‘sse—ﬁlle,hell(= allaient(=,luigièl‘é,écla—,thçon,Granville,Chavouoburt,gare de l’écharpe,envo—,verras,Eug‘nie,s’attendantà,commis—,Bruel,bongo—,Naturellement1l,Cercle,Marais,Le Grâçe,Vetterille,Rivarol lisant Florian,Sicile,domestiquù_o,Vernie‘il,Chambre
0,E,.,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,M0—,50—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Ï,“ï,<,b—,J,-,S,P9,.”-“:.,I,t823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,p,jüry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,j’,C0'—,J’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,m’_àiifte1‘a,m’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,hypothè—,Ehl,éldgmtt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Àlcr‘t,srÈctn,s1ècu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,fripoh,efi',ﬁèVI‘e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
