text,cluster,cluster_corrected
Consentez,0.0,
sentencieu—,0.0,
conser—,0.0,
Onse,0.0,
présentemns,0.0,
Gonsentez-,0.0,
enten—,0.0,
paysanne,1.0,
pays—,1.0,
mys—,1.0,
Européens,2.0,
yens,2.0,
Europe,2.0,
Huron,2.0,
lrop,2.0,
l’heure,2.0,
Euro-,2.0,
après—,3.0,
trèS,3.0,
Auprès,3.0,
châtelaine de Maleval,4.0,
château de Maleval,4.0,
Saut de Montmorency,4.0,
"rappro
chene de la rive",4.0,
Malevall,4.0,
Sicile,5.0,
ici?-,5.0,
silen—,5.0,
fr cile,5.0,
Paris,6.0,
héris—,6.0,
Parisien,6.0,
alluma,7.0,
Alll,7.0,
emplumèes,7.0,
Qu‘une,8.0,
qu‘une,8.0,
Charmante,9.0,
A1 armanDﬁt,9.0,
charmante,9.0,
d‘Armand,9.0,
achar—,9.0,
impor—,10.0,
temporaire—,10.0,
"Iam-n.

saire",10.0,
involontaire—,10.0,
quiné,11.0,
Quittez,11.0,
Algonquins ﬁdèles,11.0,
Qui,11.0,
ohﬁcier,12.0,
Un Motﬁcier,12.0,
Ajoutez,13.0,
ajouta—,13.0,
ajoutez l’,13.0,
ajouta-til,13.0,
Anjou,13.0,
Écoutez,13.0,
"RI_VIÈBE 259

1oute",13.0,
apeine,14.0,
ter-mine1,14.0,
Seine,14.0,
Usine,14.0,
Plein,14.0,
ceintu1e,14.0,
Bastel,15.0,
Tels,15.0,
balles,16.0,
lasalle,16.0,
Ve1a1lles,16.0,
Allez,16.0,
conti—,17.0,
contes—,17.0,
Frontières,17.0,
senti—,17.0,
Continuez,17.0,
Est Quelque Chose,18.0,
Que j1‘dis—jelà,18.0,
quel—,18.0,
"-

Que si",18.0,
Lqu 4,18.0,
",_.,ç",19.0,
".,_.",19.0,
"_.,",19.0,
"lèvres,—",20.0,
Libres,20.0,
Pauvres,20.0,
esca—,21.0,
acca—,21.0,
esco—,21.0,
som—,22.0,
triom—,22.0,
nﬂéchit,23.0,
réﬂéchir,23.0,
réﬂécria,23.0,
Le Renard-Bleu,24.0,
Renard —Bleù,24.0,
Renard-Bleu,24.0,
Le ROi,24.0,
Le Renard-Elle,24.0,
Le Renard,24.0,
Renard—Bleu,24.0,
gentil—,25.0,
péiil—,25.0,
"Ge gentilhomme,_je",25.0,
gentils—,25.0,
Corne-bœuf ! mon gentilhomme,25.0,
Gent,25.0,
FORT DUQUESNE,26.0,
foiL Duquesne,26.0,
ques—,26.0,
fort Duquesne,26.0,
Duquesne,26.0,
fort Du—,26.0,
tort Duquesne,26.0,
"fort
Duquesne",26.0,
fo1t Duquesne,26.0,
Vois-tu,27.0,
Douterais-tu,27.0,
VoIs,27.0,
conduis-tu,27.0,
Crois-tu,27.0,
vois-tu,27.0,
Bois-Tracy,27.0,
voi\,27.0,
assassins’,28.0,
ASSASSINAT,28.0,
passane,28.0,
jura,29.0,
Jure,29.0,
Jura,29.0,
Archium,30.0,
Chichiméques,30.0,
Archives,30.0,
Pourquoi,31.0,
quoI,31.0,
pour—,31.0,
pouR,31.0,
pou‘t',31.0,
Le soleil,32.0,
soleil,32.0,
le soleil,32.0,
grand soleil,32.0,
électri—,33.0,
Non_lectricesne,33.0,
reconnaissez—,34.0,
f1‘issonna,34.0,
Laissez-,34.0,
connais—,34.0,
F1auÇais,35.0,
f1aucais,35.0,
Père-,36.0,
Père3que,36.0,
"RIV]PÈRE

Sans",36.0,
RIV]PÈRE,36.0,
J ’espère,36.0,
traﬁquer,36.0,
Mon père1et:1lit,36.0,
Sire,37.0,
sire1action,37.0,
Vire,37.0,
"dire,ﬁ",37.0,
te11itoire,37.0,
Arriverons,38.0,
Biver,38.0,
RIV1,38.0,
Arrivés,38.0,
Fumerons-,38.0,
"Villiers,-",39.0,
etÏet M. de Villiers,39.0,
mons1et1 de Villiers,39.0,
Villiers,39.0,
Villiem,39.0,
"Villie1il

— J’",39.0,
Coulon de Villiers,39.0,
ﬁ M. de Villiers,39.0,
Allons,40.0,
Bouillon,40.0,
Kayélon,40.0,
deman—,41.0,
demandez—,41.0,
Man',41.0,
demaña—t,41.0,
crois—,42.0,
Crois,42.0,
Virginie m’,43.0,
Virginie,43.0,
Je m’,43.0,
Rainèau-,44.0,
Rainèau- d’Or,44.0,
d’Or,44.0,
Osna,45.0,
Osna—Aider-Lucie,45.0,
Osna—Handé,45.0,
français,46.0,
Français,46.0,
Françaises,46.0,
"capi—
taine",47.0,
taine,47.0,
capi—,47.0,
entèté,48.0,
"tète,'il",48.0,
"\‘,'i’",48.0,
Ohio,49.0,
l’Ohio,49.0,
commen—,50.0,
commencèrentà,50.0,
Wÿ—J—mme—ww,50.0,
Commercy,50.0,
rugisse—,51.0,
Agis,51.0,
désintéresse—,51.0,
Posant,52.0,
sanct1‘1ah,52.0,
santa,52.0,
conﬁ,53.0,
conﬁancre,53.0,
Conﬁance,53.0,
conﬁer,53.0,
conﬁdedans,53.0,
Mrs,54.0,
…… —ww‘mrS,54.0,
mrs,54.0,
taillis,55.0,
iuillis,55.0,
tranquille,55.0,
Occident,56.0,
l’Occident,56.0,
Accidenté,56.0,
nonchalam—,57.0,
—- Non!,57.0,
Grognon,57.0,
Non1e,57.0,
Eparpillé,58.0,
Garpi.o,58.0,
Carpio,58.0,
Saint—Laurent,59.0,
Saint-Laurent,59.0,
Saint-Eau1ent,59.0,
Le Saint—Laurent,59.0,
Saint- Laurent,59.0,
saint-,59.0,
Proserit santa,60.0,
rose—,60.0,
Proserit,60.0,
ET-‘ROSE,60.0,
Pra.æerit,60.0,
Kouha,61.0,
Kouha-I—Iandé,61.0,
Kouha-l—Idée Dﬁt,61.0,
Kouba,61.0,
Kouha—Handé,61.0,
Kouha-Haudé,61.0,
Kouha—Handè,61.0,
Kouha-Handé,61.0,
Il —— Oui,62.0,
N_Il 0,62.0,
"J

——",62.0,
Indien Delaware,63.0,
Delaware,63.0,
disparaitredans,64.0,
disparu—,64.0,
aupara—,64.0,
La Couleuvre,65.0,
La Couleuvre n’,65.0,
Couleuvre,65.0,
la Couleuvre,65.0,
Couleuvre s’,65.0,
.. -…,66.0,
… -…—…,66.0,
… -…,66.0,
respon—,67.0,
"respon— ' ‘-
sabilité",67.0,
baton—,67.0,
horizon—,67.0,
hidalgo,68.0,
Hidalgo,68.0,
mv1Ènu,69.0,
mv1En.n,69.0,
"L

—R1en",69.0,
ceLa M11,70.0,
Est Cela,70.0,
M11,70.0,
la ma1qu1se,70.0,
Vingt-,71.0,
Vin gt-dix,71.0,
vingt—cinq,71.0,
vingt—,71.0,
Bellou,72.0,
LA_BELLE lthlÈllE,72.0,
BELLE a1,72.0,
BELLE R1ÊTRE,72.0,
"J 

LA BELLE u1 1Èau",72.0,
Belle1a1on,72.0,
ÎBELLE,72.0,
"J

LA BELLE",72.0,
Bella,72.0,
Bel ger,72.0,
BELLE,72.0,
Belle-Rivière,73.0,
Belle—Rivière,73.0,
Belle Rivière,73.0,
Bella—Rivière,73.0,
la Belle-Rivière,73.0,
BELLE RIVIÈRE,73.0,
Rivière,73.0,
Celui-,74.0,
celui—,74.0,
sédui—,74.0,
Pouvez-,75.0,
mouve—,75.0,
couver—,75.0,
t1ouve1as,75.0,
Nouveau-,75.0,
Trouver,75.0,
ﬁgue,76.0,
pi1ogue,76.0,
guet-apeus,76.0,
Malgré l’,77.0,
Malgré,77.0,
Quelles,78.0,
LAQUELLE,78.0,
"AH 

 

 

61 LAQUELLE",78.0,
Laquelle,78.0,
HuM—1,79.0,
hum,79.0,
Les,80.0,
Drôles,80.0,
LES,80.0,
iles,80.0,
Les“deux,80.0,
blables,80.0,
"'

Nord",81.0,
Nord,81.0,
du Nord,81.0,
Jamais,82.0,
\‘mais,82.0,
mais1,82.0,
\mais,82.0,
Fais,82.0,
\'mais,82.0,
vintjamais,82.0,
Bais,82.0,
graVées,83.0,
Grand,83.0,
Grand-Esprit,83.0,
Ingrati,83.0,
Grande,83.0,
Grand—Esprit,83.0,
m| LEGAI,84.0,
Gaieté,84.0,
r.—.—n,85.0,
"s==,.—.=——",85.0,
GEFFROY,86.0,
BREF<‘ROY,86.0,
efFet,86.0,
vvffr,86.0,
fuyez,87.0,
Fuyez,87.0,
Comptez,88.0,
complè—,88.0,
comptez—,88.0,
"t""*?!WWWWmŒWWŒÉ",89.0,
www,89.0,
voya—,90.0,
Notre voyage n‘est pas ﬁni,90.0,
voya— ’,90.0,
Manangahela,91.0,
Manonghahela,91.0,
Manongahela,91.0,
Manongahéla,91.0,
empresse—,92.0,
pres—,92.0,
Te taires—tu,92.0,
lettres—,92.0,
àune,93.0,
lune,93.0,
Lejeune,93.0,
c0une,93.0,
f01 tune,93.0,
Soyez,94.0,
Croyez,94.0,
Pardonne,95.0,
Sonne,95.0,
donnez—,95.0,
Pardonnez,95.0,
Pardonnez-,95.0,
Pardonnezl,95.0,
Me pardonnerez,95.0,
—- Pardon,95.0,
Cet Indien,96.0,
indiens,96.0,
Indien,96.0,
l’Indien,96.0,
l’indienne,96.0,
tite indienne,96.0,
desIndiens,96.0,
Les Indiens,96.0,
Indiennes,96.0,
Indiens,96.0,
C'Est Juste,97.0,
juste!QUand,97.0,
justiﬁer,97.0,
cons—,98.0,
conso—,98.0,
consi—,98.0,
conséquenls,98.0,
so—,98.0,
Prie,99.0,
inexpri—,99.0,
expo—,99.0,
Dinwidie,100.0,
L’Iiidien,100.0,
Iii-il,100.0,
Dieppe,100.0,
Séchez,101.0,
dépèchez—,101.0,
aimez—,101.0,
Terre Sainte,102.0,
interro—,102.0,
Maintenant,102.0,
Interrogez,102.0,
canada,103.0,
Canada,103.0,
Canadien,103.0,
Canadien Berger,103.0,
"Canadien,—qui",103.0,
Uanadien,103.0,
Canadiens,103.0,
Canadienne,103.0,
soit—,104.0,
Soit,104.0,
"soin,'c’",104.0,
Soit !,104.0,
Éleva,105.0,
s‘éleva,105.0,
Vraiment,106.0,
Vêtements,106.0,
Décidément,106.0,
sto‘1‘quement,106.0,
Précisément,106.0,
Doucement,106.0,
beau—,107.0,
exau—,107.0,
Beau,107.0,
habi—,108.0,
Gana—,109.0,
cana—,109.0,
Cana-,109.0,
éhranla,110.0,
Ranulfe,110.0,
tran‘sporta,110.0,
bran—,110.0,
Washington l’,111.0,
On l’,111.0,
MAJOR WASHiNGTON,111.0,
Washington,111.0,
—— Feu,112.0,
la feuillée,112.0,
Feu,112.0,
Ah1,113.0,
ah1e,113.0,
Koul1a-Ah11d11epa1,113.0,
Armez,114.0,
ahﬁrmerai,114.0,
verain,114.0,
bivouaquerai,114.0,
serait—,114.0,
Suis1moi,115.0,
Moi—,115.0,
moii,115.0,
Les Mois,115.0,
A moii,115.0,
Moi,115.0,
septct,116.0,
Excepté,116.0,
Acceptez,116.0,
te1rains,117.0,
ve1rai,117.0,
Attendons,118.0,
Attendre,118.0,
Attendez,118.0,
Répondez,118.0,
battems,118.0,
atten—,118.0,
Rétendit,118.0,
Ils l’,119.0,
Ils s’,119.0,
"marau—
denrs s’",119.0,
l‘éloquence,120.0,
ciencel N,120.0,
Providence,120.0,
Patience,120.0,
Tiens,120.0,
Illuisembla,121.0,
t semble—,121.0,
Anglais,122.0,
Angleterre,122.0,
La terre,122.0,
l‘Angleterre,122.0,
tete,122.0,
terre,122.0,
ti1a,123.0,
reti1a,123.0,
MaIﬁelle,124.0,
réelle—,124.0,
L_eLLe—,124.0,
Telles,124.0,
d1t«elle,124.0,
Elle—,124.0,
ElLe,124.0,
Sentinelle,124.0,
hagatelle,124.0,
elle—,124.0,
Elle-,124.0,
—elle,124.0,
maIﬁelle,124.0,
Tulle,124.0,
cap des Monts-Elles,124.0,
Celles,124.0,
S)»Elle,124.0,
Belle—Arrière,125.0,
la Belle—Arrière,125.0,
Derrière,125.0,
Belle-Arrière,125.0,
"J 

gp— 7- -v",126.0,
f01êt,127.0,
R1ÊTRE,127.0,
f01,127.0,
immédiate—,128.0,
latepelt,128.0,
médio—,128.0,
