text,cluster,cluster_corrected
I do wish,-1,
seated in worse than,-1,
The rascals knew that yesterday was my,-1,
and tankards,-1,
Linton to her,-1,
closed into its owner's wrist,-1,
Four,-1,
heARING EE1GETS,-1,
knocking,-1,
their every day countenance,-1,
Yos,-1,
I've no doubt,-1,
I said her days were divided between,-1,
owner-Ohl,-1,
WE all,-1,
bursting,-1,
two couple cn bel,-1,
do you loe MIr,-1,
wEtNG HEIGHTS,-1,
Wash that stuff away,-1,
wATERING FREIGHT9,-1,
"IGd

e",-1,
a17,-1,
on't-up datsun-dahn,-1,
"counsell
But she'",-1,
one-for,-1,
After turning over as many as,-1,
judge I wouldn't have aided or,-1,
English,-1,
Though he seldom before had revealed,-1,
I rose and covered it with,-1,
wUTHERING IEIOHIT9,-1,
signed,-1,
"prevented it he would have gone just so to
the master",-1,
over that death-bed,-1,
hers,-1,
did,-1,
away-I shall set out for London,-1,
Henley,-1,
vast oak,-1,
and be-,-1,
England,-1,
"WVas he vexed at my bad humour this
afternoon",-1,
and-Now,-1,
now you'd better go-You'll neither see,-1,
we ve her,-1,
"and her feet were protected
merely by thin slippers",-1,
"and so Ill lead you to
your",-1,
sure apology,-1,
other he would,-1,
Mn,-1,
I kept,-1,
REIGET9,-1,
yur father',-1,
"believe that your kindness has
made me",-1,
andthoughtlessness,-1,
"took her-a very
slight one-he raised her in his arms",-1,
gallus-yah',-1,
felt,-1,
Thrueh-,-1,
Always,-1,
with an indigo,-1,
and used that weapon,-1,
communicated,-1,
I do-and that wont help me,-1,
roof-Gold,-1,
foes-Don't,-1,
place Ieutheliff,-1,
I believe her new abode was in the south,-1,
I do so every,-1,
Her hope was,-1,
and God,-1,
sick as much as she pleases l'',-1,
the instant I listened,-1,
little mistress,-1,
ter to her,-1,
very sad,-1,
consciously,-1,
"Is that
little",-1,
H,-1,
leaning her hand on his shoulder,-1,
apt scholar,-1,
firming he should come back soon,-1,
stormy,-1,
"when you-oh God
would you like to live with your soul in the
grave '
 Let me alone",-1,
I do,-1,
whEn EIGnTS,-1,
doubtless,-1,
wife,-1,
Nelly-and so Robert,-1,
mcantie,-1,
ou',-1,
IIEGiITs,-1,
whether Linton,-1,
wUIRRING EIGHT,-1,
buff-she should,-1,
led MIr,-1,
ENEMIEs,-1,
and colds,-1,
wHERING,-1,
nthering Heights,-1,
very old,-1,
"Hareton says he wakes and shrieks in the
night by the hour together",-1,
him-speak,-1,
MInister's cellar!,-1,
I19,-1,
wEaRING EGIIT3,-1,
thin-you',-1,
R,-1,
place of Catherine',-1,
IEOTS,-1,
I,-1,
Phenix,-1,
nearly twenty-three years,-1,
from Zillow,-1,
"dead1 I shouldn't
care what you suffered",-1,
He took her education entirely on himself,-1,
comprehended,-1,
Catherine-above every sorrow,-1,
"and ask
God'",-1,
"F
H",-1,
I'm sure he is,-1,
wept,-1,
charity-I,-1,
and eroded firs,-1,
wERING HEIGHT,-1,
accustomed look of nervousness,-1,
"I rushed
eagerly to the door",-1,
shouldn't he,-1,
which he threw into,-1,
anyone,-1,
wordy way that,-1,
breathless and white,-1,
G3,-1,
"her-it wants four year
and more to his being of age",-1,
I shall be sorry,-1,
Retracing,-1,
wrIIERDG,-1,
weeks from her departure,-1,
so hard-yet I,-1,
me-You know you have,-1,
is-on',-1,
sarcastically,-1,
wouldn't wish to retaliate,-1,
"one
side, and stainless",-1,
asay-don't novel before,-1,
Heights I beg,-1,
yes-Ohl you would,-1,
Wuthering Heights this afternoon,-1,
As an instance,-1,
gave,-1,
t Then,-1,
An oath,-1,
and I defy you to frighten,-1,
to mark the grave,-1,
A,-1,
Minna,-1,
der-MIy,-1,
jealously,-1,
Frightful,-1,
waistcoat a curiously,-1,
I'm not wishing you greater torment than,-1,
Rather',-1,
stroking her bonny hair-it,-1,
"utter
blackness overwhelmed",-1,
wTIIERINO HEIGHT8,-1,
that's your own age,-1,
your attainments,-1,
Ellan-yon are partial,-1,
sel',-1,
is Charlie,-1,
Il1,-1,
weaRING IEGTs,-1,
I;a,-1,
Q,-1,
ter,-1,
Iast night2,-1,
