text,cluster,cluster_corrected
Catherine,0,
weaRING HEIGHTS,0,
Mlr,0,
HEIGHTS,0,
end1,0,
wEARING HEIGHTS,0,
WUTHERING HEIGHTS,0,
TEIGIITS,0,
Atlantic,0,
bnt,0,
thorpe,0,
NO EL,0,
Happily,0,
Heighten,0,
kirkland,0,
erie,0,
fresno,0,
Thrushcross Grange,0,
EL,0,
WUthering Heights,0,
hush1,0,
WVont,0,
"WUthering
Heights",0,
Heathcliff,0,
ny,0,
IIEIGHIT9,0,
CAVENDISH S.,0,
nc,0,
wuriEIIING,0,
Wuthering HEights,0,
wEEI0 HEIGHTS,0,
noRTHERN IIEIGIITS,0,
IT1,0,
IIEIGHRT8,0,
Earnshav,0,
"mutterel Tenth-
clif",0,
"Pensioner
Crags",0,
you'vc,0,
Seventy Time,0,
merced,0,
Ieathclil,0,
el,0,
' york,0,
WUthering HEights,0,
Thrushcross,0,
Grange,0,
Houston,0,
wi,0,
"Wuthering
Heights",0,
Miss.,0,
BEING8.,0,
China,0,
beek,0,
Hercules,0,
VA,0,
Linton Heathcliff,0,
Christendom,0,
Phenix,0,
IBlackhorse,0,
BEING9,0,
Desert,0,
wEaRING EGIIT3,0,
"dol
HIe",0,
jammu,0,
HIareton,0,
Merton,0,
Earnsha,0,
dol,0,
Mt. Heathcliff',0,
sulle,0,
champion1,0,
Linton,0,
Satan,0,
BERING HEIGHT,0,
BERING HE1GIFTS,0,
HeathcliFF,0,
Mars,0,
North,0,
wEBBING HEIGHTS,0,
Immersion,0,
Him,0,
seattle,0,
faro,0,
IlIowever,0,
wtrTEERING HEIGHTS,0,
paris,0,
a Slough of Despond,0,
offer1,0,
London,0,
Ill,0,
peking,0,
TURING HEIGHTS,0,
England,0,
Hnreton,0,
Titan,0,
quad-,0,
HEights,0,
IEIOHIT9,0,
THEHING HEIGHTS,0,
Lockwood,0,
france,0,
IlIareton,0,
America,0,
yong,0,
Ieatheli,0,
MIster,0,
"BEING9
63
age",0,
Another-,0,
Immersion kirkland,0,
Wuthering HEIghts,0,
Yau'd,0,
Zillah,0,
LAtin,0,
Heights,0,
Hindley,0,
Wuthering Height,0,
tl.see,0,
dallas,0,
BERING HEIGHTS,0,
MlIy,0,
Wuthering Heights,0,
ky,0,
spain,0,
You'll,0,
MIrs,0,
west wind,0,
DIGITS,0,
"WUthering
HEights",0,
Liverpool,0,
weARING HEIGHTS,0,
L LONDON,0,
la,0,
Mn,0,
him1,0,
IIeathieliff,0,
oman,0,
Hareton Earnsha,0,
olean,0,
Yorkshire,0,
basel,0,
HErTS,0,
sicily,0,
MOrTIMER S,0,
Brond,0,
Ieathelif,0,
fort,0,
PETE,0,
Lascar,0,
"CAVENDISH S.
1847",0,
brazil,0,
wEtNG HEIGHTS,0,
anl,0,
moro,0,
OhIO,0,
Thrushcross park,0,
Height,0,
REIGET9,0,
BERING,0,
dells,0,
Range,0,
TAIPEI,0,
that7,0,
HeathcliFf,0,
white ocean,0,
tennessee,0,
III:2Is,0,
us,0,
Slim1,0,
ILIEIGIT8,0,
Continent,0,
Hareton,0,
