text,cluster,cluster_corrected
Pierrotte,0,
Pierrotte.n,0,
Roberte,0,
Pier-,0,
piece,0,
"Vieille
bete de Pierrotte, val",0,
Pierrotte -,0,
"Pierrotte
Pierrotte",0,
"Vieille
bete de Pierrotte",0,
Grossiers,0,
"PIERROTTE
I43
Cevenole",0,
I54,1,
I59,1,
11I5,1,
Comedie,2,
Rome,2,
l1'Epitome,2,
Adieul,2,
Comnme,2,
Comeidie,2,
Comedie-Francaise,2,
Dig,2,
songeuse,3,
conge,3,
Crusoe,3,
hideuse,3,
Angelus,3,
Pousse,4,
Mluse,4,
Pourvu,4,
poussde,4,
"a6
LE PETIT CHOSE",5,
Petit Chose,5,
"les86
LE PETIT CHOSE",5,
"mien.2o
LE PETIT CHOSE",5,
"arriere-magasin.r8o
LE PETIT",5,
"7LL-L-L
LE PETIT CHOSE",5,
Petit-Cercle,5,
"porte du collegel88
LE PETIT CHOSE",5,
a6,5,
"plus54
LE PETIT CHOSE
LL",5,
"BeteI74
LE PETIT CHOSE",5,
Plantes,6,
avantl,6,
ardin des Plantes,6,
manecanterie,6,
"place des
Terreaux",6,
rue Lanterne,6,
Quelque,7,
Afrique,7,
Quelquefois,7,
Bouzanquet,7,
Paques,7,
Menalque,7,
Quels,7,
Jusque-la,7,
eleve Menalque,7,
val Quelquefois,7,
laquelle42,7,
magnifiquel,7,
hotel Pilois,8,
hote,8,
hotel,8,
"hotel Piloisl...
Du",8,
Pilois,8,
Rendez,9,
Comprends-tu,9,
Providence,9,
credence,9,
Entrezl,9,
Regardez,9,
Figurez,9,
Comprenez,9,
Inde,9,
saluerentIIIRIAR,10,
"II
hY",10,
II,10,
"w1
-
-7YIII",10,
"IX
TU",11,
x=-,11,
Turc,11,
w-4,11,
t,12,
N,12,
r8,13,
Viva-,13,
Vive,13,
Rana-Valo,13,
"-
-
-]",14,
"S
-
Lfi",14,
"A
-.

yAZ

'LA",14,
"Wsa
-",14,
"xl-
-.",14,
".'-
-re",14,
Md,14,
Saint-Cloud,15,
Saint-,15,
Saint-Petesbourg,15,
Saint-Pierre,15,
Saint-Theophile,15,
Saint-Benoft,15,
rue Saint-Benoft,15,
Saint-Emilion,15,
Maintenant,15,
O,15,
Saint-Esprit,15,
rue Saint-Benoit,15,
Saint-Pierre a Montmartre,15,
eglise Saint-Pierre,15,
Lombards,16,
Pardon,16,
Chardon,16,
Pardonne,16,
Iardin,16,
Prairie,17,
la Prairie,17,
Serrieresl,18,
Serrieres,18,
Serrieres.n,18,
desert,18,
tapissieres,18,
Nanterre,18,
serrure,18,
equerres,18,
arriere,18,
premierln,18,
r8 fevrier,18,
cimetieres,18,
Chose,19,
"CHIOSE
A",19,
Choseln,19,
echope,19,
sec.g6,19,
Champenoise,19,
Chosel,19,
"Chosel
Or",19,
Chose.8,19,
.,20,
dejeuna,20,
Deja,20,
secrdtaire dejeune,20,
Saint-Nizier,21,
Y-N,21,
SAINT-NIZIER,21,
LP-N,21,
Nizier,21,
Saint-Nizier.n,21,
SAINT-NIzIER,21,
IZ,21,
Saint-Nizierl,21,
iM,22,
IM,22,
IMt,22,
Limoux,22,
IMoi,22,
estimez,22,
IMes,22,
Frinc,23,
iNN,23,
FR,23,
Port-au-Prince,23,
Foin,23,
Vieux-College,24,
College,24,
Recollets,24,
Ih1,24,
collegel,24,
bibliotheque du college,24,
"val
Quand je rentrai au college",24,
I45,25,
I47,25,
"a47
Ici",25,
I49,25,
Anastagille,26,
Marseille,26,
Villle,26,
11Aill,26,
ILL',26,
Hacqueville,26,
Camillel,26,
cette Bastille,26,
vicille fee,26,
Conseille,26,
petille,26,
lh-haut,27,
S6dt,27,
la-haut,27,
La-haut,27,
tueras lha-haut,27,
Lh-haut,27,
A hx--,28,
"L--
`-",28,
a----,28,
"S
---
e",28,
k--,28,
cC`--.--.-  ---:-r--,28,
LA--3,28,
L----,28,
"C---e
L",28,
.--,28,
--f,28,
1---- IH,28,
"Y '
W,--r
7-x
'",28,
"L--
`",28,
---rciseizzz--,28,
