cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210
-1,n98,L CHTATEAU,Jo-,s0upconne,cetle,M. de Bussy,CIHATRAU DE,Inconsequence,echoue,adresse  Lamhert,savez-Y0,HIen-,galantin,Ceslt,CHA1EAU,S,apparemmenl,clle,hOtellerie,emeraudes,houx,Eusse,casde,CHIAITLU,elle-mee eontre,CHEATEAU DE PINON,Beaupre,grace,Moyenbrie,Crevecaeur,LU CHRATLAU,circonstan-E CHATEAU DE PINON,Partez,I9,maniat,sur-le-champ,LHE,linterrogea,ecria,la22,Mothe-Houdancourt,m0eN,Rendez,aiti,piers,I,jattendrai,Rentree,la134,Père-120  LE CHATEAU DE PINON,CHATAU,F0t-LL CHATEAU-,ressemblancc,Lanissecourt,chatelenie,- Fort,folatre et gra-LE CHATEAU DE PINON,CHATEAU DE PINON,esperance,CHATEUA D PINON,Arbre.e,Rochefort,jardin des Hlesperides,tesl,lavie,bondissaut coile,Lam-,Sire.220 LL CHATEAU D PINON,oleur,obeir,gie,Ienaimepsbeuu,LI CHATEAU DE PINON,yeu,A62,Biissy,tradition124,M,D,lavaitpas repetee,melier  Saint-Quentin,- Ilaura,CHATEAU DE PrNo,sAInt-Jean-d'Ancre,Y0yee,le330,Sis-,- Oih,Hui-,Veu epars,refuset,Jetais,lieutenanl-criminel,Thurin,MI,rue Saint-Honore,LB,"Bussy
d'Amboise",IINO,j-,lavoute,Fiere,detoue,h Joguet,hte,PIo,ducdOr-,Noyon,Mlarie,dfend,compagnles,"importel
- Vous etes un grand enfant",N6is,le chteau,Desmonte,Aizy,Orleans,MIa-,faireles,CAR1EAU DE PINON,Cerberes,Carrousel,hol-LE CHATEAU DE PINON,265s,Elleaimait,tonnelle,"tresses,104",".,-",traferse,L.L,Père-,Dubois,notrefamille,ra-LE CATLAU,fallt,Cedez,s0nt tous e Ilouvement,Emi-.LE CHATIEAU,precher,- Est-elle,chateau de Fayel,P1NON,aimais,CRATEAU DE PINON,Grces,Quedois-jefairedonnez-moivos ordres,gileltes,Ayohs,elleLE CHATEAU DE P1NON,beate,F0t-LL CHATEAU- DE PINON,Enfer-,trattre.-,fievre,-Ilfaut,deLE CHATEAU DE PINON,Aussitbt,Rappelez-vousLE,PImNo,t1,E,CHRATEAU,I.E,CHATEAU E PINON,l06,CHAITEAU,"Cour'
Vous avez done oublie",CHATEAU DkR PINON,"terre,206  L cHATA p PINoN.",Sire,LE CnIATEAU D PINOM,dres,cupee,larmee,laissel,soleil,lyrannie,bonheui,Persistez,LL CHATEAU DE PINON,ple,Rhin,Hennecourt,CHIIATSAU D PINON,Chapelainf,sa116,I',nuyes,Lambertremit,J',CHIATEAU Ds PINOa,C0nnaissance,tomprendre,Fontainebleau,lelaine.128 LE CHATEAU DE PIN0N.,A,leroi,ne234,Bouvines,mentce,si110,dheritier mile,terie,philosophiquemenl,mantes 0 es,Providence,soilt,qiestiohher,t63,Fiesque,vousaitE
0,pre,Apres,-Prenez,prelat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,abbaye de Premontre,Premontre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Tonnay-Charente,Tarente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Piehard,chares,chard,Chardu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,fepondre,repondre,Flandre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,elana,Lanuit,Clany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,eux;1,Dreux,Eux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,- Tres,- TrèS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abbe,Abbesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
