cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227,elem_228,elem_229,elem_230,elem_231,elem_232,elem_233,elem_234,elem_235,elem_236,elem_237,elem_238,elem_239,elem_240,elem_241,elem_242,elem_243,elem_244,elem_245,elem_246,elem_247,elem_248,elem_249,elem_250,elem_251,elem_252,elem_253,elem_254,elem_255,elem_256,elem_257,elem_258,elem_259,elem_260,elem_261,elem_262,elem_263,elem_264,elem_265,elem_266
-1,saccadee,relardes,IARKAN5AS,TAPEUS,fievre,Rafael,ciell Etes,grin,Est,gamUusinos mexicains,Mexico,faisantjaillir,anveeraoosent,Sacrebleui,chappereni,distribuee,Pawnies,Silencel interrompitl'Indien,buffalos,bles,Il1,"T F
Tr
LA PRAIRIE",Naples,interrom-DE,"la-
ble",grolle,le v0tre,curubine,Gouveruemeuls,"Pe-
rou aux grappes rouges et pimentees",Assezl,Houge,Utique,I09,textevenu,Bellumeur,l,bient0ts',0li-,tentieent.9,moen,ternel,exIV,volre,traluit du banois,Lherbe,EE.::1EciGZ,garon,Hatez,statue de la desolation,Niian,Combien,TFt,bandouliere,crcix,Quale,Iadiens,sr,Syracuse,Apes,dei-cercle,frenesie,cte A,Italie,orniberes,Chacun,lecartaient,i83,Ehl,nevous200,Pacifique,Bermudez,Guere des Psysans,Treve,aulre le Sermon,fermete,Jupiter,trc::r,--Reculerais-tu,guenarde,lequilibre,I',Canalien,Votre salut,Normans,Ir.0,viers,Mrisait,Derrire,.e-oa,degont,Rio Gila,P,bandilts,Linproiisioro,bois-chandelle,rivieres,nantes,J1,talaa,Helasl,Ceur,"au-
tre",".e-oa
- Bient0t",pas00,Etil,"cui-
vrTes",Prompt,lexistence,soupgonner,LEs Y0YAGEUR9,7 i.,Usted,tercushenan,si-,Tete d',ephemere,mtlstang,general,Y.i,severe,I29,I,etDE,Societ,"Tete d'Aigle revolta
l'orgueil des pirates",Carthage,lsa duegne,Etudes,Kankees,grats,seulemenl,connatt,FODRAS,Alrs,guerrierstrop,inne,OurS.,ashahas,prets,Damei,Lapluie,sebio,melis,Nions,trappes,Yaient,coupablel,puisqae la Tete d'higle,N0,couvent de la Merced,Loyal,pise,I o on Ilio,t9,batie,Ilisoia e la Hoyiu,Familles,copagnons,E,conlre,Ramon,blait preter loreille,Celte,Ab59,Serpent,Opatas,complele,blait reveuse,couyrit,be-,delai,Aransas,Sautant,Oceans,Tele d'Aigle,tete baissee,Acropolis,suini sos neietnee,letras,alluma,a77,faitl,repondre,lagrotte,Imperatrice Josdnhine,Rapportez,regle,Regences d'Alger,raye de vermillon,sa-366,leurspoignards,emouvoir,1Z,leurapproche,eel376,A minuit,Ieu,piste de la Tete d'Aigle,bourreaul,Lanceros mexicains,ayec,Nonchalamment,7I,Ih-,vOyais,Lanceros,Dicu,Cordilleres,dorees,Aguilar,Dienu,l'Afrique,LAKAN5AS,Carai,orne,im-850,vecu,vo,us,DIE,nes de l' Amerique,wLL,A6,modeslie,apres celtte cour,renverser1 Eh,"I
-",Mezcal,A,--Ohl,Leperos,deterine,Linterieur,srete,Loyl,Le CurLoyal-,valiers.8l,-Bonjour,saislt,"TRAPPEUIS
- Et sur quoi l'",A99,trentel,Merced,somme ren-DE L'AIIKANSAS,trappeutr,i Prs,lincendie,Ai-,Ne crains-tu pas la mort,Caeur,Iy,"bient0t.
Son air",epreues,Revoluuon,C,Cordoue,ss eaueeae,- Caspita,aventure de Mexico,Trnce,etre decouverts,Rassurez,TTB,brtles,avoirjamais,I39
0,lissades,Jouissant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,et6e,et106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sicile,ILe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,OEil,eil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aeil,laeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,leil,Leil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Le soleil,le soleil,Soleil,le Soleil,Le Soleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,tete,bete,LaTete,Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Iete dAigle,"Tete d'Ai-
gle",Tete d' Aigle,Tete d'Aigle,Iete d'Aigle,Tete d'Aiglel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
