text,cluster,cluster_corrected
Derbsyshiroe-Michael,-1,
Africa,-1,
the Deep Valley Mill,-1,
Lindens,-1,
cHAPTER XXXIII,-1,
MIICIIAEL ARMISTROyG.,-1,
MIICIIAEL,-1,
Deep-Valley,-1,
North-country,-1,
ar moon,-1,
Southern Reg,-1,
las Ice,-1,
3MICHAEL STrONG,-1,
factoriesl,-1,
Derbyshire,-1,
Drakes,-1,
Venus,-1,
Highland,-1,
MIARLOROUGH STREET,-1,
Domenichino,-1,
MIrth,-1,
SOCIAL STrONG,-1,
the Emerald Isle,-1,
Europe,-1,
the dEep Valley,0,
the Deep Valley,0,
Deep VAlley,1,
Deep Valley,1,
"Deep Valley
Mill",1,
Deep Valley Mill,2,
Deep Valley MiLl,2,
Deep Valley MIll,2,
Deep Valley MI1,2,
North riton,3,
North bBriton,3,
Earth,4,
earth,4,
