text,cluster,cluster_corrected
Africa,0.0,
America,0.0,
Jamaica,0.0,
Notice Africa,0.0,
the United State,1.0,
the United Kingdom,1.0,
the United Provinces,1.0,
Estates,1.0,
Seaton,2.0,
Melton,2.0,
Shabbyton,2.0,
Brighton,2.0,
Sea,2.0,
Wotton,2.0,
Iobson,3.0,
Prison,3.0,
Hanover,4.0,
Hansard,4.0,
Sovereigns,4.0,
Learning,5.0,
Learnt,5.0,
Kissing,5.0,
Luretia,6.0,
Loretto,6.0,
Lueretia,6.0,
Lucretia,6.0,
Ermengarde,7.0,
Aldermen,7.0,
Scarlet Gardens,7.0,
Rigbyites,8.0,
invite2,8.0,
Rigby,8.0,
Hades,9.0,
Desert,9.0,
Nebuchadnezzar,9.0,
accent-,10.0,
Regent,10.0,
Colleges,10.0,
Pembroke,11.0,
brook,11.0,
BOoK VIII,11.0,
the Rue Tronchet,12.0,
the British Isles,12.0,
"the Rue
le Revolt",12.0,
Frenchwomen,13.0,
Frenchmen,13.0,
Rome,13.0,
Counting,14.0,
the County of -,14.0,
the County Chronicle,14.0,
Tamworth,15.0,
North,15.0,
the Northern Sea,15.0,
Northamptonshire,15.0,
Northern,15.0,
Milbanks,16.0,
MILLBANK,16.0,
"Walked
Millbank",16.0,
Milbank,16.0,
Millbank,16.0,
Mill,16.0,
Millbankites,16.0,
DRESDEN,17.0,
Willesden,17.0,
East,18.0,
Newcastle,18.0,
Castle,18.0,
Kingdom,19.0,
King,19.0,
Moorish kingdom,19.0,
The Kingdom of France,19.0,
Wellesley,20.0,
Mademoiselle Flora,20.0,
Wesleyans,20.0,
Author,21.0,
Trautsmandorff,21.0,
Thou,21.0,
Christchurch,22.0,
Isthmus,22.0,
Christian-,22.0,
Slough,23.0,
Borough,23.0,
Louis Qua-,23.0,
Naples,24.0,
Temple,24.0,
Principle,24.0,
Leontium,25.0,
Monte,25.0,
Belgium,25.0,
Ireland,26.0,
Westmoreland,26.0,
ireland,26.0,
Liverpool,27.0,
the Lock Pool,27.0,
Lawgiver,27.0,
Westminster,28.0,
West,28.0,
Western Europe,28.0,
West India,28.0,
this Cuabinet of Medio-,29.0,
Mediterranean,29.0,
Arrange,29.0,
Vile,30.0,
Nile,30.0,
Coningsby,31.0,
Coningsby ta,31.0,
Coningsbyl,31.0,
Thebes,32.0,
Athens,32.0,
Arabia,33.0,
tnnbibia,33.0,
the Moslems Arabs,33.0,
the green mountains,34.0,
Greece,34.0,
the green district,34.0,
Austria,34.0,
Ministry,34.0,
Babylon,35.0,
Colonies,35.0,
Barcelona,35.0,
"Barn
von H-t",35.0,
Cellars,35.0,
Lazaroni,36.0,
Byron,36.0,
Throne,36.0,
Phoenix,37.0,
Venice,37.0,
Munich,37.0,
Iellingsley,38.0,
Hellingsley,38.0,
Helingsley,38.0,
Berkshire,39.0,
Blankshire,39.0,
Lancashire,39.0,
Hertfordshire,39.0,
Yorkshire,39.0,
Leicestershire,39.0,
Lancaster,40.0,
Studcaster,40.0,
Study,40.0,
england,41.0,
England l'',41.0,
England,41.0,
ENgland,41.0,
Grand Cairo,42.0,
Grand,42.0,
Strand Coffee-,42.0,
Strand,42.0,
earth,43.0,
Waterloo,43.0,
Froissart,43.0,
Varter,43.0,
Saxon,44.0,
Saxony,44.0,
Chudleigh,45.0,
Scotland,45.0,
Tamerlane,45.0,
Roxalana,45.0,
Highland,45.0,
Monkey Island,45.0,
Poland,45.0,
the Holy Land,45.0,
Watteau,46.0,
Moffatt,46.0,
Gazette,46.0,
Opera,47.0,
Taper,47.0,
Apei,47.0,
Bacchantes,48.0,
Derby,48.0,
Canterbury,48.0,
white bait,49.0,
Nuneham,49.0,
Hall,49.0,
Whitehall,49.0,
tinualy,50.0,
tin2,50.0,
Palestine,50.0,
Midland,51.0,
midland county,51.0,
woodland,51.0,
midland,51.0,
Carriage,52.0,
Cottage,52.0,
Downing Street,53.0,
Berlin,53.0,
Parliamentasy,53.0,
Arlington Street,53.0,
Wellington,53.0,
Jerusalem,54.0,
Ill,54.0,
Salt HIll,54.0,
"Salt
Hill",54.0,
Dame,55.0,
Torquamada,55.0,
Madame B. de R-d,55.0,
Sacha,56.0,
Astrachan,56.0,
Inferno,57.0,
Ferdinand,57.0,
China,57.0,
France,58.0,
Frankfurt,58.0,
"the San
Bent",59.0,
absent2,59.0,
the San Absent,59.0,
the Spanish Peninsula,59.0,
Brennus,60.0,
Vienna,60.0,
dishabille,61.0,
Villebeeque,61.0,
Seville,61.0,
Providence,62.0,
Blenheim,62.0,
Laid,62.0,
Maidenhead,62.0,
here2,63.0,
Jeremiads,63.0,
Europe,63.0,
Heroes,63.0,
here3,63.0,
Duchess,64.0,
the Manchester Guide,64.0,
Manchester,64.0,
Hippocrates,65.0,
Friendship,65.0,
Irish Secretaryship,65.0,
Ladyship,65.0,
field11,66.0,
Oriel,66.0,
Yielding,66.0,
Field,66.0,
Geneva,67.0,
"St. Genevievel
coNINGSBY",67.0,
St. Genevieve,67.0,
St. Genevievel,67.0,
Swine,68.0,
Uwins,68.0,
Charta,69.0,
Spain,69.0,
Sparta,69.0,
Park,70.0,
Hyde Park Place,70.0,
the Lower Park,70.0,
the Upper Park,70.0,
"the Upper
Park",70.0,
Alps,71.0,
Paradise,71.0,
Valparaiso,71.0,
Cambridge,72.0,
Embassy,72.0,
