text,cluster,cluster_corrected
AURIOL,0,
laurel,0,
Monsieur Violet,0,
Colours,0,
scagliola,0,
in’t,1,
Minus,1,
Inn,1,
f—-,1,
Holbein,1,
Godolphin,1,
Zanni,1,
Inn-lane,1,
Westminster,2,
Ostend,2,
Leicestershire,2,
Zoroaster,2,
Munster Festivals,2,
scaly sea-monster,2,
master’ll,2,
nearest kinsman,2,
ROUTLEDGE,3,
Title,3,
Routledge,3,
Tlosiage,3,
Jun.,3,
Elia,4,
penetralia,4,
Nigel,4,
Amelia,4,
Boscobel,4,
L. EL.,4,
ROSICRUCIAN,4,
Watts,5,
FITTS,5,
Swan,5,
London,6,
anon,6,
Wyandotte,6,
Curzon,6,
Richmond,6,
Abingdon,6,
Donated,6,
London Stone,6,
Bacon,6,
Old London,6,
LONDON,6,
Vol,7,
Belvoir,7,
vol,7,
Bivouac,7,
Old Bailey,7,
8vo,7,
South-,8,
Southwark,8,
Lothbury,9,
Burbot,9,
Midlothian,9,
Finsbury,9,
Drury,9,
Canterbury,9,
Marion,10,
Cesar Borgia,10,
Cardiff,10,
Marked,10,
Mars,10,
Cinq Mars,10,
Clara,10,
Warsaw,10,
Mark,10,
ROME,11,
crowne,11,
Pompeii,11,
Rome,11,
Granada,12,
France,12,
Venice,12,
Ovingdean Grange,12,
UK,12,
Fra,12,
Strand,12,
EDWARDS,13,
the Black Dwarf,13,
the Alabama,13,
Packet,13,
Forest Days,14,
Oxford,14,
Beaufort,14,
fort,14,
Portrait,14,
Forum,14,
Author,15,
Thou,15,
Ivanhoe,15,
thou,15,
"you,—‘Ll",15,
Turk,16,
Pictures,16,
Loftus,16,
Tasso,17,
Italy,17,
Santa,17,
Phantom Ship,17,
Satan,17,
Santa Maria,17,
Isfahan,17,
metheglin,18,
’s,18,
Quebec,18,
"Queen
Elizabeth’s time",18,
O’Brien,19,
Rienzi,19,
Calabria,19,
Fexh,20,
F. C.,20,
c.g.,20,
Stepney-green,21,
Steel Plates,21,
Aldgate,21,
Vignettes,21,
Temple-bar,21,
china,22,
IL,22,
Achilles,22,
Cornhill,22,
Chico,22,
Damocles,22,
Bastille,22,
ANTIQUARIES,23,
Paris,23,
Cristiano,23,
Trigce,23,
Ww,23,
Paradiso,23,
Bavaria,23,
Mississippi,23,
Isle of Skye,23,
Highlands,24,
Scotland,24,
Vanbrugh,24,
oie Highlands,24,
bds.,24,
England,24,
Hermetic,25,
America,25,
Rotterdam,25,
Lammermoor,25,
ER,25,
Waterloo,25,
Perth,25,
River,25,
Antwerp,25,
Serpentine,25,
verde,25,
AINSWORTH,26,
Kenilworth,26,
Wort,26,
Haliburton,27,
Washington,27,
Grafton,27,
Wellington,27,
Kensington,27,
Billington,27,
Lowell,27,
Park,28,
HYDE PARK,28,
Hyde Park,28,
Dryden,29,
Jaden,29,
DR,29,
W.H.,29,
Havre,30,
Pelham,30,
St. James’ss,30,
Thames,30,
Hamburg,30,
Waltham,30,
Lyndhurst,31,
"St.
George’s",31,
St. Peter,31,
St.,31,
JT,31,
STATUE,31,
Stowe,31,
Byron,32,
KronuEIM,32,
Blenheim,32,
gaborone,32,
Elba,33,
Albany,33,
Millbank,33,
Fields,34,
Field,34,
Wakefield,34,
Diary,35,
Whitefriars,35,
Whitehall,35,
Beaumont,36,
Montrose,36,
Rougemont,36,
Emm,36,
Farquhar,37,
Harvey,37,
Charles,37,
Charing,37,
Oak Openings,37,
TX,37,
Nottingham,37,
Grinding,37,
Tn,38,
Eastcheap,38,
Beatitudes,38,
Peak,38,
sepulchre,38,
Seto,38,
Sea Lions,38,
Unleash,38,
HESSE,38,
The Inland Sea,38,
Sea,38,
Japhet inSearchofaFather,38,
Morse,38,
NEW YORK,39,
New Type,39,
Xp 1/6,40,
Reeks,40,
Park-street,40,
King-street,40,
"Hollywood Es
Hall",41,
Woodstock,41,
Rookwood,41,
Ve're,42,
Regent,42,
25th Regiment,42,
Fairfax,43,
Wintry,43,
"Saint
James's-square",43,
Spain,43,
Mackintoshes,43,
Saint,43,
Los Moratorium,44,
Sheridan,44,
Florida,44,
Olla Florida,44,
