text,cluster,cluster_corrected
CoiSa,0,
A8,0,
oeisa ro,0,
COIsa,0,
Braga,1,
Praga,1,
gonzaga,1,
3E,1,
braga,1,
Ag,1,
fraga,1,
"vo
Ga",1,
Paga,1,
Commercial,2,
Praia Commiercial,2,
commercio,2,
"re-
commenlago",2,
Merc,2,
Encommendaram-m,2,
Parece-me,3,
Parecen-lhe,3,
Pareceu-me,3,
Pirecen,3,
Prece-me,3,
Reconheceu-os,3,
Apparece,3,
Umanoite,4,
Anoitecer,4,
"sr
160
UM",4,
somno da noite,4,
Doshumano,4,
Desconfio,5,
mutua desconlianca,5,
confian,5,
"d desconhe
cia",5,
coniescondi,5,
ande l,6,
"Poi
ande la",6,
Luzia de Lamunermoor,6,
Ande,6,
"chi
de los",6,
ctnl grande,6,
bandeira lusitana,6,
Carinhos,7,
Carinhosa,7,
caricias,7,
Carinho,7,
ILI INGLEZA,8,
"Cata-
ria
0 velho inglez",8,
INGLEZA,8,
"AMBI INGLEZA
t3",8,
A1 RAILI INGLEZA1,8,
i  ing,8,
ILHA INGLEZA,8,
1E inglez,8,
PILH INGLEZA,8,
"FMILI INGLEZA
3s
p",8,
padre,9,
joven padre,9,
Padre,9,
Padre-nosso,9,
Raras,10,
csbarrar,10,
Claras,10,
Rasgue-a,10,
cara0 c0n,10,
Ras,10,
Mascaras,10,
"s6

ara",10,
Y02,11,
Y0,11,
Culos,12,
"i
Culos",12,
L0 Culos,12,
Effectivamente Culos,12,
ie Culos,12,
Culos.-Me,12,
Cujos,12,
Ando Culos,12,
"Culos ol-
tou",12,
Culas,12,
ca rculo,12,
Culo,12,
Liverpool,13,
VIveris,13,
verpool,13,
Declive,13,
hAs tres da tarde,14,
tos da ca,14,
exercito da Saia,14,
"es
rma cios della",14,
pos g,14,
tos do vaso,14,
Terra Enlandl,15,
enla,15,
Terra Enlandl 0h,15,
le,16,
lE,16,
Tableu,16,
Ilein,16,
souleds,16,
colletle,16,
leqio,16,
reflexaa,16,
Fronteiras,17,
Fronte,17,
"nilo
le hontem",17,
"fronte feridas.-E
has",17,
Traz-os-Montes,17,
ue byron,17,
Fronte d'ella,17,
fr,17,
Ohl,18,
"Ohl
ra",18,
Oh,18,
aes,19,
cereaes,19,
Iaees,19,
obrigaes,19,
sociaes,19,
"aes
ruaS",19,
taes,19,
Prisaes,19,
immortaes,19,
Aesr,19,
lavras linaes,19,
caes,19,
Maus,20,
Ma,20,
Mattos,20,
MA,20,
mae,20,
i'ii ma,20,
nntemao,20,
Ma-,20,
ma,20,
ssima,20,
Matam-,20,
Exquisita,21,
ITA,21,
Eitao,21,
taboa,21,
uwta,21,
It0,21,
Italia,21,
Irritantes,21,
"x. LA:.It.:1
.I",21,
Melitava,21,
Coitado,21,
Cedofeita,21,
Direita,21,
Capital,21,
Feita,21,
Fita,21,
Livros,22,
ros,22,
Medroso,22,
trouxe-m'os,22,
ro-,22,
evoeiros,22,
ro,22,
cr de ros,22,
Tiros,22,
"Pagem
ssaros",22,
pinheiros,22,
"ov os-
c",22,
generoso0,22,
Ate,23,
Bate,23,
te,23,
atten0es,23,
Katel,23,
atealilis,23,
Vate,23,
vigilia da vespera,24,
Espere,24,
esperangas,24,
Especie,24,
espera0 d ra humana,24,
Respeile,24,
ra,25,
hraos,25,
Viram l0,25,
N'era,25,
TraiDor,25,
Praia,25,
Elvira,25,
Praeurarci,25,
razo,25,
la rai,25,
raziia,25,
f6ra,25,
Jo-,26,
Jonny,26,
Jonny-,26,
mon ue Jony,26,
Ivcnny,26,
lle,27,
"elle nio
Fosse",27,
"en
sa elle",27,
elle,27,
elleclivol,27,
nio l'elle,27,
excellencia,27,
collegio,27,
l'elle,27,
elle7,27,
d'elle,27,
lettras mem dos elle,27,
Mademoiselle,27,
signupremno de elle,27,
Capulletos,27,
"pr
t elle",27,
quasi,28,
"quasi l-
nha irma.-",28,
quasi cegos,28,
quasi tao desagradavel,28,
asin,28,
Quasi,28,
Duas,28,
aguas limpidas,28,
Assumpto,29,
assumpto,29,
assumptos,29,
N1o,29,
subjugtm,29,
Concordo,30,
Recordo-me,30,
Gordo,30,
cordagens,30,
Virgens,31,
Sens,31,
Tens,31,
sinuagens,31,
Sena,31,
Pensar,31,
Defensa,31,
"pes-
sen",31,
Vens,31,
Ensino teI0,31,
ilsanens,31,
iorcesnsens,31,
Nocemeee,32,
Wocemeee,32,
Curvas,33,
Invas,33,
Curvei,33,
"Antoieps
G",34,
"Antoieps
G..i",34,
correndo0,35,
