text,cluster,cluster_corrected
Sois,0,
"au-
trefois",0,
L,0,
au-,0,
"au-
tres",0,
ÉpauLe',0,
Isaure,1,
Isauro,1,
Dit,1,
Sauvez,1,
ÉPQOUSE,1,
CI,2,
éorire,2,
bâle,2,
J loin,2,
Apprenez,3,
Ou-,3,
mounière,3,
ca,3,
Jugez,3,
S-,4,
valais,4,
mêmE,4,
Saistu,4,
Laisse,4,
n'’ôtais,4,
tout.—C',4,
Tréchauderie,5,
cüré,5,
réchauff,5,
église n’,6,
nir,6,
Grise,6,
Pppris,6,
la Grise,6,
Paris,6,
I,6,
Écris,6,
j’,7,
chandes,7,
"marchand d' -
toffes",7,
chand,7,
A,7,
Est,7,
Flandre,7,
Tréchanderin,7,
buis,7,
Berrÿ,8,
Is,8,
En Bretagne,8,
Berry,8,
mademoiselle,9,
ellE,9,
Mesdemoiselles,9,
Le Curé,9,
eelle,9,
Jo-,9,
"Grand-
Bail",10,
Grand-Il,10,
Grand-,10,
Grand Bail,10,
Grand,10,
Grand-Bal,10,
Grand-Bail,10,
Jusserand,10,
cupées,10,
Grand-Bas,10,
"Porte s.

—",11,
porto,11,
porte de la eure,11,
Porte s.,11,
tairie des Ormeaux,12,
col des chemises d'homme,12,
ferme des Ormeaux,12,
Ormenux,12,
Ormeaux,12,
nuigre,12,
Los io,12,
Voyez,13,
Payez-les-moi,13,
croyez,13,
tempr,13,
beurrée,14,
euré,14,
rougeur,14,
Bretagne,14,
monsieur,14,
Oui,14,
mrs,15,
M,15,
Margue-,15,
Soit-,15,
sou,16,
Inourables d'Issoudun,16,
Issoudun,16,
|,16,
lune,17,
Meunet,17,
brune,17,
juil,17,
qu’,17,
Meunet-sur-,17,
Où,18,
Aidez,18,
garniront,18,
Regardez,18,
Estimez,18,
José-,18,
pée,18,
rEgardez,18,
L’,19,
do Joanne,19,
Joanne,19,
JRANNE,19,
porsonne,20,
Jeunne,20,
gonoux,20,
"93

Sennne",20,
Jennne,20,
Ïl,20,
Cinquante,21,
ler,21,
cEpendant,21,
los vendre,21,
endureît,21,
Jui,21,
charrue,22,
Etchacun,22,
E,22,
maman,22,
"char-

- gée du ménage",22,
maine,23,
veines,23,
Île capitaine,23,
Sylvain,23,
dEmain,23,
psine,23,
c.,24,
Allons,24,
Chétif-,25,
Astu,25,
QUATRIÈNE PARTIR,25,
votra,25,
PARTIE,25,
"-

 6TROISIÈME PARTIE",25,
Par-,25,
Louisc,26,
Entends-,26,
Attends,26,
Entends-tu,26,
Voulez,27,
maiS,27,
aimais,27,
aimais-tu,27,
MaIs,27,
Maitro Tixior,27,
a6,28,
provins,28,
Monge,28,
ange,28,
vendange,28,
sainte,29,
Sainte-Solange,29,
n'’aidait,29,
sainte-Solange,29,
Sainte-S-,29,
Saint-Jean,29,
"Saint-
Jean",29,
Prévôt,29,
Bourges,30,
gâtenux de ta femme,30,
Iubourer,30,
hôpital de Bourges,30,
BAh,30,
Sais-tu,31,
Crois-tu,31,
In,31,
crois-tu,31,
Es-tu,31,
Crois,31,
+,32,
- ai,32,
Ca,33,
MERE,33,
Merci,33,
blämer,33,
Vois,34,
Voie,34,
Voilà,34,
ça?A,35,
Gathorino,35,
Séatino,35,
S2,36,
So-,36,
choirs,36,
D,36,
Avez,37,
mall Aves,37,
N2,37,
avea,37,
Savez,37,
jamüis,38,
Guillaumt,38,
élle,38,
Mapauvrefille,38,
clle,38,
Iui,38,
bracelst,39,
veux-tu dtre.ma,39,
occupez,39,
Autre,39,
vatre,39,
m-,40,
Sa,40,
tôte,40,
râpe,40,
S,41,
Afrique,41,
s’,41,
Îà,41,
QUe Veux,41,
Quelques-,41,
Petite Jeanne,42,
etil,42,
"PETITE JEANNE

LE DEVOIR",42,
petite Jeanne,42,
petite Jeanue,42,
Hautes-Rose s.,43,
Tes,43,
meitras,43,
Ri-haut,43,
Hautes-,43,
@t,43,
Hautes-Rose,43,
Vatan,44,
Solange,44,
attondu,44,
Solango ost là-bas,44,
Solango,44,
Lompes,45,
pou,45,
Pas,45,
Maman,45,
SERVICE,46,
Je,46,
servieo,46,
Jeanno,47,
e’,47,
champ de Jeanne,47,
J1,47,
JEANNE VEUVE,47,
Jeanue,47,
grenier;-car Jeanne,47,
éveailla Jeanne de bon matn,47,
"ai

Jeanne",47,
Jeantié,47,
compugnie,48,
broc,48,
kermesse,48,
viluin,48,
Embrasse,48,
chosc,48,
Saint-Pierre,49,
Tixier,49,
"Pierres-
Folles",49,
Pierres-,49,
SL,50,
scrai,50,
seraiont,50,
sèvrerai,50,
Nannotte,51,
Ettu,51,
Nannetto,51,
nankin,51,
Mettez,51,
Nannetie,51,
Nannette,51,
Souviens,52,
Tiens,52,
Bien,52,
Combien,52,
miens,52,
Blanche,53,
"département du
Cher",53,
forez,53,
Cher,53,
Achetez,53,
lesempêcher,53,
cher,53,
huche,53,
valût,53,
ge,53,
du Cher,53,
KNFANCE,54,
ENFANCR,54,
frant,54,
la somme,54,
la France,54,
de France,54,
N-,55,
Coupez,55,
Écoutez,55,
licou,55,
Bordinerie,56,
yerx,56,
guerito,56,
meprie,56,
la Périnnerie,56,
Périnnerie,56,
