cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221
-1,Lovelace,anna,"r',enc0t1e","\‘,'i’",d. aut1 es éclar1eurs ennemis,"äræætr—

s==,.—.=——_a",Rétendit,Parfaitement,avaitdonnée,Terre Sainte,mais‘avais des ordres,disparu—,".-\,.ç_-",sulÏvoquée,"r,_. 4lA_'T._'A",u—»M,niv1Èn.n,sn,servi—,querrezla,J umonville,néces—,incompréhen—,mali,st.—.,péiil—,Br1lé,bivouaquerai,",,A.A.",cap des Monts-Pelés,proba—,tombé—,Douterais-tu,".,-",C‘»—ï‘,BELLE R]VÈRE,fort Accessité,besogne,Agence,méritez,Loris,"puis—
sance",Î1,Virginie,ol‘re,Penserez,Michaelébé,ghana,yan-accs,Jullouville,L‘aventurier,"BELLE 1nonänn

IX",admir—,toutd‘abord,J<.=“,Senneville,impla—,Où,u)f“,monäan,lai',eﬁ”ort suprême,Ê-1,Î ’ ',achar—,com,Karnac celtique,Téoealis,uzrr,obéis—,tableaupchangea,Proc1-it,toldos indiens,d1,m| LEGAI,Londres,Aigle,Castel,Nick,Martyrisez,Hollande,s‘essuy',j‘en conviens,petit—être,- —- Tout ce qui te touche m’,cap du Chat,d’un Indien,Vin et-dix,Parvenu,Créateur,"BELLE vannes

Ce nouveau personnage",wvaxnpuns,n1V11äun,téte,certain—,Chemin,Américains,Deuxhangars,gay.—mu,GEFFI‘\OY,Corne-bœuf !,Au besoin—,alluma,Créole,Acceptez,haute1,venaisou,Ferney,sentence—,mala—,Castille,la feuillée,ao1t Duquesne,Amé-,vr‘i«‘i,J’ ai l’honneu1,m‘impatiente,pied.-,cal11mét,accol—,conﬁtences,"FORT DUQUESNE

LE COMTE DE JUMONVJLLE",aupr—,L‘indiﬁ‘érence,conﬁer,garnison du tort_Duqnesne,Orléans,M.— de Jeumont11e,Pa1don,devenantpourpre,Pittsburg,Ï' Indiens,Gholula,mawkawis,"f‘1‘»"".a",BEL L E ltl V !,Laquelle,Glül*‘l«‘ROY,Gu«‘um,Bisquetout,v‘:‘sﬁ,s’arrêta,Montm1e.noy,s’appuyer,briquet,c11rosse,Frontières,Indien Delaware,mont1e1e indienne,Ê_1misère,solennellementà,Le sachem,Muc-za,Siège,Eh,fort de la Nécessité,t1ouvre1as,RA,espi—,rivière qu’,Be1ge1,seuil de la maisonnette,Soldat,L‘intérieur,genouæ,.‘ﬂ,baton—,4 N’,Jérusalem,Washington,Haùdé,foiL Duquesne,Gincinnatus améri—,s’exprimer,Alil Jan-Pol,brandîassaut des torches,mollet,toldos,lèg1es de M,indé—,L:.se-,de1,Dé1ﬁoñlüë,ge,lac Érié,tmatre-vingts,e1it,dèsho—,pè1e,Elie,garderai,surﬁt point,RIV_IÈRE,garnier,"_.,",L’ON,reﬂet,pseudo-Indien,T‘>u,s’abat,Va,Tels,Ward,"chaumiè1 e.

Il tenait un fusil",établisse—,cap Rosier,—- Ainsi,SA1T-HÈnEM,cont1ai1e,J'ai,Nouvelle—Hollande,ma1qu1se,"-

—- Compagnons",H—-rﬁæ,rissaient,z.'y.—-vr——.--‘—,Me1si,Bordeaux,ÿclar11ère,desIndiens,mée,ques—
0,Î,f,Ÿ,.F,Œ,JàJ,X,T,ÆW,l33,:>,ænﬂa««,_,Ë,Ÿl,wæ4W,S',É,ﬁ,Ë-,G’,",t",q—,|,E,B,sv,ly,.,P,u,A,ÏœWÀ,È,T5,®,.ﬂ,O,Ï,VÏ,Çùj,QG,.\,—,"W

‘",ÎV,F,<,M,pç,12,G,!,W,J,-,l08,q.,æ,S,ëf,Û,DV,ZN,.u,I,à4,},7q,35,ÏÆÉä,.p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Lûä,VW”'”M,Ÿî’M,Î’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,a‘M',"M'""",m‘Y'ÊÎ'r-7‘m',În,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,n. GEI-‘FROY,— n. GEI-‘FROY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,peut—,Peut—,brut—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,exag—;pérée,exag—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,philosophe—,le philosophe—,philoso—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,r—ﬁ—r,r—ﬁ—r—N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,à-,LW,Lw,1'tf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
