cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227,elem_228,elem_229,elem_230,elem_231,elem_232,elem_233,elem_234,elem_235,elem_236,elem_237,elem_238,elem_239,elem_240,elem_241,elem_242,elem_243,elem_244,elem_245,elem_246,elem_247,elem_248,elem_249,elem_250,elem_251,elem_252,elem_253,elem_254,elem_255,elem_256,elem_257,elem_258,elem_259,elem_260,elem_261,elem_262,elem_263,elem_264,elem_265,elem_266,elem_267,elem_268,elem_269,elem_270,elem_271,elem_272,elem_273,elem_274,elem_275,elem_276,elem_277,elem_278,elem_279,elem_280,elem_281,elem_282,elem_283,elem_284,elem_285,elem_286,elem_287,elem_288,elem_289,elem_290,elem_291,elem_292,elem_293,elem_294,elem_295,elem_296,elem_297
-1,5lln,Guadeloupe,M8,bituelle,vic—-,chagri—,déses—,s’,gre,Trêve,eﬁ”arés,MQ,anti—,conﬁer,exclamaüon,améri—,Tête d’Aigle,sauvez—,Folle,LES TRAPPL‘UN DE,"II

LE JUGEMENT",Pompadour,vieuxichef indien,bril—,lissades,l—,singu—,cendero,Bermudez,l. forêt,transi—,innom—,Frauçoisl,grave—,inquié—,Syracuse,l.,Unis,—- Maintenant,Diplomatie,Cesse,incompréhensi—,brunie,Congrès,A,Amérique des ﬂuctuations inﬁest L,ainsi—,Antiquite,Guaymas,réelle—,douceu1,abomina—,j’ai dit,"II

L’",Tête d’Aigle 21 no Eusébio,campana,conver—,cein—,griève—,appro—,&,Nord,reche1est,"Tête
d’Aigle",tourmen—,impla—,Utique,visi—,m’,s‘amollir,Toi\5—or0s,Voyez,cathédrale de Mexico,Aigle ﬁt allumer du feu,hap—,Camanc/,espè—,"ii
t",l‘Inde,G,N,dé—,"agarmz‘ssry /a—
pitch neatissum !

C'est-à—dire",Phébé,Bonjour,besogne,Incas,n—,Sins,—elle,couar—,no—,fati—,MAUDIT,Cà,"ABBANSAS- 295

je vais",Essayez,Qu‘est,subite—,musi—,n_st,Étaitﬂ.lui,Turcs,Aguilar,nè—,priva—,A1’entrée,mignonne,Régences,insis—,indif—,Jean—,rece—,H,celui—,Québec,rançon de ma mère,Eshis,MG,Blancs,M‘en,ﬁilS,DE L‘AlKKA‘BAS,Indiens indé—,"sui—
Haut",pRésent,interrom—,Où,préoc—,compléte—,réel—,"for—
tin",admi—,remplis—-,L’Indien,seîl,Ro uuald,gie,maianza,bois—chandelle,S',Elzsz‘s,préve—,machete,Marlene,assezlourd,S,tisfaît,parisﬁroSe,Cousin,n-S.,résolu—,Cordoue,Hâtez,Pz'1z'c,semblaientmet—,État—Unis,criti—,reve—,Sierra Madre,Délicate,Comauches,Français,Ghimborazo,entraîne—,mer Notre,Peinture,Familles,Jesusita,déter—,Ken—,indompta—,Venue,Russie,-DE,s-,soir—,êtrE,compa—,dépo—,Voitnrèan—12,Victimes,empresse—,ré—,glléra1,s’entr’ouvrirent douce—,d—,B;ce,contem—,gambusinos mexicains,Eux,\illage,Coulon,Tête,peut—,Anglais,remet—,Izatto,enchevê—,lorque le soir,lanceros,facile—,Carthage,Imprimerie Êiinins‘r,J,Sauvée,eﬂ‘ray,piste de la Tête d’Aigle,h51,propor—,indispen—,Es,L‘ABIÇANSAS,acquiesce—,appât,élysées,IV,Mezcal,strata—,juge—,Mocksens,de la posses—,ﬁ2,convoiiîse,.0,grigno—,Linnée,destruc—,vous;x,États Barbaresques,mornes,etñl,Tout,Slt,falo,tercushenan,Tâchez,Plateros,expé—,Tﬁni,75,Isa,Quarante,Scotté le'bas,fr,amour—,avaientà,HERBE(Un,impa—,Opatas,.,Lﬂétris,ancê—,ganado,excessive—,venturiers,événe—,"percepti—
bles",martyri—,Quisis,atta—,néral,dévote—,POST-FACE,vaqueras,ques,Yankees,ajoutale,bi—,eû‘aroucher,favora—,qu’,parais—,Enﬁn,I,trente—,CIÊnÇn,A26,ins—-,emme—,embrassa—,adres—,Veloppa,A l’indienne,condui—,Giboto,Bentles,"cadenet,—",La Tête d’Aigle,piste des jaguars,m—,Bravo,dénoû—,Oc,"parais—
saient dans les ténèbres",solitu—,recomman—,Le connaissez
0,Un,d’,t0un,d’un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n-8,un-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,jeun,s;.jeunes,Jeunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Les États—Unis,États-Unis,États—Unis s’,États—Unis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,États,État,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,quel—-,quel—,Quels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Guadalaæw*a,"États de Durango '
et de Guadalaæw*a",États de Durango,Durango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,déta—,végéta—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,État de Sonora,Sonora,honora—,Sonore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
