text,cluster,cluster_corrected
Kensington,0,
saying’-,0,
Nottingham,0,
Oak Openings,0,
Washington,0,
Abingdon,0,
Tinge,0,
Beaumont,1,
Rougemont,1,
Ve're,1,
Richmond,1,
Belvoir,1,
Monsieur Violet,1,
Beatitudes,1,
thou,2,
Thou,2,
Author,2,
Strike,3,
Satan,3,
Boscobel,3,
Strand,3,
King-street,3,
Bastille,4,
Cornhill,4,
sepulchre,4,
Millbank,4,
Billinsgit,4,
W.H.,4,
Achilles,4,
Se,5,
Forest Days,5,
Pictures,5,
Mississippi,5,
nearest kinsman,5,
Leicestershire,6,
master’ll,6,
Munster Festivals,6,
Peak,6,
Westminster,6,
Steel Plates,6,
Zoroaster,6,
Bivouac,6,
scaly sea-monster,6,
Sea Lions,7,
Sea,7,
Up.ch,7,
Loftus,7,
Haliburton,8,
"Hallywoed Es
Hall",8,
Turk,8,
STATUE,8,
Whitehall,8,
Cristofano,9,
Manon,9,
anon,9,
Red,9,
flagon,10,
Wakefield,10,
Fields,10,
Yielding,10,
laurel,11,
LAUREL,11,
Dauris,11,
Laurel,11,
Amelia,12,
Elia,12,
"Queen
Elizabeth’s time",12,
penetralia,12,
Mosses,13,
Paston,13,
Tokay,13,
Grafton,13,
Woodstock,13,
Eastcheap,13,
Newton,13,
Canterbury,14,
Finsbury,14,
Sins-,14,
Drury,14,
Lothbury,14,
Santa Maria,15,
Marked,15,
Marion,15,
Mardol,15,
Mars,15,
"you,—‘Ll",15,
Ninus,16,
Flapdragon,16,
Wyandotte,16,
Rotterdam,16,
Waterloo,16,
Vignettes,16,
South-,17,
Southwark,17,
South,17,
Charing,18,
Charles,18,
Farquhar,18,
Whitefriars,18,
Rookwood,18,
Old Bailey,19,
Ivanhoe,19,
Old Pair,19,
Regent,20,
Serpentine,20,
25th Regiment,20,
ROME,20,
Watts,20,
Podrida,20,
Ispahan,21,
Chance,21,
Chamber,21,
Portrait,22,
Beaafort,22,
fort,22,
Oxford,22,
ER,22,
Tlosiage,22,
Fra,22,
Phantom Ship,23,
ANTIQUARIES,23,
France,23,
Antverp,23,
Calabria,23,
Santa,23,
AINSWORTH,24,
Perth,24,
Kenilworth,24,
Venice,24,
L. EL.,25,
Barns,25,
Temple-bar,25,
Barabbas,25,
Rome,26,
Lyndhurst,26,
Italy,27,
DR,27,
"St.
George’s",28,
St. Peter,28,
St.,28,
Inn,29,
Pompeii,29,
New Myers,29,
NEW YORK,29,
New Type,29,
Paris,30,
Hyde Park,30,
Park-street,30,
Park,30,
HYDE PARK,30,
’s,31,
scagliola,31,
Dunleath,31,
Henry VEIL,31,
"Saint
James's-square",32,
Faint,32,
Spain,32,
"Saint
Gives’s",32,
Saint,32,
Swan,33,
Hermetic,33,
Blenheim,34,
KRONHEIM,34,
KronuEIM,34,
Byron,34,
London Stone,35,
LONDON,35,
Old London,35,
London,35,
IL,35,
America,36,
St. James’ss,36,
Pelham,36,
c.g.,36,
Vol,36,
Thames,36,
Bohemian Libraries,37,
ROSICRUCIAN,37,
Plot,37,
Midlothian,37,
Curzon,38,
Packet,38,
Isle of Sky,38,
Wintry,38,
Mackintoshes,38,
vol,39,
the Black Dwarf,39,
The Inland Sea,39,
Stepfather,39,
Colours,39,
the Chaplain ages,39,
"the Alabama

Il

Case",39,
Masses,40,
Godolphin,40,
china,40,
England,41,
Highland,41,
Lamplight,41,
Inn-lane,41,
Scotland,41,
Highlands,41,
Routledge,42,
River,42,
ROUTLEDGE,42,
