text,cluster,cluster_corrected
Ia2,0,
tenay,0,
Nb6us,0,
bois de hoyer,0,
Aow,0,
NoUvILLB,0,
N0QUELLE,0,
Courbe,0,
savoie,0,
le230,0,
cherie,0,
Lucile,0,
htel,0,
Vosges,0,
I.A NOUvELLE,0,
ar-,0,
v6nerable,0,
Moindre,0,
La France,0,
deUrope,0,
Assise,0,
Hollande,0,
Marseillaise,0,
Teloise,0,
Terme,0,
Suisse,0,
manche,0,
perse,0,
pAris,0,
Ier0me,0,
N0ivILLE ESPERANCE,0,
Geneve,0,
cruaut,0,
sillonnaient282,0,
frileux,0,
A38,0,
Louvre,0,
Tyrol,0,
gauchement,0,
Clichy,0,
N0PUBLIE,0,
france,0,
Agrigente,0,
Seville,0,
lunes bleues,0,
FOntenay,0,
Bovary,0,
"la
Seine bleue",0,
Gens,0,
gne,0,
nobiliaire.6,0,
l'Espagne,0,
deput,0,
Relle,0,
A8,0,
Amont,0,
de Saxe,0,
NOYELLE ESEnRANCB,0,
N,0,
Michelet,0,
ILA NOELLIE,0,
Marsan,0,
etincelnt elLA N0UVELLE,0,
S,0,
- D6cide,0,
Obstine,0,
du Louvre,0,
Laisse,0,
tete college,0,
Curieuse,0,
Egypte,0,
Les20,0,
Tabieh Mauri,0,
poele,0,
l'Oise,0,
accabl6e,0,
Anglais,0,
chteau,0,
Alsace,0,
Celle-l,0,
Jerome,0,
EsPAGNE,0,
Parme,0,
lesarbres,0,
z.,0,
Serves,0,
N0UYELLE ESPERANCE,0,
treizieme annee,0,
soire,0,
N0UYELLE ESPERANCE 11,0,
Espagne,0,
ecoliers,0,
loranger,0,
oeiL,0,
wo  boi.28,0,
.--.310,0,
NOUVELLE FRANCE O1,0,
LA NoUVELLE ESPERANCIE,0,
auSsi,0,
lagonie,0,
Grece,0,
mademoiselle de Fontenay,0,
lItalie,0,
Gypte,0,
N0tUTELLE EsSPEnRANCE,0,
endure,0,
N0NOUVELLE ESPERANCE,0,
barcarolle,0,
apre,0,
- Nais,0,
t4  LA,0,
Pologne,0,
fontenay,0,
N0UYEILILE,0,
verveine acidul,0,
chine,0,
I0RIELLE,0,
Cest,0,
aimais,0,
Saint-Cloud,0,
forceLA N0OUBLI ESPERANCE 79,0,
ESPERANCB 87,0,
ESPIiRANCE,0,
",- Nou",0,
lErie,0,
grace,0,
UN,0,
sondepart,0,
Il0me,0,
inegal,0,
Eugene Marsan,0,
"T
L
LA N0NOUVELLE",0,
ANCI,0,
attirAit,0,
Is,0,
chateau des Bordures,0,
G-.--,0,
Dominique,0,
extreme,0,
Anatolie,0,
meles,0,
precis,0,
NOUVELLE E8FRANCE,0,
Somone,0,
Gravures,0,
Partez,0,
rome,0,
N0UYELLE ESPERANCB,0,
lune,0,
N0VELL,0,
colombes,0,
M0UVELLE,0,
N0UVELLE ESPiRANCE 87,0,
Je0me,0,
Suresnes,0,
Singulierement,0,
jardin des Vosges,0,
Noel,0,
Quelquefois,0,
reseda,0,
feuillage du Luxembourg,0,
cIT',0,
Rome,0,
Manuscrits,0,
Joubliais,0,
C'6tait,0,
Versailles,0,
creuse,0,
port6,0,
A55,0,
Lhiver,0,
beaut,0,
au-,0,
N0UVELLE,0,
Cordoue,0,
mer d'Aow,0,
mer d'Henri,0,
Ferney,0,
A chemine,0,
resume,0,
la252,0,
N0tUELLE,0,
Rouen,0,
A Henri,0,
attrist6e,0,
-  Maintenant,0,
la Seine,0,
paules des cannes,0,
Lausanne,0,
Bois,0,
Dauphine,0,
ESPfiRANCL,0,
Son,0,
N0IUYELLB,0,
caf,0,
Fontenay,0,
A Paris,0,
Jr0me,0,
ELle,0,
I,0,
aequies-,0,
posees,0,
ceLA,0,
N0JUILLET ESPfEnRANCE,0,
wagon,0,
Mossoul,0,
uniLAT,0,
N0UYELLE EsPRANCE 57,0,
E,0,
Asie Mineure,0,
Fabien,0,
