text,cluster,cluster_corrected
ZZ,-1,
XIX.-Morning,-1,
Mi,-1,
CI,-1,
Woadenton,-1,
Desire,-1,
Vsu,-1,
el,-1,
Discory,-1,
Marian,-1,
america,-1,
Wooauton,-1,
sc,-1,
WI,0,
wi,0,
R3,1,
I1t:5,1,
I1l,1,
AlMost,2,
ST,2,
Caataleiealn,2,
Need,3,
III.-Hoped,3,
Bouaoir,4,
your'Ah1 RighT,4,
Ill,5,
Glib,5,
Iliad,5,
Glow Town,5,
sont,6,
REason-,6,
"Gamestes
CUrLY.-TH Eenslon",7,
"Corner
CLAY.-Tha",7,
Golden,8,
Wooden,8,
Greenwood,8,
Las,9,
la,9,
Was1,9,
hamlin,10,
Black Chamber,10,
Markham,11,
Mlarkham,11,
"Conversation
IN.-A City",12,
Constisulonal anne,12,
London,13,
LONDON,13,
LoNDON,13,
paris,14,
Paris,14,
Waoodcuton,15,
Woodcuton,15,
Woolcut,16,
Woolcuton,16,
Sin1,17,
Boosing,17,
China,18,
Inn,18,
Ll Vernon,19,
Vernon,19,
Orlenul,20,
Manon,20,
ODious-,20,
Orphan,21,
Abrantanl,21,
an4d,21,
SANTA,21,
us,22,
Husband,22,
oR0,22,
Us,22,
US,22,
