text,cluster,cluster_corrected
Black Chamber,0.0,
hamlin,0.0,
Boosing,1.0,
XIX.-Morning,1.0,
Sin1,1.0,
LONDON,2.0,
LoNDON,2.0,
London,2.0,
Constisulonal anne,2.0,
Mlarkham,3.0,
Markham,3.0,
america,4.0,
Golden,4.0,
Woadenton,4.0,
Wooden,4.0,
Woolcut,5.0,
Woolcuton,5.0,
SANTA,6.0,
Abrantanl,6.0,
paris,7.0,
Paris,7.0,
Marian,7.0,
Greenwood,8.0,
Waoodcuton,8.0,
Woodcuton,8.0,
Wooauton,8.0,
sont,9.0,
REason-,9.0,
Discory,10.0,
"Corner
CLAY.-Tha",10.0,
"Gamestes
CUrLY.-TH Eenslon",10.0,
Manon,11.0,
"Conversation
IN.-A City",11.0,
Vernon,11.0,
Ll Vernon,11.0,
Las,,
sc,,
Us,,
Ill,,
la,,
Orlenul,,
WI,,
Glow Town,,
Husband,,
Iliad,,
your'Ah1 RighT,,
Was1,,
Orphan,,
oR0,,
Desire,,
Caataleiealn,,
Mi,,
ST,,
III.-Hoped,,
Inn,,
CI,,
an4d,,
R3,,
I1l,,
Bouaoir,,
US,,
I1t:5,,
ODious-,,
us,,
ZZ,,
wi,,
China,,
AlMost,,
Glib,,
Need,,
Vsu,,
el,,
