text,cluster,cluster_corrected
camlias,0.0,
Plilias,0.0,
camelias,0.0,
got,1.0,
degot,1.0,
Clerc,2.0,
clerg,2.0,
ler,2.0,
Clerc abusaitle,2.0,
clerche,2.0,
maltre-clerc,2.0,
rue Saint-Martin,3.0,
porte Saint-Martin,3.0,
Suint-Murtin,3.0,
Saint-Mlartin,3.0,
Porte-Saint-Martin,3.0,
faubourg Saint-Martin,3.0,
vagabondge,4.0,
Mostaganem,4.0,
bonds,4.0,
dinant,5.0,
regagnantsa,5.0,
Nantes,5.0,
cinabe,5.0,
Mlontreuil-Nantua,5.0,
Dantc,5.0,
lhunanit,5.0,
eNcore-,6.0,
Lecornu,6.0,
corset,6.0,
enCore-,6.0,
bal des Tuileries,7.0,
ux Tuileries,7.0,
dome des Tuileries,7.0,
Tuileries,7.0,
jardin des Tuileries,7.0,
Avocat,8.0,
Cate,8.0,
Lavocat,8.0,
navre,9.0,
llavre,9.0,
Svres,9.0,
Havre,9.0,
Avrt,9.0,
l0aise,10.0,
Iavseillaise,10.0,
Aise0ellE,10.0,
caises,10.0,
Irangcaise,10.0,
Irangaise,10.0,
Pere-Lachaise,10.0,
soltises,10.0,
Chinois,11.0,
Buins-Chinois,11.0,
Bobino,11.0,
Capitale,12.0,
Capitaine,12.0,
la Capitale,12.0,
toil,13.0,
Toi,13.0,
ceoilfure,13.0,
toilon,13.0,
dit2,14.0,
Dit-il,14.0,
Dittmer,14.0,
Dit,14.0,
"hse
- TAis-toi",15.0,
-  Tapecz,15.0,
Nogcnltais,15.0,
Amour,16.0,
Amourl,16.0,
Iamour,16.0,
moucloirs,17.0,
rotloir,17.0,
chuclola,17.0,
Maternite,18.0,
amateursl o,18.0,
mateclot,18.0,
Iratevnite,18.0,
mondt,19.0,
Pharamond,19.0,
Mondor,19.0,
monl1e,19.0,
reverraitl,20.0,
reverbresL,20.0,
decoraitles,20.0,
DUcATI0N,21.0,
EDUcATI0N,21.0,
EnDUcATI0N,21.0,
EDUCA,21.0,
L'EDUcATI0N,21.0,
EnDUCATI0N,21.0,
lesL' EDUCATI0N,21.0,
L'EDUCA,21.0,
Cestune,22.0,
Irappces,22.0,
-  Cest,22.0,
etune,22.0,
Marchd,23.0,
chdne,23.0,
Arc,23.0,
march aux Fleurs,23.0,
QUelquefois,24.0,
Quelquun,24.0,
Quelqu,24.0,
Quelquefois,24.0,
"Quelques-
Bois",24.0,
Quelquelois,24.0,
Quelques-,24.0,
ebranlie,25.0,
Bray,25.0,
tanl,25.0,
Aulcuil,26.0,
luil,26.0,
ulcools,26.0,
laulre,26.0,
Poissonnibre,27.0,
