text,cluster,cluster_corrected
pre,0,
refectoire,0,
precher,0,
Malgre,0,
fievre,0,
Apres,0,
prikre,0,
I,1,
autrE,2,
Mattre,2,
Automne,2,
Au-,2,
Combien,3,
miens,3,
Communs,3,
Ismerie,4,
superieure,4,
Ismrie,4,
Paris,4,
voyais,5,
guettais,5,
etais,5,
.'avais,5,
etais glacee,5,
Javais,5,
aimais,5,
repetais,5,
etais tres inquiete,5,
Jetais,5,
etaissre,5,
bobo,5,
pre Chicon,6,
Chicon,6,
"II
IIIIIII
A",7,
II,7,
IlIi,7,
grosse Melanie,8,
grosse Mlanie,8,
Mlanie,8,
Rome,8,
Melanie,8,
tetes,9,
c6te,9,
tete,9,
Texpliquai,9,
betes,9,
prte,9,
Arrêter,9,
servantel,9,
C6te,9,
tournai la tete,9,
Tes,9,
bete,9,
jetee,9,
F,9,
bruyeres,10,
P,10,
bruyeres tres hautes,10,
Pas tres,10,
e,10,
S5,11,
champs de ble,12,
Table,12,
champ de ble,12,
"Gue
Perdu",13,
barriere de peupliers,13,
Gue Perdu,13,
chateau du Gue Perdu,13,
Blanche,14,
la manche,14,
ecroula,14,
Appela,14,
manche,14,
voila Henri,14,
la Blanche,14,
Mla-,14,
La Femme,14,
Chemineau la Bete,14,
Saeur,15,
Eugkne,15,
Eugene,15,
Eugne,15,
Augustine,15,
1'afne,15,
Sologne,15,
Quelque,16,
Paques,16,
Quelquefois,16,
Madeleine,17,
Ad2le,17,
Elle ajiouta,17,
poele,17,
ler,17,
Castle,17,
poche;elle,17,
Noel,17,
Agathe,18,
nuages.a6,18,
gagea,18,
Soeur Marie-Aimee,19,
N5,19,
ar-,19,
Marie-Aimes'occupant,19,
arie-Aimee,19,
Seur Maie,19,
Seur Marie-Aimee,19,
Marie-Aimee lavit,19,
Marie-Aimee,19,
Marie-Aime Pas-,19,
Seur Marie-Aime,19,
"I


 AH",19,
Marie-Aime,19,
Narie-Aimee,19,
Douze,20,
S,20,
noux,20,
fourrai,20,
serree,21,
passee,21,
lasserl,21,
baissee,21,
J',22,
IL L,23,
reveillon,23,
tilleuls,23,
voilÀ1Elle,23,
Le soleil,23,
Orgueilleuse,23,
allees,23,
Mlle Maximilienne,23,
"vieille
Bibiche",23,
Villevieille,23,
ILl,23,
"IL M
 ICI",23,
Castille,23,
Vin,23,
Gabrielle,23,
le soleil,23,
exiles,23,
Ville-,23,
chataignier,24,
allee des chataigniers,24,
chitaigniers,24,
violacee,25,
de France,25,
piece,25,
grace,25,
JE=,26,
jE,26,
la Saint-eau,27,
Saint-Jean,27,
Maintenant,27,
La Saint-Iean,27,
laSainte,27,
Saintes Huiles,27,
luisantsde,27,
ainsi.r,27,
Sainte-Montagne,27,
Josai,27,
A,28,
Moi,29,
Dit,29,
moitie,29,
1 I1MARIE-CLAIRB,30,
G,30,
MARIE-CLAIRB,30,
notre Marie-Claire,30,
"1 I1MARIE-CLAIRB
noire",30,
MARIE-CLAIR,30,
laMARIE-CLAIRB,30,
Marie-Claire,30,
E,31,
ger,31,
lingerie,31,
M,31,
Vierge,31,
.Hier,31,
siege,31,
alluma,32,
M.Alphonse,32,
Allonsl,32,
obeir,33,
Bel-,33,
bELle-Eil,33,
Bel-Eil,33,
z=,34,
Vronique,35,
vecu,35,
bcheron,35,
Veronique,35,
ca,36,
cheminee,36,
lacai,36,
"Mouy-
ches",36,
I',36,
pimbeche,36,
accrochee,36,
Bibiche,36,
Cache,36,
-L,37,
buis,38,
ri Deslois,38,
So-,38,
Parfois,38,
foins,38,
soiree,38,
Sois,38,
Es,39,
Tirande,39,
Desire-des-Anges,39,
Seur Desiree-des-Ange,39,
Dansces,39,
des-Ange,39,
Desiree-des-Ange,39,
Sur Desiree-des-Anges,39,
hesita,39,
es-,39,
Desiree-des-Anges,39,
