text,cluster,cluster_corrected
IL L,0,
"IL M
 ICI",0,
z=,0,
Marie-Aimee,1,
Marie-Aime Pas-,1,
Marie-Aimee lavit,1,
Narie-Aimee,1,
Marie-Aime,1,
Marie-Aimes'occupant,1,
arie-Aimee,1,
MARIE-CLAIRB,2,
notre Marie-Claire,2,
1 I1MARIE-CLAIRB,2,
"1 I1MARIE-CLAIRB
noire",2,
laMARIE-CLAIRB,2,
Marie-Claire,2,
MARIE-CLAIR,2,
Mlanie,3,
Melanie,3,
grosse Mlanie,3,
grosse Melanie,3,
Mla-,3,
Es,4,
nuages.a6,4,
Dansces,4,
Tes,4,
hesita,4,
es-,4,
ri Deslois,4,
exiles,4,
"Mouy-
ches",4,
allees,4,
Quelque,5,
Quelquefois,5,
Paques,5,
E,5,
grace,6,
violacee,6,
piece,6,
I',6,
laSainte,7,
Saintes Huiles,7,
Maintenant,7,
La Saint-Iean,7,
Sainte-Montagne,7,
ainsi.r,7,
Josai,7,
Saint-Jean,7,
la Saint-eau,7,
Castille,8,
S5,8,
Castle,8,
Augustine,8,
"I


 AH",8,
tilleuls,8,
Soeur Marie-Aimee,9,
Seur Marie-Aimee,9,
Seur Maie,9,
Seur Marie-Aime,9,
Saeur,9,
bELle-Eil,10,
Bel-Eil,10,
obeir,10,
Bel-,10,
Automne,11,
Mattre,11,
autrE,11,
Au-,11,
G,11,
buis,12,
S,12,
luisantsde,12,
allee des chataigniers,13,
chataignier,13,
chitaigniers,13,
.Hier,13,
Allonsl,14,
reveillon,14,
M.Alphonse,14,
alluma,14,
poele,15,
Noel,15,
Madeleine,15,
Appela,15,
Paris,16,
Parfois,16,
ar-,16,
foins,16,
lasserl,17,
passee,17,
baissee,17,
voila Henri,18,
Gabrielle,18,
voilÀ1Elle,18,
poche;elle,18,
Elle ajiouta,18,
c6te,19,
C6te,19,
bruyeres tres hautes,20,
bruyeres,20,
Pas tres,20,
Vin,21,
Orgueilleuse,21,
Villevieille,21,
Ville-,21,
Mlle Maximilienne,21,
ILl,21,
"vieille
Bibiche",21,
cheminee,22,
La Femme,22,
Chemineau la Bete,22,
chateau du Gue Perdu,23,
barriere de peupliers,23,
Gue Perdu,23,
"Gue
Perdu",23,
J',23,
accrochee,24,
P,24,
Cache,24,
lacai,24,
Bibiche,24,
ca,24,
pimbeche,24,
Agathe,24,
bobo,25,
voyais,25,
etaissre,25,
etais tres inquiete,25,
guettais,25,
Jetais,25,
etais,25,
repetais,25,
etais glacee,25,
aimais,25,
le soleil,26,
Le soleil,26,
Ad2le,26,
refectoire,27,
Sois,27,
M,27,
So-,27,
soiree,27,
serree,27,
Vronique,28,
Veronique,28,
A,28,
vecu,28,
bcheron,28,
I,29,
superieure,29,
Ismrie,29,
N5,29,
Ismerie,29,
Rome,29,
pre Chicon,30,
Chicon,30,
IlIi,31,
II,31,
"II
IIIIIII
A",31,
Seur Desiree-des-Ange,32,
Sur Desiree-des-Anges,32,
F,32,
des-Ange,32,
Tirande,32,
Desiree-des-Anges,32,
Desiree-des-Ange,32,
Desire-des-Anges,32,
servantel,33,
Arrêter,33,
tournai la tete,33,
prte,33,
Texpliquai,33,
bete,33,
tetes,33,
tete,33,
jetee,33,
betes,33,
prikre,34,
fievre,34,
Malgre,34,
Apres,34,
precher,34,
pre,34,
jE,35,
JE=,35,
Moi,36,
Dit,36,
moitie,36,
-L,36,
Eugkne,37,
1'afne,37,
Eugene,37,
Sologne,37,
Eugne,37,
manche,38,
la Blanche,38,
la manche,38,
Blanche,38,
de France,38,
.'avais,39,
Javais,39,
Table,40,
champs de ble,40,
e,40,
champ de ble,40,
Communs,41,
miens,41,
Combien,41,
fourrai,42,
Douze,42,
ecroula,42,
noux,42,
gagea,43,
Vierge,43,
lingerie,43,
siege,43,
ler,43,
ger,43,
