text,cluster,cluster_corrected
Iobo,-1,
Naio tenho zaide,-1,
"c
crcia",-1,
deio,-1,
"casa da
snr",-1,
L2,-1,
Teles alfaiate.- Ai,-1,
Parabens,-1,
permanceceu taio,-1,
gute,-1,
"Amaro
compIetara",-1,
Joo,-1,
Rosa,-1,
Tremer,-1,
braco de Joio Eduardo,-1,
controvrsia,-1,
"Guedes
gue",-1,
Iar,-1,
Estimava,-1,
i beber1,-1,
"Io
sio
oIIE",-1,
pirozinho,-1,
Tenkio,-1,
Legiao de Honra destruido.l,-1,
Quero,-1,
Inglaterra,-1,
UCTIITEU,-1,
Aucla,-1,
Janelas,-1,
falandocom inuietacao,-1,
Comendador de Cristo,-1,
"Sao da Encar-
nacao",-1,
Vieia,-1,
Virgens,-1,
ambicoes,-1,
burrol,-1,
alecrim,-1,
rnor,-1,
minha senhora,-1,
Outra-Banda,-1,
criatural,-1,
morera dum aneurisma,-1,
"Santa Joana
de Aveiro",-1,
Nagcao,-1,
Eu u2ro0 ve,-1,
Ceu nao findava.- sOnde,-1,
Aimelia,-1,
"igreja do Senhorl-
exclamou D. Maria da Assuncaio",-1,
Proletariado,-1,
Trento,-1,
Longuinhos,-1,
Quando Amaro,-1,
"s6
sensagao",-1,
Hoe est,-1,
Baixa,-1,
senhor conego,-1,
Cordeiro Pascal,-1,
prazentea,-1,
pilar branco,-1,
"pe da casa do fer-
reiro",-1,
azfama,-1,
Gouveia,-1,
Impunham-Ihe,-1,
Caminhante,-1,
Joaol,-1,
moeo,-1,
Ternel,-1,
Lciria,-1,
Anaro,-1,
Acabou-se-pensava-nao,-1,
Ltender,-1,
Impossibilis,-1,
gadlo,-1,
Tanelro,-1,
Escute,-1,
cigarros.-,-1,
Lem-,-1,
"Se-
nhor",-1,
pe da mae,-1,
Osorio,-1,
Agostinha,-1,
Alchntara,-1,
Raquitico,-1,
Mau,-1,
Natario.- Leia,-1,
cantochao,-1,
aterrado,-1,
"ramta
da ual",-1,
I,-1,
Fol,-1,
Tirha,-1,
FAnDRE A I,-1,
Amarol Tragc,-1,
"bigodc gri-
salho",-1,
Chalacal,-1,
medo:-,-1,
botica,-1,
Minha,-1,
"senhor dou-
tor",-1,
Ultima-,-1,
pe do estanco,-1,
Corpus-Christi,-1,
Lisboa de Amaro Vieira,-1,
V. S,-1,
Taa YlonJa ise,-1,
"pedra do
pao",-1,
Santa Cecilia,-1,
Desculpe,-1,
"tipo6-
grafo",-1,
"pe do
cemiterio",-1,
Cais,-1,
Sou Amaro,-1,
Disse-mo o senhor padre,-1,
Bairro Alto,-1,
pouc0,-1,
Iia,-1,
Tenho cinuenta,-1,
Damasco,-1,
"procissao da bela varanda do
tabeliao",-1,
veiro do Ccu,-1,
Litgo,-1,
"R0
ra papcl",-1,
a4,-1,
Dcsordens,-1,
Miserlcordia,-1,
"Optimol
Amaro",-1,
sos da Misericbrdia,-1,
"pri-
meira",-1,
Rebuscou,-1,
palrava,-1,
Arrahnja-se-lhe,-1,
Viga-,-1,
vizinhanga,-1,
Porta de Ouro,-1,
desesperados:-,-1,
plebelJesus,-1,
"E1

vI",-1,
1I,-1,
portao de Amaro,-1,
Apoiado,-1,
Ievita,-1,
viha,-1,
tcdo partido,-1,
