text,cluster,cluster_corrected
Saint-Cloud,0,
Corinthe,0,
saintete,0,
le230,0,
Egypte,1,
Lgypte,1,
Rbus,1,
A9,1,
volupte,1,
ca,1,
N0UVELLE EsPERANCE,2,
N0UVELLE ESPfR ANCE,2,
VELL ESPRANC1,2,
I0UIELLE ESPfEnRANCE,2,
A07,2,
"N0UVELLB ESPRANCE
mere",2,
Vosges,2,
N0UVELLlL ESPERANCB,2,
N0tUVELLE EsSPEnRANCE,2,
N0UVELLE ESPiRANCE 87,2,
LA NoUVELLE ESPERANCIE,2,
wo  boi.28 LA N0UVEILLE ESPfEnRANCE,2,
N0UVBLLB ESPERANCE,2,
N0UVELILE ESPERANCE,2,
Seine,3,
la Seine,3,
tibede,3,
"la
Seine bleue",3,
est-tce,4,
Est,4,
beuf,4,
v0US,4,
"cri,-",4,
Cest,4,
Quelque,5,
Quelquefois,5,
Dominique,5,
Louvre,6,
ocuiivre,6,
emouvoir,6,
fievre,6,
du Louvre,6,
sentimentale,7,
Attentive,7,
ntit,7,
entraiten,7,
chateau des Bruyeres,8,
bruni,8,
Chaoun,8,
chanud,8,
Bruyeres,8,
Nancy,9,
zcc::x,9,
Etonnante,9,
ESPEnANCB,9,
A38,9,
Lhiver,9,
Mossoul,9,
lune,9,
N0,9,
allee,10,
y-,10,
collee,10,
allees,10,
allegee,10,
H,11,
Seville,11,
soif1,11,
caillox,11,
N0UYILLE BSPfnRANC 69,11,
N0UVIILLE,11,
Versailles,11,
"massif de myosotis etoufle
de feuilles",11,
N0UVELLE,12,
N0VELLB,12,
N0UVELLE BSPEnANCE,12,
chteau,12,
N0UvELLBE,12,
Iyrol,12,
N0UVELLB,12,
M0UVELLE,12,
N0UVLLE,12,
N0UVELLI,12,
N0UVELILE,12,
z.,12,
N0UVEILLE,12,
Sincere,13,
colombes,13,
colere,13,
fleole,13,
- D6cide,14,
"II
H
I",14,
I,14,
"II
I
LA",14,
"II
I",14,
penetra,15,
Geneve,15,
amnie,15,
Genes,15,
eg,16,
troublejusqu',16,
ble,16,
v6nerable,16,
luhne,16,
blessee,16,
vecu,16,
lunes bleues,16,
devolr,16,
port6,16,
resumee,17,
hafr,17,
Sevres,17,
Th6erese,17,
Suresnes,17,
reseda,17,
dechiffres,17,
elan,17,
Gravures,17,
A335,18,
feuillage du Luxembourg,18,
Wurtemberg,18,
Bourgogne,18,
A1,18,
Luxembourg,18,
Bovary,18,
stt,18,
manche,19,
la manche,19,
Manuscrits,19,
reuni,20,
grace,20,
glacee,20,
Alsace,20,
enacee,20,
Alhert Drer,20,
Il1,21,
sreeor,21,
serree,21,
soiree,21,
Nulle,22,
Blle,22,
N0ivLLLE,22,
glle,22,
Rlle,22,
barcarolle,22,
i-.LA,22,
tulle,22,
"E
I",22,
liitlle seit,22,
.Rlle,22,
quittat,23,
elliptiquie,23,
tqui,23,
Quittez,23,
Berlin,24,
Ier0me,24,
Ir0me,24,
Jr0me,24,
J6r0me,24,
h Ier0me,24,
Ierbme,25,
Pierre,25,
ecoliers,25,
Moliere,25,
Passy,25,
Forbier,25,
Jamais,26,
soil,26,
Ioutes,26,
- Nais,26,
Joubliais,26,
jais,26,
aimais,26,
etais,26,
Asie Mineure  Rien,27,
eesie triete,27,
Leurs-,27,
Asie Mineure,27,
Elseneur,27,
IUn,27,
endure,27,
Pour-,28,
beatoup,28,
detour,28,
Touraine,28,
Tournon,28,
"rue madame
Forbier",29,
Tabieh Mauri,29,
"rue Jean-
Bart",29,
madare,29,
Bengale,30,
malemoiselle,30,
moitie,30,
ecourtees,31,
decouragee,31,
decidee,31,
L---,31,
vis-a-vis d'elle,32,
N0iELLE,32,
"pas,,.elle",32,
N0ELLE,32,
viellles,32,
suelle,32,
Elle ajauta,32,
N0VELLE,32,
NO0VELLE,32,
velle,32,
Espagne,33,
Pologne,33,
Allemagne,33,
l'Espagne,33,
gne,33,
Curieuse,34,
creuse,34,
delicieuses.7,34,
attrist6e,35,
Parme,35,
A Paris,35,
Paris,35,
Narie,35,
essouffles,36,
lese,36,
boules-de-neige,36,
Les20,36,
"LLL

L

I


LI",36,
lesarbres,36,
Sales,36,
Naples,36,
Flles,36,
meles,36,
A Henri,37,
ar-,37,
lenri,37,
mer d'Aow,37,
au-,38,
cheminee,38,
cheminee chaude,38,
chemnins,38,
Apaisee,39,
rosee tiede,39,
posees,39,
Soie,39,
amusee,39,
Agrigente,40,
inventee,40,
Rgent,40,
leLA NOUVELLE EsPfERANCE,41,
inteni-LA NOUVELLE,41,
luiILA NOUyELLE,41,
ILA NOELLIE,41,
I.A NOUvELLE,41,
vde,41,
LA NOUvELLE,41,
retrouvee,41,
LA NO0VELLE,41,
ESPRANCRLA NOUVELLE,41,
Grece,41,
",- Nou",41,
NoUVELLE,41,
NoUvILLB,41,
Ous,41,
A8,42,
A30,42,
Eile,42,
Etat,42,
Lucile,42,
soleil,42,
IILA,43,
ILA,43,
N0UYELLB,44,
N0UYEILILE,44,
N0UYELLE,44,
LA N0OUYELL,44,
N0IUYELLB,44,
LLA N0UyELLE,44,
Aow,44,
N0UYELLE BSP RANCL,44,
tourmentait170,45,
la252,45,
C'6tait,45,
Nb6us,45,
gtait,45,
A6,45,
avaitvecu,45,
rue de ournon,46,
"ESPRANG
Madame de Fontenay",46,
adame de Fontenay,46,
"A madame
de Fontenay",46,
Ialemoiselle de Fontenay,46,
de France,47,
Franec,47,
Ia2,47,
Ia France,47,
ESPfiRANCL,47,
ESPIiRANCE,47,
France,47,
ESPEnRANCE,47,
Anzin,47,
eperdus,48,
perse,48,
oi,48,
extreme,49,
empecher,49,
trempee,49,
remportee,49,
ampe,49,
fremir,49,
meltre,49,
treizieme annee,49,
graduellementa,50,
Comment,50,
Seulemenlt,50,
gauchement,50,
Boheme,50,
Singulierement,50,
Rome,51,
1-- Jerme,51,
Jerbome,51,
Jerome,51,
Ierome,51,
Mont-Valerien,52,
Pomone,52,
- Montez,52,
monta,52,
A55,52,
montee,52,
Amont,52,
Clichy,53,
bete,53,
tete collee,53,
tete courbee,53,
nettete,53,
tete,53,
tetu,53,
Philosopige,54,
Phiiippe,54,
telegruphie,54,
sutr,54,
htel,54,
E,54,
Vienne,55,
canape,55,
mediocre,55,
rue de l'Ancienne-Comedie,55,
comedienne,55,
a7,55,
bois dechire,56,
de Saxe,56,
Brtles de s6if,56,
bois de hoyer,56,
Bois,56,
G:;auan,56,
Bois de Boulogne,56,
acharnee,57,
Ferney,57,
du morne,57,
morne,57,
OhIl,58,
aequies-,59,
",,",59,
Jaeques,59,
Bibliotheque,59,
tle de Jean-Jaeques,59,
piece,60,
LI,60,
"desir
opulaire",61,
II,61,
nobiliaire.6,61,
eclairee,61,
dlire,61,
clair6,61,
hebetee,62,
agitee,62,
inusitee,62,
empoisonnee,63,
Sois,63,
- tu vois,63,
toisie,63,
musie,63,
NOYELLE ESEnRANCB,64,
N0UYELLE ESPERANCE 11,64,
N0UYELLE EsPRANCE 57,64,
N0UYELLE ESPRANCB,64,
N0UYELLE ESPERANCE,64,
N0UYELLE ESPERANCB,64,
N0UYELLE ESPERANcCE,64,
jardin des Vosges,65,
desarroi,65,
Indes,65,
"chambre
deshabituee",65,
A,66,
zt,66,
lItalie,66,
d'Italie,66,
Italie,66,
Lausanne,67,
Marseillaise,67,
Eugene Marsan,67,
Marsan,67,
N0UELLB,68,
N0UELLE,68,
"N0UELLE E9PRANCB
Elle dit:
.--",68,
Wagon,69,
gargon,69,
lagonie,69,
wagon,69,
Rozee,70,
fratche,71,
molistache,71,
Michelet,71,
vanit6 seche,71,
e1SeS,71,
ayaht,71,
lche,71,
Voyez,72,
vieI Voyez,72,
sondepart,73,
Partez,73,
accabl6e,73,
partce,73,
N0UYBLLE,74,
LA N0UYLLE,74,
J6-,74,
LA N0UYBLLE,74,
ILA N0UYBLLE,74,
Flore,75,
le dranger,75,
loranger,75,
reprenez-la,76,
ie-ereniossitadeeetel,76,
Florence,76,
Grenade,76,
reponse,77,
inegal,77,
Ine,77,
Dauphine,77,
Messine,77,
maine,77,
fbine,77,
Sahine,77,
Subine,77,
Assise,78,
T3,78,
Oise,78,
Heloise,78,
l'Oise,78,
Fonteray,79,
Fon,79,
deFontenay,79,
-  Maintenant,79,
rohe,79,
bonte,79,
Fontenay,79,
tenay,79,
souenir,80,
gptt,80,
Cordoue,80,
Rouen,80,
uand,81,
Hollande,81,
eorps,81,
Iandis,81,
Noel,82,
ele,82,
poele,82,
N0UVBLLB,83,
A3,83,
forceLA N0UVBLL,83,
NoUvBLLE,83,
N0UVBLLE,83,
Comite,84,
Lambur,84,
lez,84,
amiti6,84,
nfgrmit asoinoNee,84,
Apres,85,
A92,85,
Apre,85,
ous,85,
apre,85,
precis,85,
cIT',86,
J',86,
clematites,87,
Latin,87,
Nationsle,87,
Suisse,88,
Anglais,88,
laissel,88,
Laisse,88,
.--.310,89,
G-.--,89,
