text,cluster,cluster_corrected
Laisse,0,
Suisse,0,
Assise,0,
Anglais,0,
Apaisee,0,
laissel,0,
Marseillaise,0,
G-.--,1,
.--.310,1,
L---,1,
zt,1,
T3,1,
ILA,2,
la252,2,
Philosopige,2,
IILA,2,
Lambur,2,
OhIl,2,
elan,2,
i-.LA,2,
A8,2,
Il1,2,
Latin,2,
Rouen,3,
Rozee,3,
Iyrol,3,
Cordoue,3,
souenir,3,
rohe,3,
manche,4,
chanud,4,
vanit6 seche,4,
la manche,4,
A07,4,
fratche,4,
lche,4,
mer d'Aow,5,
Aow,5,
quittat,6,
C'6tait,6,
Etat,6,
tqui,6,
gtait,6,
Quittez,6,
uand,7,
G:;auan,7,
Iandis,7,
Hollande,7,
I0UIELLE ESPfEnRANCE,8,
"N0UELLE E9PRANCB
Elle dit:
.--",8,
N0UYELLE ESPERANCB,8,
N0UYELLE ESPRANCB,8,
VELL ESPRANC1,8,
N0UVELLE EsPERANCE,8,
N0UVELLE ESPfR ANCE,8,
le dranger,8,
N0UVELILE ESPERANCE,8,
N0UYELLE EsPRANCE 57,8,
"N0UVELLB ESPRANCE
mere",8,
N0UYELLE ESPERANCE,8,
LA NoUVELLE ESPERANCIE,8,
leLA NOUVELLE EsPfERANCE,8,
N0UYELLE ESPERANCE 11,8,
wo  boi.28 LA N0UVEILLE ESPfEnRANCE,8,
Versailles,8,
N0UVELLE ESPiRANCE 87,8,
N0UYELLE ESPERANcCE,8,
N0tUVELLE EsSPEnRANCE,8,
N0UVELLE BSPEnANCE,8,
N0UYELLE BSP RANCL,8,
N0UVELLlL ESPERANCB,8,
N0UYILLE BSPfnRANC 69,8,
ESPEnANCB,8,
N0UVBLLB ESPERANCE,8,
NOYELLE ESEnRANCB,8,
fievre,9,
ocuiivre,9,
Louvre,9,
du Louvre,9,
emouvoir,9,
Saint-Cloud,9,
retrouvee,9,
Vienne,10,
comedienne,10,
mediocre,10,
rue de l'Ancienne-Comedie,10,
colombes,10,
Comment,10,
Ia2,10,
Wagon,11,
wagon,11,
gargon,11,
lagonie,11,
"II
H
I",12,
"II
I",12,
"E
I",12,
II,12,
Phiiippe,12,
z.,12,
"II
I
LA",12,
molistache,13,
Moliere,13,
dlire,13,
colere,13,
Berlin,13,
Singulierement,13,
ecoliers,13,
v0US,14,
Chaoun,14,
eperdus,14,
Ous,14,
Nb6us,14,
ous,14,
Rbus,14,
Mossoul,14,
musie,14,
troublejusqu',14,
N0UYELLE,15,
LA N0UYBLLE,15,
LLA N0UyELLE,15,
N0IUYELLB,15,
LA N0OUYELL,15,
N0UYELLB,15,
LA N0UYLLE,15,
forceLA N0UVBLL,15,
ILA N0UYBLLE,15,
lenri,16,
A Henri,16,
Mont-Valerien,16,
"cri,-",16,
"rue Jean-
Bart",17,
Brtles de s6if,17,
tle de Jean-Jaeques,17,
aequies-,17,
Jaeques,17,
"massif de myosotis etoufle
de feuilles",17,
Eile,18,
Seville,18,
Lucile,18,
N0UYEILILE,18,
soleil,18,
grace,19,
Grece,19,
Gravures,19,
Alsace,19,
glacee,19,
enacee,19,
Partez,20,
Bovary,20,
Paris,20,
Narie,20,
partce,20,
attrist6e,20,
Parme,20,
sondepart,20,
ar-,20,
Passy,20,
A Paris,20,
tourmentait170,21,
Tournon,21,
detour,21,
Pour-,21,
beatoup,21,
rue de ournon,21,
Geneve,22,
penetra,22,
boules-de-neige,22,
Genes,22,
Suresnes,22,
Rgent,22,
Elseneur,22,
Vosges,22,
- Montez,23,
bonte,23,
Amont,23,
monta,23,
montee,23,
inventee,23,
ecourtees,23,
liitlle seit,24,
Italie,24,
LI,24,
d'Italie,24,
lItalie,24,
Clichy,24,
elliptiquie,24,
A92,25,
A9,25,
A55,25,
Comite,26,
nettete,26,
tete courbee,26,
tete collee,26,
tetu,26,
bete,26,
saintete,26,
tete,26,
chteau,26,
inusitee,26,
agitee,26,
htel,26,
volupte,26,
hebetee,26,
Ioutes,26,
accabl6e,27,
ca,27,
canape,27,
caillox,27,
ayaht,28,
Agrigente,28,
Etonnante,28,
tenay,28,
Fontenay,28,
entraiten,28,
deFontenay,28,
Fon,28,
-  Maintenant,28,
Fonteray,28,
Nationsle,28,
vieI Voyez,29,
Voyez,29,
aimais,30,
- Nais,30,
a7,30,
jais,30,
Joubliais,30,
etais,30,
Jamais,30,
fremir,31,
ampe,31,
meltre,31,
empecher,31,
trempee,31,
extreme,31,
sutr,31,
treizieme annee,31,
remportee,31,
stt,32,
Cest,32,
Est,32,
