text,cluster,cluster_corrected
Tete,0,
CI,0,
LaTete,0,
tete,0,
toul,1,
couleau,1,
sa-366,1,
etouffe,1,
Ooah,1,
Sierra Madre,2,
TFt,2,
Sierra IIadre,2,
Hier,2,
Sierra Madre les Indiens,2,
P,2,
general,3,
Phebe,3,
t.es,3,
Ca,3,
Etil,3,
general3,3,
i-,3,
hesiter,4,
ter hier,4,
A23,4,
sepulcre,4,
Nhesitez,4,
i83,4,
tercushenan,4,
Jupiter,4,
tqui,5,
JE=,5,
lequilibre,5,
grotte oh lejour,6,
s36,6,
lagrotte,6,
jouR,6,
c:.--,6,
"Si
- Lui DIT",7,
luil,7,
DIt,7,
aeil,8,
t.a10,8,
OEil,8,
Leil,8,
"conseil.278
LES",8,
laeil,8,
ca,8,
echapper,9,
Ooouhl,9,
echappe,9,
chappereni,9,
Chacun,9,
A-,9,
arriere,10,
arrivel,10,
Arrives,10,
Arrive,10,
Arrivesur,10,
arriveel,10,
Lives,10,
commuaute,11,
commengca,11,
s0mme8,11,
Nonchalamment,11,
somme,11,
Hommes,11,
"-
-",11,
Avantde,12,
lance avanl,12,
bon3,12,
avanca,12,
Yivant,12,
l35,13,
alumet,14,
DonaLuz,14,
Luz,14,
Dcadonee,14,
-il Donc,14,
danslaquelle,15,
EllE,15,
nouvellee,15,
"celle-l.
Dona Luz",15,
a22,15,
grolle,15,
siflle,15,
ellE,15,
selle,15,
bituelle,15,
bellel,15,
Cerro,16,
el Cerro,16,
.--c,16,
tue1,17,
petuee,17,
E,17,
habituee,17,
"n0
Eusebio",18,
Syracuse,18,
7I,18,
"rendaientsongeuse
i190",18,
breuse,18,
precieuse,18,
decrire,19,
ecria,19,
Derrire,19,
retirez,19,
ecroula,19,
Croit,20,
crois7,20,
Acropolis,20,
"..-
-",20,
calecon etroit,20,
Lendroit,20,
a77,21,
cmp,21,
Ily,21,
t27,21,
Est,21,
Puissance,22,
VI,22,
lissades,22,
Lenfance,22,
puisqae,22,
Buluque,23,
NE,23,
Quebec,23,
Azteques,23,
Mlais,24,
Laisse,24,
palais quil,24,
aH08,24,
Anglais,24,
Donnez,25,
Quale pcrsonnes,25,
mignonne,25,
Aprbs,26,
Après7,26,
Babillard,27,
"le -
billard",27,
Babillard7,27,
Babil-,27,
Providence,28,
Trnce,28,
La Providence,28,
juez,28,
Regences d'Alger,28,
alluma,29,
Caballero,29,
Allemagne,29,
J',29,
calle San-Agustin,29,
l'Europe,30,
Gouveruemeuls de l'Europe,30,
Europe,30,
Angleterre,31,
Angleter,31,
Ah1,31,
Angleter e claux,31,
deterine,31,
Anglelerre,31,
inveteree,31,
robert6 de vos membres,32,
Opatas,32,
cambree,32,
chambre separee,32,
Americains,33,
Iexicaine,33,
Mlexico,33,
Mlexicains,33,
camp des Mlexicains,33,
Mexico,33,
Mexicains,33,
gamUusinos mexicains,33,
Les Mlexicains,33,
ar-,33,
Lanceros mexicains,33,
Mlexi-,33,
Meicains,33,
---,34,
ILe,34,
euvre,35,
borls,35,
porls,35,
orlre,35,
d6-,36,
Salvator Rosa,36,
TTB,36,
"calle del Rosario,-",36,
rue du Rosaire,36,
ashahas,37,
teau de I'ouest,37,
"golfe de Cali-
orient",37,
golfe de Cali-,37,
yII,37,
cathedrale de Mexico,37,
interrom-DE LARKANSAS,38,
oublielDE LARKANSA,38,
ARKANSAS5,38,
Arkansas,38,
LARKANSAS5,38,
