cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227,elem_228,elem_229,elem_230,elem_231,elem_232,elem_233,elem_234,elem_235,elem_236,elem_237,elem_238,elem_239,elem_240,elem_241,elem_242,elem_243,elem_244,elem_245,elem_246,elem_247,elem_248,elem_249,elem_250,elem_251,elem_252,elem_253,elem_254,elem_255,elem_256,elem_257,elem_258
-1,Un,DIt,clairiere oi,A6,tqui,i-12,bituelle,Devois,au-,Voulez,mee resultat,I39,N(C,Societ,Tte Blanche,textevenu,Pompadour,epreues,batie,l35,Geur,Cordilleres,Jesu-,cmp,- Remettez,cendero,Bermudez,Coutrairement,mons,- Caspita,sepulcre,laboya,Syracuse,l.,penetra,"celle-l.
Dona Luz",Rio Gila,A99,a77,Flora meicana,A,"Pe-
rou",l'Afrique,demander7,Iuz,justel,melis,Etil,nantes,Mlcoires,Dienu,el,I o,MAUDII,h,escortee,L0IL.PRENIIRLE,vousinteressez,vOyais,Phebe,rue du Rosaire,etaitune,"connaissez
- Oui",garon,arreles,traluit du banois,cathedrale de Mexico,"quelques386
LES TMAPPEURS",ITAPPEUR9,BAzANcor,Helasl,tele,N,Luz,-il Donc,Caballero,Aransas,Quoi7,j-,Lo TAPEUIS,curubine,chevel,sarrange,i83,Azteques,J',Chacun,"calle del Rosario,-",pre-DE LAIANSAS,calle San-Agustin,Allemagne,amesure,interrom-DE LARKANSAS,severe,"piste d' 
castle",ephemere,0 c.,piste de la,se196,OhIl,lapercevoir,grolte de la riviere,Natosh,Linproiisioro,Sermon,Pacifique,d6-,Eshis,P,parole168,Ia,ter  cette operation delicate,- L,Entendre-,Conditiou,armes.a6,- Allonsl,c0loyer,m-,3r,Elan,Jer0m,Ceur Ioyal,45 I.,Trnce,Iete dAigle,.e-or,triarcal,Est,"Porte s.
Pendant ce temps don Ramon",noux,7I,Regences d'Alger,Huml,assezlourd,S,"prairie168
LES TAPPEURS",J1,lance avanl,figurez,nouvellee,PEUR,D,a375,grolle,TFt,Prompt,LÀ T0,us,piste des Comanches,.1n,Quebec,sansaimer,p e,"Mole
d'Aigle",avanca,calecon etroit,conteni,Avez-yous,ciell Etes,Eux,I29,tue1,A minuit,"Cer
Loyal",danslaquelle,Mole,Ceur,DonaLuz,"Si
- Lui DIT",l'aieul,"rendaientsongeuse
i190",joindre.16,lanceros,possible7,TTB,LAKAN5AS,Iadiens,"anveeraoosent
-",trempee,piste de la Tete d'Aigle,Carthage,opposee,t0t,rue de l'Abbaye,vengel,Merced,Ily,couleau,pise,Createur,Hoir,Salvator Rosa,bandilts,Eh,Bellumeur,nomer,colie,petuee,h0êtes,tercushenan,siflle,ILe,MIais,Va,"accoutumes a bra-
ver",Buluque,lsa duegne,Leil,trigue,iransporter,feuillee,dis-2l,E,alluma,Lapluie,exPliquer,lequilibre,Tiens,Cepenlant,Quarante,fr,luil,hiver7,le-,l53,"conseil.278
LES",c0te du Cerro de la campana,lir,habituee,"campI
- Pardieul",leurspoignards,sophiquementle,ecroula,Canalien,Moclsens,t.es,gand,PROtCUE.LE,oublielDE LARKANSA,retirez,entrecoupee de montagnes,1Z,teau de I'ouest,juez,decoloree,"malade7
- Pas moi",faitl,robert6 de vos membres,Revoluuon,Tete d'Aigle etle Ceur,I,emouvoir,Comancnes,chene-liege,be-,Linterieur,alumet,piste des jaguars
0,Aucune,forlune,lune,Lune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,borls,porls,orlre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,jetne,--Je,NE,---,JE=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,.--c,c:.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,nenl,sienl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,vie.vI,VI,lavie,vie?Je,Vieme,viel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,liennes,Vienne,Iennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Les Indiens,sion indienne,Indien,Indies,L'Indien,Indiennes,Indiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Sierra Madre les Indiens,Sierra IIadre,Sierra Madre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
