text,cluster,cluster_corrected
Westminster,0.0,
Leicestershire,0.0,
West,0.0,
Zoroaster,0.0,
nearest kinsman,0.0,
"Dunleath
OLD",1.0,
Old Bailey,1.0,
Beatitudes,1.0,
Orleans,1.0,
HYDE PARK,2.0,
Park,2.0,
Hyde Park,2.0,
Bohemian Libraries,3.0,
ANTIQUARIES,3.0,
Thames,4.0,
St. James's,4.0,
that7,4.0,
anon,5.0,
Manon,5.0,
laurel,6.0,
Dauris,6.0,
Pictures,6.0,
dwarf-,7.0,
Southwark,7.0,
South,7.0,
Routledge,7.0,
lougemont,8.0,
Beaumont,8.0,
Rlougemont,8.0,
Rougemont,8.0,
china,9.0,
Godolphin,9.0,
Achilles,9.0,
PARIS,10.0,
ARIOL,10.0,
Paris,10.0,
Farquhar,11.0,
hard1I,11.0,
Charing,11.0,
Hare,11.0,
Lothbury,12.0,
Midlothian,12.0,
Finsbury,12.0,
Marked,13.0,
Mars,13.0,
MaRs,13.0,
Get Married,13.0,
Byron,14.0,
KRoNHEIM,14.0,
Blenheim,14.0,
Haliburton,15.0,
Newton,15.0,
Grafton,15.0,
PA8TON,15.0,
Pottleton,15.0,
Paston,15.0,
Streuton,15.0,
scaly sea-monster,16.0,
Sea,16.0,
Italy,16.0,
scagliola,16.0,
Cristofana,17.0,
Cristofano,17.0,
Barns,18.0,
Temple-bar,18.0,
Kensington,19.0,
Washington,19.0,
Rotterdam,20.0,
Canterbury,20.0,
Beehunter,20.0,
City1,21.0,
maturity1,21.0,
Abingdon,22.0,
Ovingdean Range,22.0,
night1,23.0,
campagna,23.0,
Lamplight,23.0,
KoIIEIM,24.0,
KoNEIM,24.0,
Oak Openings,25.0,
Oak Opening,25.0,
Millbank,26.0,
Ill,26.0,
Iiillbank,26.0,
Lyndhurst,27.0,
Colours,27.0,
Colour,27.0,
"century,-a",28.0,
Turk,28.0,
Drury,28.0,
Regent,28.0,
Satin,29.0,
Serpentine,29.0,
Satan,29.0,
Inn,30.0,
Inn Fields,30.0,
Wakefield,30.0,
France,31.0,
Sanctuary,31.0,
Chance,31.0,
Perchanea,31.0,
Mackintoshes,32.0,
iNto,32.0,
Wintry,32.0,
AWHILE,33.0,
Whitefriars,33.0,
Whitehall,33.0,
TIE YAUXRALL-hAD,33.0,
GaLlERY,33.0,
Brandon,34.0,
strayed1,34.0,
Strand,34.0,
not7,35.0,
Nottingham,35.0,
penetralia,36.0,
Portrait,36.0,
WN Port,36.0,
Masses,37.0,
Mosses,37.0,
New Myers,38.0,
New Type,38.0,
Bkulking,39.0,
King-street,39.0,
New Fish-street,39.0,
Park-street,39.0,
Calabria,40.0,
Alabama,40.0,
ROME,41.0,
Rome,41.0,
World,42.0,
Perth,42.0,
Venice,42.0,
Kenilworth,42.0,
Sandan,43.0,
Scotland,43.0,
derisie lang,43.0,
The Inland Sea,43.0,
England,43.0,
Inn-lane,43.0,
Mardol,44.0,
Garden,44.0,
Cowardly,44.0,
hidden1,44.0,
Chamber,45.0,
the Chaplain ages,45.0,
Chaucer,45.0,
"Queen
Elizabeth's",46.0,
Queechy,46.0,
Vol,47.0,
vol,47.0,
Packet,48.0,
Packcts,48.0,
Pocket,48.0,
Vignettes,49.0,
Steel,49.0,
Steel Plates,49.0,
Eastcheap,50.0,
oman,50.0,
MIidhipman Easy,50.0,
ARAM,51.0,
Paradise,51.0,
n Charles,52.0,
Charles,52.0,
St.,53.0,
St. Peter,53.0,
R0DIE0GE'3,53.0,
"St.
George's",53.0,
America,54.0,
me1,54.0,
name1,54.0,
London,55.0,
London Stone,55.0,
Richmond,55.0,
Old London,55.0,
LONDON,55.0,
"Saint
James's-square",56.0,
Faint,56.0,
said4,56.0,
Saint,56.0,
River,57.0,
Santa,57.0,
Antverp,57.0,
Flapdragon,58.0,
flagon,58.0,
Belvoir,59.0,
Boscobel,59.0,
Author,60.0,
Loftus,60.0,
Thou,60.0,
Thorneyeroft,60.0,
Tasso,61.0,
Mississippi,61.0,
Circassia,61.0,
Iinker,,
Fitful,,
wi,,
Hermetic,,
LA,,
Sspin,,
IO,,
&s.,,
Ispahnn,,
ST,,
vI.,,
Tokay,,
il,,
it1,,
M.A.,,
Podrida,,
Cocxrox,,
I6s,,
Watts,,
M. O.-,,
"AIfred-
p.",,
I.C.,,
sir7,,
LL,,
Vale,,
Apt.,,
Pompeii,,
FoLLowED,,
s--;a--,,
Las,,
Curzon,,
Rookwood,,
Swan,,
Oxford,,
CoRBovLD,,
DR,,
.-l,,
lI,,
"now,-",,
Ivor,,
Io,,
sC,,
IL,,
LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLmmmmm,,
