text,cluster,cluster_corrected
Cherry Bounes,0.0,
herts,0.0,
Bouaoir,0.0,
Abrantanl,1.0,
Abrala,1.0,
SANTA CRU2,1.0,
anl,1.0,
SANTA,1.0,
Mlarkham,2.0,
Markham,2.0,
Marian,2.0,
neak candil,3.0,
Hnshand,3.0,
wrham,4.0,
wham,4.0,
Discory,4.0,
Woodcut onpge9,5.0,
Greenwood,5.0,
Waoodcuton,5.0,
Woadenton,5.0,
Woodcuton,5.0,
Dapper,6.0,
"appesr,--we",6.0,
Mliss,7.0,
BlIs,7.0,
VI.-hIrs,8.0,
CXII.-Viola,8.0,
Wilmot,9.0,
mothsr,9.0,
Corpso,9.0,
inrali ta araken,10.0,
"CYLIII,-MaLIl Feellngs",10.0,
nnsey IIIsIoss,10.0,
Ltl Vernon,11.0,
Vernon,11.0,
Manonl,11.0,
breakiag,12.0,
breakiag t ay,12.0,
Natiag,12.0,
Caataleiealn,13.0,
hulrel,13.0,
Alrealy,13.0,
tiouur,14.0,
Ilsurrrtion Mlau,14.0,
Fahionhle,14.0,
Cnaerss,15.0,
whisperslin,15.0,
whiceh,15.0,
Arlingta,15.0,
walla,16.0,
Raanaworth Iall,16.0,
Raamn,16.0,
Noemher,17.0,
mithfeld,17.0,
Itherino,17.0,
Iasi,18.0,
Iast,18.0,
Woolcut,19.0,
Wooleut,19.0,
Woolcuton,19.0,
Woolnt,19.0,
DN,,
Need,,
referece,,
whcJ,,
L0ND0N.,,
mo,,
IilI,,
Vei1,,
Lydia,,
ST,,
Iew,,
Crima,,
il,,
Parsy,,
Yoa,,
ia,,
Naone,,
CI,,
Did'as,,
ny,,
I1t:5,,
sont,,
ZZ,,
China,,
sc,,
Flele,,
Leter,,
roteor,,
R3,,
Demnire,,
Iim,,
Las,,
l slo,,
ese 2G6,,
I1l,,
moro,,
la,,
de la,,
Eeet,,
Vsu,,
an4d,,
nly.,,
Tidkint,,
tn,,
u mn,,
ledo,,
Holmsfaord,,
Wutet,,
