text,cluster,cluster_corrected
China,0,
Handle,0,
MutE,0,
Whindale,0,
Thrushcross park,1,
champion1,1,
Linley,1,
hush1,1,
paris,1,
Thrushcross Range,1,
Thrushcross,1,
As'll,2,
EL,2,
us,2,
up't,2,
la,3,
Hercules,3,
Thereon,3,
fort,3,
Herecules,3,
TEll,3,
Ieathelif,4,
Heathelif,4,
Titan,4,
Phenix,4,
Hentheliff,4,
Ieatheli,4,
Ieathclil,4,
IIeathieliff,4,
FOoT,5,
NO EL,5,
III:2Is,5,
N1,5,
You'll,5,
oman,5,
Yorkshire,5,
Hishonest,5,
North,6,
Earth,6,
Hearken,6,
Earnshav,6,
Loekwood,6,
Satan,6,
ThIrusheross Range,7,
Thruehcross Range,7,
Thrusheross Range,7,
Thrushecross Range,7,
Trushoeross Range,7,
Thrusheross Orange,7,
Harvest,8,
IN1THAT,8,
Harden,8,
Sharpen,8,
Miss.,8,
WVuthering,9,
Wuthering HEights,9,
offer1,9,
"WUthering
Heights",9,
Wuthering Height,9,
wEARING HEIGHTS,9,
WYuthering HEights,9,
WUthering Heights,9,
wtrTEERING HEIGHTS,9,
wuTuERING HEIGHTS,9,
Wuthering HEIghts,9,
Wuthering Heights,9,
nOTHING HEIGHTS,9,
"WVuthering
DElights",9,
WVuthering Height,9,
"Wuthering
Heights",9,
Hetheclif,10,
Liverpool,10,
Heathcliff,10,
Lockwood,10,
Hetlcliff,10,
wi,10,
idiot1,11,
TEIGIITS,11,
EEIGIIT9,11,
IIEIGIITS,11,
west wind,12,
Sea,12,
Gimmerton,13,
Girton,13,
America,13,
Gimmerton 7,13,
the Chapel of Glimmer-,13,
RUPERT8,14,
Desert,14,
assistaut,15,
end1,15,
L LONDON,15,
London,15,
Christendom,15,
france,16,
France,16,
"the
glan",17,
IT1,17,
Atlantic,17,
England,17,
BEING9,18,
wuriEIIING,18,
Villa,19,
hy hills,19,
Ill,19,
IlL,19,
that7,20,
Penistone Crags,20,
IlIareton,20,
HIareton,20,
retrievasl,20,
ILIEIGIT8,21,
Slough,21,
IlIowever,21,
Lilies,21,
LiE,21,
END HEIGHTS,22,
him1,22,
uTTERLY HEIGHTS,22,
Heights,22,
CTIIERIG HEIGHTS,22,
MIGHT8,22,
HEIGHT6,22,
WEIGHT9,22,
HEIGHTS,22,
HEights,22,
"the Range
Park",23,
Bud,23,
Orange,23,
Range,23,
the Orange:,23,
coins.-,24,
LAtin,24,
Continent,25,
Seventy Time,25,
