cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227,elem_228,elem_229,elem_230,elem_231,elem_232,elem_233,elem_234,elem_235,elem_236,elem_237,elem_238,elem_239,elem_240,elem_241,elem_242,elem_243,elem_244,elem_245,elem_246,elem_247,elem_248,elem_249,elem_250,elem_251,elem_252,elem_253,elem_254,elem_255,elem_256,elem_257,elem_258,elem_259,elem_260,elem_261,elem_262,elem_263,elem_264,elem_265,elem_266,elem_267,elem_268,elem_269,elem_270,elem_271,elem_272,elem_273,elem_274
-1,Montgomery,Gravesend,Jermyn Street,Cornwall,WARWICK SQUARE,Saint Martin's-le-Grand,Flairer,Fourpenny,Woolwich,Liverpool,Sellis,East,Salamanca,Holford,history;—and,"significantly,—as","affectation,—in",handkerchiefs,Dublin,Old Bailey,Simcox,Usiglio,Grosvenor,"this,—he",Flower Street,Crockey,methodist,St. John-street,before;—and,Gracechurch Street,Stilton,States,Guildhall,Enon,the East a few weeks ago,Dalston,"Kate:—""you","Prince Albert,—thrilling",Cecilia,"unit=""graphic""/",Friar Street,M.P.,"name,—and",Medway,"the Place Vendome,—whether",Dead Sea,Portugal Street,Egypt,Havannah,"again,—oh",Katharine,Israel,"Diana,—I",CLXIII,"wildly,—at",Pentonville,japonica,Rio Janeiro,Labrador,Preach,Crankey,Jersey,Putney,New Caledonia,SWEDEN,Guinea,Insolvents,po,Wigginton,Marlborough Street,Colonies,Leipzig,New South Wales,Gerrard Street,Bluebottles,crystal,"tempter;""—and",Egerton,shady grove,Peninsula,caresses.—'No,"ejaculated—""Selina","Jupiter,—Leda",Vesuvius,I'll,Shrove,queens,Libya,Conscience,Limmer,"target=""#ENG18460_N113""/",Baden,Superintendent,Suez,"captive,—had",Bolter,Curzon Street Chapel,the Apennine Mountains,Clarendon,Wilmot,Montecuculi,Better Bedlam,Calthorpe Street,Mint,Rochefoucauld,Clerkenwell,"you,—if",Brazil,us,Mesmerists,"room,—a",loaf:—it,"fashion,—whereas",Compter,Snoggles,"inmates,—a",Titchfield,Continent,Tilbury Fort,Louisa,Scold,the Duke of York,Temple,Madonnas,"Castle
      Street",Mentor,cemeteries,Surrey,Barbican,Marlborough,Wilsden,Bartholomew Close,Bird-Cage Walk,Dejanira on,Leary,Belfast,Paris,Vienna,Leeward Island,Herbertstein,"surmounted,—no",Bombay,po-shay,Whitecross Street,"reflections,—or",Budge Row,"Pacific,—I","sin,—a",Holiness,Regent,"bed,—not",Smart Street,trois,Ministry,Mith Ithabella'th,Long Acre,Talbot,India,Rookery,"funds,—""and",Furnisher,Select Vestry,Kilburn,wont,Morosino,Preston,Bayswater,information.—'He,Wapping,Centaur,Persia,Armenia,Esq,King Street,West Street,Turkey,Panama,the Grand Duchy of Castelcicala,Griffin,Skilligalee,Shoreditch,Paradise,the Emerald Isle,"you,—not","dreams,—I",arctic,Holborn,"theatre,—an",Flamms,Saracens,Tuscany,Hercules Passage,Charlotte,Garter,Albion,Hull,Johnny,Redcross,Wooloomooloo,China,St. Petersburgh,Fieschi,Madeira,width,Stour,Burglary,"crime,—he",Leg,Convexes,"heard,—a",Waterford,also!—Yes,Mameluke,Regent Street,Redeemer,Thebes,Husband,Drury Lane,"pursuits,—yes","disease,—which",Cavendish,invitation:—then,Glasgow,Bazzano,Dearest,Inverness,Maidstone,Morpheus,Strand,"monster,—I",Lydia,Melbourne,Sheffield,Lyons,Let'th,"fault,—an",Montreal,Messalina,Parsonage,MR,manner:—'I,hesitated:—yes,hours;—and,High Street,BOUDOIR,Stratton Street,Pitfield Street,Trafalgar,Gradus,scene:—we,Essex Street,Strasburg,the Lombardy Arms,the Prince of Wales,Junius,mistaken:—no,Piacere,Semele,"mourning,—Richard",Mascara,mart,Derby,Speak,Tremordyns,Ohio,the City of London,Eastern London Cemetery,Gazette,SMITHFIELD AGAIN,Saffron Hill,St.,Miss.,New Zealand,Charing,Camberwell
0,Somers Town,Devonshire,Berkshire,Somersetshire,Lancashire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Rome,Nibsomest,Someot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Staffordshire,Stafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Stamford,Oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Guilford,Guildford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,the Waterloo Road,Waterloo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"wear,—and","you,—and","joy,—and","water,—and",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"kind,—a","behind,—and",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,refined;—and,kind;—and,hold;—and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
