text,cluster,cluster_corrected
W,-1,
P,-1,
f,-1,
A-,-1,
Ù\,-1,
"P‘

— Par",-1,
ména—,-1,
graines,-1,
Plæ,-1,
colonne Vendôme,-1,
v.ü;ä,-1,
dC—,-1,
PQ‘ÆSË‘Ê,-1,
Jugez,-1,
veillée,-1,
Feuil-,-1,
fontaine Sainte—Radegonde,-1,
-_'4‘1,-1,
ï L,-1,
boursi—,-1,
"M,9_N v.u",-1,
i=?‘îËñîgîâ 3.— i,-1,
Î_—,-1,
histoire—,-1,
buis,-1,
ﬂ!tuM‘ W,-1,
nu—,-1,
N-.M‘æ“\—nu,-1,
A '- ',-1,
morali—,-1,
"ba- -
*biller ma",-1,
m.œ:-——,-1,
gouaillant,-1,
chancetés,-1,
Oli,-1,
VÎLLACE,-1,
"S
E",-1,
._.“-—4,-1,
——._,-1,
-—.,-1,
".,",-1,
l.âiïJÏ.—.Ü.Ë,-1,
Al—,-1,
ÎJ,-1,
4--_,-1,
Ç’,-1,
s’,-1,
r‘Ÿ“ŒWŒM,-1,
Î’,-1,
.l,-1,
zw,-1,
CONSCRIPTION,-1,
TA‘M,-1,
adminis—,-1,
‘m.——-—'m,-1,
Beviendront,-1,
bâton,-1,
ﬁère co‘ujme‘ A;rtaban,-1,
brin,-1,
çoup,-1,
calomnia—,-1,
næûæ‘W,-1,
Poulains,-1,
b_—_._,-1,
brillam—,-1,
Craintil‘s,-1,
Bérénice,-1,
murs.-,-1,
per labz‘a,-1,
Bemblay,-1,
Toinon,-1,
v.——,-1,
Tachons,-1,
trav aille1,-1,
tîsserand,-1,
concur—,-1,
obam—,-1,
Çä,0,
Fùt,0,
—,0,
I,0,
.täLﬂ—,0,
b—,0,
n1,0,
",“",1,
"A,“",1,
II,2,
III 1:5,2,
t,3,
.\,3,
-!,3,
Ëïüﬂîæi,4,
Afàl,4,
®,4,
M{r,4,
S,4,
.*rq,4,
Î,4,
É,4,
B,4,
v—,5,
Ï,5,
M,5,
_,5,
Nl”,5,
qü’,5,
ÏÊ,5,
51,5,
T’,5,
IÇ,6,
hiçgt,6,
J’,7,
j’,7,
Ëêü“Wwwr,8,
ÜÜA4.P,8,
\,8,
-*m,8,
.1-,8,
41—,8,
N011,8,
125,8,
.,8,
@d9nç,8,
Jàd4n,8,
Q,8,
-,8,
Y-7,8,
v;pmcgz,8,
ÎÏ,8,
d’,8,
F,8,
C,8,
f|—,8,
"i""a",8,
Wær,8,
JŒ,8,
Ë,8,
-4_,8,
r'=,8,
È,8,
"V""'Wﬁw",8,
A,8,
L’,8,
V’,8,
J,8,
"f:""_ü",8,
Désirée,9,
Agréez,9,
u-1,10,
hu-,10,
—'-,11,
"ÇéEa_ÿ,_'-",11,
.'£-'è—,12,
.'2,12,
L -' r,12,
ÎÊ-',12,
.d,12,
ix,13,
aix,13,
masoarades,13,
deuxièmemeht,13,
UAJ,13,
réserve de monsieur,14,
réserve des furolles,14,
.|.I.IDUIŒÏË,15,
linéameutsd6,15,
tiote,16,
petiote,16,
Æmuie,17,
æoye_p,17,
Sitôt,18,
gr -»«_—.,18,
.:“,19,
.:_n:r,19,
.:,19,
Le soleil,20,
role,20,
"ot—""w",21,
Füt—ce,21,
appro—,22,
so—,22,
Doro—,22,
Rose n’,23,
gros—,23,
"Bpse,{.ÿ",23,
"Rose,.dit",23,
Rose,23,
Bose,23,
n’,24,
‘tp,24,
®e‘tu 'n’,24,
pré Brugnon,25,
couvent Brugnon,25,
débat—,26,
Pat—\,26,
là',27,
fl,27,
ësflàz,27,
Savoyard,28,
savoir—,28,
Voilà,29,
Voilä,29,
Mevoilà,29,
juré,30,
juron—,30,
Faut,31,
—— Faut,31,
État,32,
Vans,32,
An--,32,
état,32,
Bonsoir,33,
Crois,33,
Sois,33,
brava—-,34,
.'_‘eherie,34,
brava—,34,
Lambin,34,
"brava—
cherie",34,
quatre—vingts,35,
quatre—,35,
