text,cluster,cluster_corrected
june-,0,
Henry,0,
United,0,
Fife,0,
Melton,0,
Portobello,0,
Beaujolie,1,
rich~,1,
beaux,1,
Seabeach,1,
Paris,1,
Monsieur D’Ambereau,1,
London,2,
Dovetap,2,
Abbey,3,
Rosemount Villa,3,
LONDON,3,
Romeo,3,
Australia,3,
St Cecilia,4,
natureé,4,
IRRITATION,5,
Great Britain,5,
Britain,5,
Spain,5,
china,5,
Caroline,6,
Limerick,6,
Tattersall,6,
inn,6,
Geranium,6,
"earth,—by",7,
Dearest,7,
Marion,7,
"heart,—and",7,
Leeds,8,
Hebe,8,
Kilmarnock,8,
"room,—a",9,
Holyrood,9,
Holyrood House,9,
Manon,10,
Highland,10,
England,10,
Glanville,10,
GLASGOW,10,
Ireland,10,
"Louis De
Crespigny",11,
Louis de Cries-,11,
Louis,11,
us,12,
Queensferry,12,
Finden,12,
Dunbar,13,
Agnes,13,
Agnes.,13,
"Agnes
Dunbar",13,
Unbar,13,
Agnes Dunbar,13,
Scorn,14,
Providence,14,
"Corner De
Crespigny",14,
Corner,14,
"L.60,000",15,
Argyleshire,15,
Yorkshire,15,
Argyloshire,15,
Rosemount,15,
Charles,16,
Bibles,16,
"St
John’s Lodge",16,
Itself,16,
quad-,16,
Canada,17,
ST,17,
Laugh,18,
wi,18,
the arbour,18,
Agrippina,19,
Oxford,19,
Saul,19,
Jacob,19,
Shetland,20,
SCOTLAND,20,
Edinburgh,20,
Scotland,20,
