cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227,elem_228,elem_229,elem_230,elem_231,elem_232,elem_233,elem_234,elem_235,elem_236,elem_237,elem_238,elem_239,elem_240,elem_241,elem_242,elem_243,elem_244,elem_245,elem_246
-1,Autriche,Qual'pianto,uneonseil,Glisinbre-h’ai—ja pas prononcés,A l’hôpital,Marsay,médie—Française,t823,jardi—,Lampbrani,Rivarol lisant Florian,hom—,Egypan,S,"ﬁlle,-il",jç,Itàlienne,interroga—,Légitimistes,brasàsa,intel—,plusle,hou1ge01s,pauvrevgrund,Àlil,Pbui'uni,Wattevilleimagina,v1vaclte,l‘aime“ Spéciale de son âm,lise,rencon—,Fédéral,"drame—
vandeville",l‘on,rs,Lousteau,Lecon—,sccrète‘rﬁent,Léonarde,entendi—,Brièresdﬁ,jh’,Ghampfort,Tre Monasteri,Gerbau,rue Feydeau,piste des intl—,d1sposﬂmn,éldgmtt,Bcauft‘remont,t._Si,Lyon,ltalien—,Londres,heureux—,Seules,immen—,sont—,Rooney,char—,Réveillon,choi—,in’,arcades sour—,Wattnvillc,"l’0ppo—
sition",contraste_que,Aumilieude,Normandie,Borromécs,Ehl,Bouirienne,Wattevilie,Naturellement1l,Grâccs,ans._Les,orne l’hôtel,mouvemenshar—,Marseille,priélé,Vaudille,“ï,Sardaigne,Vandene‘sse,Mail,regar—,Girardet,Rubens,Vit,lèbre,géné—,décou—,.nommnitLoùise,ler,pour—,"Fon-
taine",j’ai Ïñi',"pleurait,4mais",Curiosité,se'trouver,écla—,obser—,Euge‘nie,sour—,Gigonnet,Jardin des Plantes,sées,cachettel‘ies,Walteville,Donc,timcns,Sels,aléa—,Trîvulzio,tourmen—,Hummel,Mairie,crai‘gnit,ê1reca_lomni,eæwptioad’,pardonne—,"puis—
sance des relations sociales",la Havane,Grawille,Haüysséæ,Wattevitlv,Genevois,Bossuct,Arrêtons,ychbré,athlète—,soixante—,Retournez,Mamer—,ascen—,front attrislé,LA conrsssn,applaudisse—,consulta—,®,Chambre,Hésilé,Russes,Luccrno,Bixiou,V1(1lla1,dispu—,Ramassée,lac des Bouxey,—on,Granville,Où,disaitRaoul,Ger—,Tinti,Virginie,ravis‘sait,Monvel,ar‘ménieunes,Paris.—Impr,Pérou,inﬂexiblë;;.—,Voussawz,Cour,aifaiidiamatiquez,Essaie,débu—,vaientà l’hôtel de Rupt,consti—,Gesanciens,atteville;éæièntr‘emplis,Marais,Caroline,Vilardwetæ,La Roche Hugon,ve1rai,Mont—Cenis,Hôtel—de Ville,vien—,Le Grâçe,Couture,grandrenfort,Lejeune,bouﬁ‘0nnerie,fripoh,"dans_,lesquellesgdevait",Clermont,endor—,ma‘dou-,éner—,Eden,chat—-,involontaire—,Van-—,Bèlglrate,pourrèz,lille,treiill’asauvæ.-,s‘a‘handonna‘it,tance,dépen—,profund mienne,rendez—,Wàtteville,Sicitienne,Bugey,terre des Rouxey,maison Watteville,l830,sensles.jam—.,Famille,préliminai—,Serais,Graucey,meil—,tour—,marco,ambassa—,Lelmobilier,Les.partraits,Elschoet,lionmy,Utrecht,hôtel du Marais,n‘es,ﬁde’,conﬁance,Vande—,denxpios,auberge du Gy@gne,cohé—,esca—,nonchalani—,its,Wattcville,déraison—,la bmrrgeois‘e,salont,Fantaisie,conju—,Oimèl,Théâtre—Français,Célébrité,BOLOGNINI,serpens,blienrs,Dijon
0,I,i’,p,é1=,.,-,A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,<,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Argaiolo,ARGAIOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,jüry,P9,C0'—,Ï,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ﬁèVI‘e,srÈctn,Bohême,ohf !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,E,.”-“:.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,M0—,50—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,t‘ût,hypothè—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,su‘scme,au‘sbir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
