cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227
-1,"bois

Du",latepelt,"-

— Garde-t’eh",t1ouve1as,»—.,Cria,sdes,anna,créances,pou‘t',avaitdonnée,êt1è,raison—,Devant,mais‘avais des ordres,d’l1 a1monie,igno—,sentencieu—,".-\,.ç_-",heu1es,Anticosti,south,querrezla,juste!QUand,demi—moi,Souriant,néces—,t1ibus nomades,seño1,péiil—,présentemns,demaña—t—eile,bivouaquerai,La Couleuvre démasqua,frappeuà,selle,Douterais-tu,deuimaitns,orﬂelle-ŒIL,-y—,"expédition—
naire",Anglais,X,méritez,Ve1a1lles,conséquenls,Égal,demi—couché,Jean—,",- i",s’orienter,lai'saient,-?.or-x'—,unpareil,Espérezl,di1e,compen—,L‘aventurier,Anjou,impla—,Où,mademoiselle,eﬁ”ort suprême,Indiens suuvuges,achar—,1ivière,conti—,Karnac celtique,L.LÀ.;WZ£,BELLE n1 1En,la‘suivre,ii',"VEILLE1nvnänn

IX",obéis—,tableaupchangea,s‘en'onçaient,Votre,Opossum,- - -,ﬁ M.— de Jumonvi11e,toldos indiens,m| LEGAI,-T,Londres,Renard-Elle,p11se,battems,parcourir,Hollande,É confortable,Vin gt-dix,Goutte,BANCllol-“l,Enfants,Misérablel,- —- Tout ce qui te touche m’,jeannEﬁelle,cap du Chat,-XWI ‘X'1,il”gris-,difﬁ—,Les Mois,Parvenu,faix,Fumerons-,Chemin,Bastel,Américains,Deuxhangars,Au besoin—,Créole,BELLEÏRIVÏÈRE,Acceptez,app1écier,venaisou,IL N,supé—,Bellou,aitle bas du visage,Bella,ter1esT,tran‘sporta,Amé-,"va_,ﬁt",ÿùﬁﬁ,Essayez,"FORT DUQUESNE

LE COMTE DE JUMONVJLLE",Volant,garnison du tort_Duqnesne,Orléans,devenantpourpre,Es-tu fou,BELLE a1,N-,BELLE IllVlÉltE,discré—,jar1iv 51 temps,s’échapper,app10bation,t’,expo—,c.-malgré,au Havre,ma1t1,Lﬁls,D1ﬁoñldüë,R1ElLe lﬂ,AU CHATEAU DE MALEVAL,s’aﬁ'aissa,Liv,compartimentsan,hagatelle,"la_,_non-",s’appuyer,Voilà,briquet,Indien Delaware,t1,prostra—,celui—,Le sachem,Eh,1nassouvie,1elever,mouve—,foins,nﬂéchit,culi—,l)1‘îlla,Est_sayé,Aprés,ceintu1e,rivière qu’,éclaireu1s indiens,confon—,L‘intérieur,genouæ,honteuscnwnt,Sois,p w.,4 N’,m‘Y'ÊÎ'r-7‘m'f—‘T',Eau,nuancés de gris,Jérusalem,Ropmdnclion,foiL Duquesne,Gincinnatus améri—,"A1 armanDﬁt
le comte",Alil Jan-Pol,mollet,hâtez,Maintenant,toldos,— —-,indé—,L:.se-,Î.;t,sinist1e,Montmo1e,Précisément,pâtibulaire,dèsho—,"tais-tu 1entre?

—",ce1nés,Brûlé,z.'y.—-or——.--‘—,Belle1a1on,teirompes,pros01it,fort honnêtes,Belle—Rivière,lac garnison britannique,Bonsoir,cap Rosier,regar—,Soudain,silen—,laim,Nouvelle—Hollande,Douai-Handé,"RIVIÈRE

L‘homme",ten',Séchez,".:«m- 

 

LA",mi—,S01ète,desIndiens
0,<,M,G,!,J,-,S&.,m,Eût,N,S,wÿ,.u,I,à4,},ŸÏ,«,ÏÆÉä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,O,Ï,gvvm,.\,—,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Ç’,L,É,ﬁ,G’,\—,47_3,|,E,M:,B,.,A,ÏœWÀ,T5,®,.ﬂ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Ÿî’M,Î,f,Ÿ,.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"\‘,'i’",i’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,S;4,S;—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,l33,:>,_,J“,nüpä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,j’,J’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,.y|,j’.y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
