cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219
-1,CHATEAU DE PINON,CHATAU,tradition124,PIo,Y0us,"importel
- Vous etes un grand enfant",mantes,h98,HI1I0,Ceslt,parc d'Anizy,"Coucy ' Y-eut-
ilun possesseur",Partez,vree,265s,CHIAITLU,obeir,nuyes,fievre,Ig,I',Jetais,Rochefort,l06,yeu,montre272  LE CHATEAU D PINON,ecria,Carrousel,IINO,larmee,precher,chteau d'Anizy,leroi,t0t peut-etre,s0upconne,folatre et gra-LE CHATEAU DE PINON,vousaitE,LU CHRATLAU,philosophiquemenl,casde,tonnelle,foisl,si110,D,CHATEAU E PINON,Desmonte,Lambertremit,apparemmenl,neth,lieutenanl-criminel,moihs,ne234,J',lyrannie,selle,CHATEAU DkR PINON,trattre.-,sujels,la marquisen',Eusse,".,-",aiti,grace,ees,AA,gie,LHE,beate,LL CHATEAU DE PINON,C0nnaissance,hte,CRATEAU DE PINON,certainemenl,jattendrai,Inconsequence,Lauzun,Ani-,Lanissecourt,LL,gileltes,M,Sire,0uVea,Allemagne,Mal-,oleur,galantin,CHATEUA D PINON,tesl,LL CHAIEAU DE 1INON,chateau de Fayel,ccc:::--148,detoue,cupee,le330,sa116,vengeraiNi,faireles,Grces,aivu,A62,F0te-LL,dents.306,bonheui,L CHTATEAU,Mothe-Houdancourt,fallt,Pinon h Anizy,--- Oui,refuset,elleLE CHATEAU DE P1NON,Sint-Jean-d'Acre,tillon,Noyon,clle,sil',Enfer-,circonstan-E CHATEAU DE PINON,Beaupre,Mlarie,ple,M. de Bussy,lunt,deix,Maame,allee,piers,dailleitrs,Biissy,echoue,jardin des Hlesperides,traferse,qulelle,qiestiohher,Anizy,laissel,Sis-,N6is,soilt,CIHATRAU DE,lelaine.128 LE CHATEAU DE PIN0N.,"j'aurail'hon-
neur d'escorter",HIen-,egal,CHIATEAU Ds PINOa,- Fort,"Cour'
Vous avez done oublie",po,LB,adresse  Lamhert,lavaitpas repetee,ducdOr-,maniat,cetle,ellen',CHRATEAU,Fiere,-Ilfaut,Cedez,Moyenbrie,Cosse,Onlui assua,Francois I,Combien,E,dege,Lamelh,Rappelez-vousLE,Mludame.1,IISI0I.,I,Hennecourt,Fidoncl,Persistez,Eneore,Thurin,Jo-,ra-LE CATLAU,Y0yee,"Bussy
d'Amboise",dres,P1NON,fese,expliquerf,bondissaut coile,LE CnIATEAU D PINOM,LE CHATLEAU DE 1INON,Bouvines,CHEATEAU DE PINON,- Oih,CHIIATSAU D PINON,Veu epars,Aixin,moiLKE,le chteau,Crevecaeur,houx,CHAITEAU,A,Rentree,Reellement,CHATEAU DE PrNo,j-,- Ilaura,soleil,jeler,emeraudes,A01,Emi-.LE CHATIEAU,I9,t63,Dubois,chatelenie,Chapelainf,LL CHATEAU D PINON,Rhin,I.E,hol-LE CHATEAU DE PINON,seLE,Aizy
0,Mortagne,Pignerol,gne,Bourgogne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,compagnles,Espagne,Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Illes,fmille,notrefamille,belle-fille',yille,ieille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,roi pres de mademoiselle,Mlademoiselle,mademoiselle,Mesdemoiselles,Mlademoislle,moiselle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,selle de Roucy,Mademoiselle de Roucy,M. de Roucy,moiselle de Roucy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,- Est-elle,a - Elle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Versailles,de Versailles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"chateau
de Versailles",chateau de Versailles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,CHATEAU DE P1NON,CHA'IEAU DE P1NON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
